,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Dans l'espace (feat. Heuss l'Enfoir?),Gambi,3634286,https://open.spotify.com/track/2KAkkba3PaYFegfmYpUITv
2,Distant,Maes,3141817,https://open.spotify.com/track/1Sb7QJRawbARgpMqyYNMkT
3,Blanche,Maes,3094695,https://open.spotify.com/track/5GyyPRvEwdI4wJSUbzxHQv
4,Ne reviens pas,Gradur,2906014,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
5,Dybala,Maes,2847516,https://open.spotify.com/track/4Nfak8iMF4kQfQ6Pa8Z79m
6,Moulaga,Heuss L'enfoir?,2268810,https://open.spotify.com/track/5BfCoUcWNXcpyJfjXRIeyC
7,?veill?,Damso,2046164,https://open.spotify.com/track/6RhvzmN2NRZSc24hF2R9lf
8,Blinding Lights,The Weeknd,2032877,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
9,MD (feat. Niska),4Keus,1877217,https://open.spotify.com/track/7HnZCmNXgva6N3kZiK0NTn
10,Dance Monkey,Tones And I,1851483,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
11,Street,Maes,1760286,https://open.spotify.com/track/7x3kHHEczVkeuuFkUKjUv7
12,Tout est cal? (feat. Koba LaD),Chily,1632113,https://open.spotify.com/track/3iFaIzKkI6R3Zy3AAgwvvy
13,Imparfait,Maes,1616030,https://open.spotify.com/track/2oA44GF1ypyWTH18HGLXIS
14,40%,Aya Nakamura,1487359,https://open.spotify.com/track/47LFcy7prvEY5D08d26zOo
15,93% [Tijuana],GLK,1367709,https://open.spotify.com/track/45mzuuUWaRRLwIDifDferf
16,POPOPOP,Gambi,1319131,https://open.spotify.com/track/18HNGxDOcshRU2Hdu8tMOM
17,Elvira,Maes,1306511,https://open.spotify.com/track/3VxDCnNHD1mtXFGFDPqhe4
18,The Box,Roddy Ricch,1227211,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
19,M?moire,Maes,1217055,https://open.spotify.com/track/6KKVQRfk2pRAXrOt08SfpL
20,Jamais,Mister V,1201774,https://open.spotify.com/track/2MCAs3ttHSuDm1RHL0rqTF
21,Dragovic,Maes,1200371,https://open.spotify.com/track/3wSdpAUYB0UuNekEcDdnjN
22,A c?t? de moi,Maes,1194454,https://open.spotify.com/track/5S7RVfMKBkikdfObKHwI2e
23,Police,Maes,1189581,https://open.spotify.com/track/7hrZQ1Z5Cyw9Y8LghrckoZ
24,Loin de moi,Naza,1181392,https://open.spotify.com/track/30kxl4FnaEFS2qZkec3Zak
25,Oui ou non,Ang?le,1157268,https://open.spotify.com/track/7rBP4bLjMLNkix1nGHjheP
26,ROXANNE,Arizona Zervas,1152151,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
27,C?te Ouest,47ter,1095330,https://open.spotify.com/track/4ZuuPLV4qYiznagLAFPHcW
28,Falling,Trevor Daniel,1093937,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
29,Roses - Imanbek Remix,SAINt JHN,1077209,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
30,Etoile,Maes,1049957,https://open.spotify.com/track/3U0yYPdyHy4jJ0igQ2g78R
31,Woin Woin,Larry,1039783,https://open.spotify.com/track/5Oh8sPyFYM4gAR3KmmDH7I
32,Avant toi,Vitaa,1033319,https://open.spotify.com/track/4iNPp0BZ4lBu7bipdWLcWk
33,Les gens disent,Maes,1009499,https://open.spotify.com/track/7vuDhgmouJEaGsvqBllrzr
34,RITMO (Bad Boys For Life),Black Eyed Peas,981617,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
35,Chrom?,Maes,980527,https://open.spotify.com/track/2ac7X8C4qYWtNeu0RhkFZr
36,Marco Polo,Maes,974838,https://open.spotify.com/track/5S5IXw7j7o0uWD3hFGyt7p
37,God Bless (feat. Damso),Hamza,968458,https://open.spotify.com/track/2oT2g4vkjRaFOcUtdOf9eg
38,Baian?,Bakermat,953559,https://open.spotify.com/track/430efk5Jc5wGay4EWP4snS
39,Ride It,Regard,920813,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
40,La vie qu'on m?ne,Ninho,910942,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No
