,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Djomb - Bien ou quoi,Bosh,3521786,https://open.spotify.com/track/0KBwGCY9RYD9t2zjeW4h48
2,Angela,Hatik,2523295,https://open.spotify.com/track/6ab3CQvDlAVttThZucwGQ1
3,Grand bain,Dadju,2285167,https://open.spotify.com/track/1fyVvRQsa095P7QK5Um7xH
4,Anissa,Wejdene,1980107,https://open.spotify.com/track/62Pp6exz0ywSlBqvNqiY6Z
5,ROCKSTAR (feat. Roddy Ricch),DaBaby,1815506,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
6,Allez nique ta m?re,Lacrim,1648530,https://open.spotify.com/track/7b0ZEfaKg3OctqL115hUAg
7,Italia,Jul,1584352,https://open.spotify.com/track/11Mq1tJwmFOig3BXxjqcQr
8,MAMACITA,Black Eyed Peas,1449764,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
9,JAUN?,Booba,1363331,https://open.spotify.com/track/4fW3EMRzAfj8aNMsF3zMwt
10,MACINTOSH,Gambi,1249287,https://open.spotify.com/track/6UzGRgt50CWkj2ELI4twvX
11,Blinding Lights,The Weeknd,1247617,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
12,Roses - Imanbek Remix,SAINt JHN,1238259,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
13,10K,Bol?mvn,1200938,https://open.spotify.com/track/07pzk5h8p2qRowPZb3YBKC
14,Skechers,DripReport,1180282,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
15,Lettre ? une femme,Ninho,1157552,https://open.spotify.com/track/5HEtuK03ygUzqca6yfgOYZ
16,Mele?im,Soolking,1127028,https://open.spotify.com/track/0BD9boQC7jUTWkAoib4Z0d
17,Breaking Me,Topic,1089723,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
18,6.3,Naps,1078705,https://open.spotify.com/track/3lTL4LdFKVF51lseI2nk5D
19,Folie,Jul,1075460,https://open.spotify.com/track/3zbZNJ1yewL5HqjvIEjjUD
20,Tusa,KAROL G,1069107,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
21,Dybala,Maes,1028372,https://open.spotify.com/track/4Nfak8iMF4kQfQ6Pa8Z79m
22,Toosie Slide,Drake,1016091,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
23,Sousou,Jul,1012911,https://open.spotify.com/track/4zfih9sHVVJMb0f7LRoAz8
24,Blanche,Maes,996249,https://open.spotify.com/track/5GyyPRvEwdI4wJSUbzxHQv
25,Crois-moi (feat. Ninho),DA Uzi,922557,https://open.spotify.com/track/69I4Eynuxdj6LEmpvG56u6
26,ily (i love you baby) (feat. Emilee),Surf Mesa,900083,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
27,death bed (coffee for your head),Powfu,899061,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
28,Bro Bro,Zola,880556,https://open.spotify.com/track/4mtY2gjqFFWTMnzaQPvERm
29,Distant,Maes,871784,https://open.spotify.com/track/1Sb7QJRawbARgpMqyYNMkT
30,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,846308,https://open.spotify.com/track/14ngWWxvUSnIMXgF6rzSk1
31,Train de vie (feat. PLK),Leto,840484,https://open.spotify.com/track/2VXeQ7moo4zfT6EFO3Cwse
32,Zipette,Ninho,838838,https://open.spotify.com/track/1Lulg5ZiMEXy3QNwb1PB8I
33,Criminel (feat. Niska),Bramsito,807254,https://open.spotify.com/track/3AWs5kIyjFDVsAtofkFU7L
34,Euros,RK,788930,https://open.spotify.com/track/6vgwdg8z98Fbz08RJ0ZiFO
35,La meilleure,Hatik,772325,https://open.spotify.com/track/2g63GxCZUmhsr4XoKR93F6
36,Dance Monkey,Tones And I,769766,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
37,So Maness,Soso Maness,757831,https://open.spotify.com/track/5kQ5tKaEs3RHlaLqwjagly
38,La vie qu'on m?ne,Ninho,757624,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No
39,MD (feat. Niska),4Keus,752427,https://open.spotify.com/track/7HnZCmNXgva6N3kZiK0NTn
40,In Your Eyes,The Weeknd,734704,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
41,Kings & Queens,Ava Max,716942,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
42,Paris c'est magique,Leto,716700,https://open.spotify.com/track/7LUB6r9JHG0pM1HXRklx8n
43,Pirate,Ninho,711495,https://open.spotify.com/track/04DQPJA3FWKdIvDaMsnMdv
44,93% [Tijuana],GLK,709540,https://open.spotify.com/track/6as0Q9RFNCufcus0mzHoDs
45,Mais je t'aime,Grand Corps Malade,700179,https://open.spotify.com/track/4dtG1p71E6VPt9BmVYWcY5
46,Ne reviens pas,Gradur,682883,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
47,Watermelon Sugar,Harry Styles,682271,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
48,Aucune limite,Landy,681190,https://open.spotify.com/track/5wEg5O6wWFQGB60NmLeOlv
49,Mecs de cit?s,Sifax,647979,https://open.spotify.com/track/3nZZkx4lkchcn5eh8DYQD8
50,My Salsa,Franglish,645530,https://open.spotify.com/track/4jGY576NsFNnUUv8uolqqB
51,Some Say - Felix Jaehn Remix,Nea,628280,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv
52,Rain On Me (with Ariana Grande),Lady Gaga,596310,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
53,Bobo au c?ur,Dadju,593981,https://open.spotify.com/track/4ZJURpomulGIURxYSvO1Xd
54,Say So,Doja Cat,589994,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
55,The Box,Roddy Ricch,587281,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
56,?a sent bon,Jul,578212,https://open.spotify.com/track/1jNx8kPZZDu5RMNXS7AKMS
57,Moulaga,Heuss L'enfoir?,566214,https://open.spotify.com/track/5BfCoUcWNXcpyJfjXRIeyC
58,N'y pense plus,Tayc,562622,https://open.spotify.com/track/0RUavidTwACAYUoNhAxNNp
59,Savage Love (Laxed - Siren Beat),Jawsh 685,553594,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
60,Dans tes yeux,Kaza,551054,https://open.spotify.com/track/46ZFuxrYY3ar9Jdf6RDMDP
61,Blueberry Faygo,Lil Mosey,548901,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
62,In My Bones,Ray Dalton,547745,https://open.spotify.com/track/6yHVyMdC08djbP86mdkP3G
63,In Your Eyes (feat. Alida),Robin Schulz,542878,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
64,Maman dort,S.Pri Noir,536230,https://open.spotify.com/track/0FOOo8wbVSFQ7YI0ZF8iC7
65,SOS,RK,534425,https://open.spotify.com/track/3b0a2mE4OJbY7X6g9O8Bft
66,Supalonely,BENEE,533712,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
67,Prison pour mineurs,Hatik,533468,https://open.spotify.com/track/4VW2dYyax9XGl5qPwAtRSf
68,Physical,Dua Lipa,530914,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
69,Party Girl,StaySolidRocky,512163,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l
70,THE SCOTTS,THE SCOTTS,510070,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
71,How You Like That,BLACKPINK,508454,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
72,Infinity - Dubdogz & Bhaskar Edit,Dubdogz,506437,https://open.spotify.com/track/4ekDggjElGJX9kNSOtnbVf
73,JCVD,Jul,506056,https://open.spotify.com/track/10iesoGb4mCYTcur1QfdO9
74,Break My Heart,Dua Lipa,504716,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
75,GOOBA,6ix9ine,501160,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
76,Secrets,Regard,495933,https://open.spotify.com/track/66W1rVTnEv86dIkFhoiElg
77,Vaillante,YL,495050,https://open.spotify.com/track/0vUCn7o1ZK4CRtngYRZwPL
78,Wesh,GLK,488783,https://open.spotify.com/track/5SS0c95EiaRyIET3JHd0lE
79,Millions d'?,Mister You,488703,https://open.spotify.com/track/5TbZa7p2QSHNtt9j6hEyxN
80,Veste Quechua,Jul,487743,https://open.spotify.com/track/1sVhgnJn5xmT2aC4l2Vxyp
81,Fait d'or,Jul,486351,https://open.spotify.com/track/0Nexr4ce2q2LIrrqCQkuWh
82,Street,Maes,480185,https://open.spotify.com/track/7x3kHHEczVkeuuFkUKjUv7
83,Baian?,Bakermat,477475,https://open.spotify.com/track/430efk5Jc5wGay4EWP4snS
84,Choupetta,HMZ,471862,https://open.spotify.com/track/5eSRxEiIwvevGSGyRkbEgP
85,La Kichta,Soolking,467661,https://open.spotify.com/track/0Iyt1ZnlZibH8QdEKrGMTR
86,1?re fois,Imen Es,462788,https://open.spotify.com/track/1PA1LTNLAJrbJPWPxEFQvD
87,Dragovic,Maes,462002,https://open.spotify.com/track/3wSdpAUYB0UuNekEcDdnjN
88,goosebumps,Travis Scott,461544,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
89,Silicon?,Niska,460570,https://open.spotify.com/track/4pmQt0EAXwy2SyXOJJ2bPU
90,POPOPOP,Gambi,441948,https://open.spotify.com/track/18HNGxDOcshRU2Hdu8tMOM
91,Play Date,Melanie Martinez,441866,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
92,Banana (feat. Shaggy) - DJ FLe - Minisiren Remix,Conkarah,440521,https://open.spotify.com/track/0dZpw3h6KZhcHec61qwevZ
93,Maman ne le sait pas (feat. Niska),Ninho,430522,https://open.spotify.com/track/5c2HadbVTsMKjja4gohEFI
94,Promo (feat. Damso),Ninho,429828,https://open.spotify.com/track/1l3WcVBNpaXBIWGYefPV9b
95,Ride It,Regard,429736,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
96,Don't Start Now,Dua Lipa,429092,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
97,Falling,Trevor Daniel,425612,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
98,Ailleurs (feat. Maes),Timal,423437,https://open.spotify.com/track/5rTFwZ5ECdJTcMtm0O8mYS
