,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,POPOPOP,Gambi,4363324,https://open.spotify.com/track/18HNGxDOcshRU2Hdu8tMOM
2,H? OH,Gambi,2710676,https://open.spotify.com/track/1bWafkUCOp6luXRs1cm3w9
3,Dance Monkey,Tones And I,2372814,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
4,Un peu de haine,PLK,1733591,https://open.spotify.com/track/5yYfCoMrhcuxMP9CAmA2rU
5,Journal perso II,Vald,1391193,https://open.spotify.com/track/1ezjFgjNnCf57TW1sacWBH
6,Ma belle,Moha La Squale,1342005,https://open.spotify.com/track/3Aq1SJ1hWlfazx8IIC6u1D
7,Bitch (feat. Vald),Lefa,1311102,https://open.spotify.com/track/4Bg5ufw4skMPjZl95Y7axO
8,M?chant,Niska,1280913,https://open.spotify.com/track/75bVc27bDSOAhMAL38cXpV
9,Probl?mes,PLK,1234070,https://open.spotify.com/track/6lZbLMHu98qpkOY0t3efUK
10,Marie,Koba LaD,1214943,https://open.spotify.com/track/4NcZKLjdfTJLpaCOspAjQn
11,B?timent,Niska,1178359,https://open.spotify.com/track/7FF6HRsQlc0CtfAbLmrEGX
12,Lalala,Y2K,1141520,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
13,Dernier retrait,Vald,1055504,https://open.spotify.com/track/1xxKUciQUXkH72PPilWy7K
14,Tes parents (feat. Ninho),Leto,1052729,https://open.spotify.com/track/0G0ZyEQyc3IBcRnYCvtTwb
15,Rari,Gradur,1028370,https://open.spotify.com/track/3jUqLa1ed5K25iZuO5TQMT
16,La vie qu'on m?ne,Ninho,1017975,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No
17,San Pellegrino,Chily,984834,https://open.spotify.com/track/30Mqfip5b5lCDpCLRvsrTq
18,Se?orita,Shawn Mendes,974592,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
19,Elle est bonne sa m?re,Vegedream,966936,https://open.spotify.com/track/7j56bK7gq6iV7zsD6lbP4J
20,Dans l'univers,Nekfeu,957926,https://open.spotify.com/track/2PYXOG6GdxF9sUIH2NfOAD
21,Compliqu?,Dadju,955678,https://open.spotify.com/track/2On7uB8PN8JJmBNsms8unQ
22,Dans la ville,DTF,916458,https://open.spotify.com/track/6OsqTyesS9pc7pYPCFhlmv
23,Baian?,Bakermat,914097,https://open.spotify.com/track/7MUazB4rGIqFFIkjT95rCO
24,Maman ne le sait pas (feat. Niska),Ninho,904079,https://open.spotify.com/track/5c2HadbVTsMKjja4gohEFI
25,Keskivonfer,Vald,902539,https://open.spotify.com/track/1as6M25UJBpCHuZuASrzPi
26,Mauvais,Lefa,850085,https://open.spotify.com/track/3dl4lXWlOxnGo94OqNtpdq
27,Ride It,Regard,838381,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
28,Reste,GIMS,838241,https://open.spotify.com/track/3ebaeB2BdCEgZmwKv7p2r5
29,M?dicament,Niska,827149,https://open.spotify.com/track/0udmmo0fTwWbm6VqEHAvYF
30,Memories,Maroon 5,826424,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
31,RR 9.1,Koba LaD,813964,https://open.spotify.com/track/28fP6qcMGPfYOjrx8AOWFn
32,Que Calor (with J Balvin & El Alfa),Major Lazer,809376,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
33,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,793986,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
34,Du lundi au lundi,Niska,790303,https://open.spotify.com/track/4vR2zaYAW8CtzwodeFufkI
35,Ce monde est cruel,Vald,788896,https://open.spotify.com/track/4sVqufkRucC6hzUBzxKmdd
