,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Bande organis?e,13 Organis?,2024830,https://open.spotify.com/track/717QGTmZdkemDaCo1vQHG0
2,Mother Fuck,Jul,1848311,https://open.spotify.com/track/6atYbfU3m7CYTDe4LzQlUI
3,Fever,Dua Lipa,1653366,https://open.spotify.com/track/3F1P0QzdXtBz0MXy7KIO5w
4,Joli b?b?,Naza,1324620,https://open.spotify.com/track/1J4oMIhWDUd9cI1urhEyjl
5,C?ur noir,Eva,1243773,https://open.spotify.com/track/2SYYB9pwxbYJducVc2xGWD
6,Coffre plein,Koba LaD,1183818,https://open.spotify.com/track/70pkwEEG7nDTXBFqoGQkH0
7,Dieu merci,Dadju,1183597,https://open.spotify.com/track/1HDqaIxeJ70BTHgZWEuaeT
8,Enfants terribles,Landy,1125164,https://open.spotify.com/track/3c39RLhnaw269QgsKnhFng
9,Millions d'euros,Landy,1122508,https://open.spotify.com/track/6pdgDTMMDY8HjfJ1n7T9z5
10,Loin de tout,Jul,1116095,https://open.spotify.com/track/5BUoMHwSI66mBNJB3H6yM5
11,Mood (feat. iann dior),24kGoldn,1107878,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
12,D?KITI,Bad Bunny,1101792,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
13,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,1100644,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
14,Tout en Gucci,Ninho,1072322,https://open.spotify.com/track/0i5GJckWb9uCZU4jcGoBca
15,Plus Jamais (feat. Stormzy),Aya Nakamura,991377,https://open.spotify.com/track/7iZVBT6LV32t4l00p73VAw
16,9 1 1 3 (feat. SCH),Zola,970414,https://open.spotify.com/track/3WCMzZvH2zK476lasbLx0s
17,Cabeza,OBOY,964100,https://open.spotify.com/track/66tNDqYNR2S6Svwgm3BMi9
18,Blinding Lights,The Weeknd,943948,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
19,Slide,Bosh,928223,https://open.spotify.com/track/0jUBH6aktBM2KCNnEZfBWJ
20,What You Know Bout Love,Pop Smoke,891391,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
21,JUSQU'ICI TOUT VA BIEN,GIMS,888409,https://open.spotify.com/track/5Re3VKVOVnEhUi2TF56dMz
22,Pilote (feat. Hamza),PLK,858716,https://open.spotify.com/track/12GV2Wr4p1hBWQCrQcVsew
23,All We Got (feat. KIDDO),Robin Schulz,848611,https://open.spotify.com/track/1FP9s72rDYty6mfoOEYKnE
24,? la f?te,UZI,847415,https://open.spotify.com/track/0qARyMVNjA6q1uxxO3nofB
25,La meilleure,Hatik,805872,https://open.spotify.com/track/2g63GxCZUmhsr4XoKR93F6
26,Whoopty,CJ,799206,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
27,Canada,Heuss L'enfoir?,757997,https://open.spotify.com/track/6mXnfGvmempTdQUoOlJ8hr
28,Angela,Hatik,756309,https://open.spotify.com/track/6ab3CQvDlAVttThZucwGQ1
29,M?dusa,Landy,751269,https://open.spotify.com/track/2hL0WVDLvlxZ60J4YyWvFW
30,Macaroni (feat. Ninho),Leto,749779,https://open.spotify.com/track/4Z9CNGHElj2rLkB8mQdvnA
31,All I Want for Christmas Is You,Mariah Carey,749293,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
32,Perdu,Djadja & Dinaz,748477,https://open.spotify.com/track/4Q7FNGrWglfCRDeSGifLiz
33,beau-papa,Vianney,735662,https://open.spotify.com/track/5wXkbtZO1HsOQ1P75zi35p
34,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,728379,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
35,La passat,Jul,726415,https://open.spotify.com/track/3fbxI1r2tjTM3iVeoq50lH
36,Goosebumps,HVME,718803,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
37,La pharmacie,Jul,702378,https://open.spotify.com/track/1Gk9DMuuVlCWXqzJLKvw2j
