,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Ma belle,Moha La Squale,2035548,https://open.spotify.com/track/3Aq1SJ1hWlfazx8IIC6u1D
2,Elle est bonne sa m?re,Vegedream,1752859,https://open.spotify.com/track/7j56bK7gq6iV7zsD6lbP4J
3,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,1732950,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
4,Se?orita,Shawn Mendes,1538448,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
5,M?dicament,Niska,1289092,https://open.spotify.com/track/55mCsKCo4bPuYtZvHppp8z
6,Old Town Road - Remix,Lil Nas X,1258964,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
7,Tricheur,Nekfeu,1112446,https://open.spotify.com/track/7C7GtWZmyicqjBDbAWPsCp
8,Probl?mes,PLK,1090022,https://open.spotify.com/track/5Q9gwUMjyhkgrQCB3EzIEZ
9,Compliqu?,Dadju,999680,https://open.spotify.com/track/2On7uB8PN8JJmBNsms8unQ
10,Bitch (feat. Vald),Lefa,999586,https://open.spotify.com/track/65hdAdd1skq94ecWH4vfJI
11,JCVD,Jul,990512,https://open.spotify.com/track/10iesoGb4mCYTcur1QfdO9
12,Du lundi au lundi,Niska,971522,https://open.spotify.com/track/2rJwZ2hpAm35mpqf5Ceuh9
13,Maman ne le sait pas (feat. Niska),Ninho,953028,https://open.spotify.com/track/5c2HadbVTsMKjja4gohEFI
14,Soleil,Rom?o Elvis,897314,https://open.spotify.com/track/5SNfvgi4TUwx4Si0lFn3G2
15,RR 9.1,Koba LaD,879274,https://open.spotify.com/track/28fP6qcMGPfYOjrx8AOWFn
16,Passa passa (#BooskaMechant),Niska,871551,https://open.spotify.com/track/2AFEY781u68sON4BTSPJz4
17,I Don't Care (with Justin Bieber),Ed Sheeran,858864,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
18,Tes parents (feat. Ninho),Leto,854765,https://open.spotify.com/track/0G0ZyEQyc3IBcRnYCvtTwb
19,La vie qu'on m?ne,Ninho,852479,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No
20,Piece Of Your Heart,MEDUZA,840305,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
21,Hola Se?orita,GIMS,817957,https://open.spotify.com/track/5vLEmh5EolySKTvXsyWSOg
22,Pookie,Aya Nakamura,798269,https://open.spotify.com/track/2QpUWi6VSNOt2WyH5FIeLD
23,L'odeur du charbon,Dosseh,789658,https://open.spotify.com/track/6atrzNHhWlXTolcIKAjSq2
24,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,786858,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
25,Balance ton quoi,Ang?le,755453,https://open.spotify.com/track/2jX5c5RFp0A9E1GDsvGxIa
26,Blanka,PNL,735807,https://open.spotify.com/track/295SxdR1DqunCNwd0U767w
27,Papers (feat. Ninho),Zola,728362,https://open.spotify.com/track/3vmoC735YdyvsrF0HtbmGn
28,Don't Call Me Up,Mabel,705021,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
29,Au DD,PNL,704531,https://open.spotify.com/track/5lCxlSBFyP5g4EhVypAoOu
30,Goutte d'eau,Ninho,702193,https://open.spotify.com/track/0rQbvQpjQ6QeeCAnVRzokf
31,Con Calma,Daddy Yankee,692225,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
32,GLAIVE,Booba,686997,https://open.spotify.com/track/4kgHfnWMk3rK5upoZgJrFr
33,Dans l'univers,Nekfeu,655489,https://open.spotify.com/track/2PYXOG6GdxF9sUIH2NfOAD
34,Zem?r,Soolking,646011,https://open.spotify.com/track/68av1mZz0VsIYXJWATZWUW
35,Tel Me,Jul,619837,https://open.spotify.com/track/4ml7hnH3FtGeUDMhzVmnrj
36,Aristocrate,Heuss L'enfoir?,616503,https://open.spotify.com/track/7gNlaZaMIjRUfnAYd9Dvmt
37,Putana,Ninho,606108,https://open.spotify.com/track/5oePa8PlOTPAlRaGs2OZ3A
38,bad guy,Billie Eilish,591458,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
39,Let Me Down Slowly,Alec Benjamin,588537,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
40,Soldi,Mahmood,584860,https://open.spotify.com/track/4szQkW1CDHqbRZGltXJdd3
41,Arc-en-ciel,Booba,579479,https://open.spotify.com/track/07qHCBBSRswIsfs0waYdjC
42,Baila Baila Baila,Ozuna,576395,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
43,Goodbyes (Feat. Young Thug),Post Malone,574080,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
44,Never Go Back,Dennis Lloyd,562206,https://open.spotify.com/track/2QrXzOqLCVDRZHkToA0tSR
45,Binks,100 Blaze,561116,https://open.spotify.com/track/1kX5NXQDQbvqhxvisCv1Ok
46,Flou,Ang?le,559918,https://open.spotify.com/track/3b89BehicGUgc60pLBo092
47,Someone You Loved,Lewis Capaldi,559708,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
48,Quotidien,Koba LaD,559029,https://open.spotify.com/track/2abVYMtriZHHIDGFZFT5ij
49,JTC,Kalash,553891,https://open.spotify.com/track/2IlBgMGbkKDfu7qveyT9AB
50,Mirador,Kezah,536686,https://open.spotify.com/track/4j5Bb0saeXmiz62XIZjcHj
51,boyfriend (with Social House),Ariana Grande,506589,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
52,Matin,Koba LaD,503009,https://open.spotify.com/track/3COpbW4W1Qab0ZqiHZxdjv
53,Les m?chants,Heuss L'enfoir?,492971,https://open.spotify.com/track/0r64LBR8RlnXcdd5HTFubd
54,Beautiful People (feat. Khalid),Ed Sheeran,487338,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
55,All Around The World (La La La),R3HAB,470388,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
56,Trop beau,Lomepal,454459,https://open.spotify.com/track/4WB9OeauHXnGOMUK4s80gM
57,Rappelle-toi,Naps,452853,https://open.spotify.com/track/6dgLDzgL0JYxFr3PjppsnS
58,Damdamdeo,Lorenzo,452642,https://open.spotify.com/track/1vYIL16wtreegB3LmHpiav
59,C'est pas grave,Columbine,452618,https://open.spotify.com/track/7MPC1qtCR74fdc9jNdFHeH
60,Elle pleut,Nekfeu,445064,https://open.spotify.com/track/4kqsT3yDyJr1KZ2AkM9qfD
61,Poss?d?,Djadja & Dinaz,441177,https://open.spotify.com/track/6g8Waa9vcFQP1FElldjfRr
62,Cheum,Nekfeu,439366,https://open.spotify.com/track/5dkSQ8ExtSaS5diqiQosOk
63,Khapta,Heuss L'enfoir?,436416,https://open.spotify.com/track/6stxV2bl7xSiPUornxwyNR
64,Lalala,Y2K,435056,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
65,Instagram,Dimitri Vegas & Like Mike,432143,https://open.spotify.com/track/0U6bQIAh6MCGo1xjbIIx2S
66,Rescue Me,OneRepublic,423613,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
67,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,421381,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
68,Monster,LUM!X,421282,https://open.spotify.com/track/0YU17F0BlVXvmx5ytsR43w
69,bad guy (with Justin Bieber),Billie Eilish,419846,https://open.spotify.com/track/3yNZ5r3LKfdmjoS3gkhUCT
70,CÅfest Elle,Alonzo,419024,https://open.spotify.com/track/7gFue3UseWrimCsI1gdJIE
71,Madrina,Maes,417984,https://open.spotify.com/track/4miiqu2dxOhBguQDHtqssH
72,Le coach (feat. Vincenzo),Soprano,417525,https://open.spotify.com/track/1RighqmKZNqLP9rklJ4HCz
73,Old Town Road,Lil Nas X,416435,https://open.spotify.com/track/0F7FA14euOIX8KcbEturGH
74,Ransom,Lil Tecca,413812,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH
75,Allez reste (feat. Vianney),Boulevard des Airs,413480,https://open.spotify.com/track/1QjKfNGfDuMiVuF8x7cj0R
76,Oh la folle,Marwa Loud,412843,https://open.spotify.com/track/5fW4TKcWuk4hgasD60JyZv
77,Me Gusta,DTF,406725,https://open.spotify.com/track/3ezXlfmUHipr8A2pH3uNcQ
78,MOWGLI II,PNL,405988,https://open.spotify.com/track/1w2OwBeojIZI8hTI5WkMkV
79,Haut standing,SCH,405611,https://open.spotify.com/track/7iuIofLDxuD3BXmUmStKWR
80,China,Anuel AA,403630,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
81,Deux fr?res,PNL,400055,https://open.spotify.com/track/6hzi3AGB39FjxFqcjgbWs7
82,H? OH,Gambi,398105,https://open.spotify.com/track/1bWafkUCOp6luXRs1cm3w9
83,Calma - Alan Walker Remix,Pedro Cap?,395083,https://open.spotify.com/track/1aSarrHE1TK9vSmyozuo4K
84,Billets verts,Maes,394069,https://open.spotify.com/track/3uTNli5uz5rNOqD6qZFi8L
85,Ma guapa,H?s Copperfield,391933,https://open.spotify.com/track/1pV9HAOC2RzQ9mtbykEkl1
86,Tout oublier,Ang?le,389473,https://open.spotify.com/track/06O3hxudc6V0BOuoCFSy71
87,Sale mood,Bramsito,381333,https://open.spotify.com/track/5TlGrvOMiAltKgRw3anXKo
88,Jazz,Eva,377465,https://open.spotify.com/track/2cJb7E0M81nAKl4tkZS3v9
89,Liquide,Shay,375392,https://open.spotify.com/track/7tWc8HZfqJSZoK7uukmw8X
90,Le temps est bon,Bon Entendeur,374910,https://open.spotify.com/track/0xh5kFdNkx6h7K1z7XpDqX
91,1000ÅãC,Lomepal,370807,https://open.spotify.com/track/6l7PqWKsgm4NLomOE7Veou
92,How Do You Sleep?,Sam Smith,369208,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
93,Birds,Imagine Dragons,368509,https://open.spotify.com/track/6Tvzf3VEi16JMhAgOwdt2y
94,Je M'en Tape,OBOY,368272,https://open.spotify.com/track/4VMWKOG1q8nE4OHjqLHkZn
95,Clic clac (feat. 13 Block),Hamza,366424,https://open.spotify.com/track/7znQW9RxQLTk0hvTWgIrgy
96,Kim Jong-il,Ninho,354114,https://open.spotify.com/track/3kNdQLkHijBfHUJTZNy8vn
97,NWR,Maes,352002,https://open.spotify.com/track/4tWVLBZ3EiSqegpf4jBsei
98,Higher Love,Kygo,351309,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
99,C?te Ouest,47ter,347896,https://open.spotify.com/track/5Q8gCS68FITJDiWnedMejb
100,Massa (feat. Mister V),Dinor rdt,347713,https://open.spotify.com/track/3qSorwKiNvpqrT2PrQOUJs
101,Comme pas deux,PNL,345827,https://open.spotify.com/track/4NGcxBAtvLtbeizQul82iC
102,Muerte,Landy,344963,https://open.spotify.com/track/2ekO98VdclK2zGYJYPixcv
103,Alibi,Eva,344525,https://open.spotify.com/track/3xpMaHXEDMGxukixMcbfxD
104,Dingue,PLK,343068,https://open.spotify.com/track/4a4cTUsFiyPN8jaHt2xf18
105,Shallow,Lady Gaga,341020,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
106,Canal,Dosseh,339489,https://open.spotify.com/track/4ue5wBIDNJelqiHkm1aMWi
107,? nos souvenirs,Trois Caf?s Gourmands,336632,https://open.spotify.com/track/4h3SqMd5F16XJVdGp5fsZG
108,Always (feat. Philippine),Gavin James,336088,https://open.spotify.com/track/1j80giaNMxcv21p4F0282W
109,Kitoko,Eva,335479,https://open.spotify.com/track/2XnjeLLa8kIgYUjNQuJ24v
110,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",DJ Snake,330289,https://open.spotify.com/track/0KoiMHhqKLoL4xM54rcWYY
111,San Pellegrino,Chily,327057,https://open.spotify.com/track/30Mqfip5b5lCDpCLRvsrTq
112,91's,PNL,326090,https://open.spotify.com/track/4LAGHmHcSt0HHwXCJcFri6
113,Las Vegas,Jok'air,325353,https://open.spotify.com/track/6L2bXG181V9k56XS167r1P
114,Promesses,Bigflo & Oli,324605,https://open.spotify.com/track/5qkUZ9gfkILxc135ZOMx1O
115,Hit Sale (feat. Rom?o Elvis),Therapie TAXI,322024,https://open.spotify.com/track/3yndKI4zWEyC36BQYrdKBA
116,Tokyo,Jul,317889,https://open.spotify.com/track/7sYc9YXpzeM7UuuXLK88OA
117,Feu de bois,Damso,317804,https://open.spotify.com/track/4L0Iwsk1s8cbdBcEgdm8K5
118,Only Human,Jonas Brothers,317760,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
119,C'est mon sang,RK,314837,https://open.spotify.com/track/45tz0Mf66Nw7uSPdcOe1Qg
120,? Kinshasa (feat. Fally Ipupa),Ninho,312908,https://open.spotify.com/track/7bLy8fxBMroDuV0zxwGSn6
121,Giuseppe,Niska,310679,https://open.spotify.com/track/1XnPRxd67vVxzBCiGLXLxw
122,Calma - Remix,Pedro Cap?,310028,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
123,LVC,Shotas,308978,https://open.spotify.com/track/1RE1SDPjuilKM6tLIMxTtP
124,L1 L2,Zola,306504,https://open.spotify.com/track/7ftimUupzPRi0m8z3WaXvw
125,Hasta la vista,PNL,305301,https://open.spotify.com/track/6YHnhfw8yMCx4vZvsgem3D
126,Salvatrucha,Jul,296052,https://open.spotify.com/track/6e7d2cSCiKESCPOyWsiQeT
127,On Fleek,Eva,294852,https://open.spotify.com/track/186HAeS1KdqhztQLq85C24
128,La bandite,Jul,294193,https://open.spotify.com/track/0goer5e8B6SJaTV2B51k6f
129,Air Max,Rim'K,293845,https://open.spotify.com/track/0RTvfKVdkt10ATfJ8BjMEI
130,Ritual,Ti?sto,293343,https://open.spotify.com/track/3M9Apu4OZfylLTFKvgEtKa
131,En bas (feat. Siboy),4Keus,291655,https://open.spotify.com/track/0raZ9gl4gn6KEB0h93FxMk
132,Money (feat. Faouzia),Ninho,290176,https://open.spotify.com/track/1NUC8l1gq50VuHzmWRMA2G
133,Always Remember Us This Way,Lady Gaga,290097,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
134,Ken Kaneki,Nekfeu,289702,https://open.spotify.com/track/08QXSGwwI8Qu4IQEV3AfM6
135,Les ?toiles vagabondes,Nekfeu,287611,https://open.spotify.com/track/01dqWNKgM2ujxu7HacaQwI
136,Train de vie,Koba LaD,284532,https://open.spotify.com/track/6FqNHDHEsUTKqVWXBkMd9y
137,Ramenez la coupe ? la maison,Vegedream,281526,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
138,La Libertad,Alvaro Soler,281397,https://open.spotify.com/track/3DsLBZjoU5AYxZXsepHtsW
139,Personne,Vegedream,280934,https://open.spotify.com/track/0BRx5Gk5fpTqtgXMGAQ4rW
140,Copines,Aya Nakamura,280795,https://open.spotify.com/track/1Bhm5HNO1cq8olDbBmokyL
141,Tchop,KeBlack,280672,https://open.spotify.com/track/4J1Xsr38zb9BjM6QraKLqK
