,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Mood (feat. iann dior)",24kGoldn,2972644,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
2,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",2524437,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
3,"Head & Heart (feat. MNEK)","Joel Corry",2290886,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
4,"What You Know Bout Love","Pop Smoke",2169708,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
5,"Ain't It Different (feat. AJ Tracey & Stormzy)","Headie One",2111505,https://open.spotify.com/track/03snIuKJr5u7zpyp9zpQMU
6,"WAP (feat. Megan Thee Stallion)","Cardi B",2020501,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
7,"Looking for Me","Paul Woolford",1664446,https://open.spotify.com/track/17bGtGqqaXOgVnhnfx5NlE
8,"See Nobody","Wes Nelson",1594506,https://open.spotify.com/track/0osdzA0D159EUmBcrwMcB4
9,"you broke me first","Tate McRae",1592740,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
10,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",1567890,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
11,"Holy (feat. Chance The Rapper)","Justin Bieber",1565789,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
12,"Mood Swings (feat. Lil Tjay)","Pop Smoke",1513528,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
13,"Laugh Now Cry Later (feat. Lil Durk)",Drake,1382519,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
14,"Midnight Sky","Miley Cyrus",1354419,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
15,"Lighter (feat. KSI)","Nathan Dawe",1346158,https://open.spotify.com/track/5lWUeSYO61UYgNlFlqcwYl
16,"Take You Dancing","Jason Derulo",1332128,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
17,"Dreams - 2004 Remaster","Fleetwood Mac",1258614,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
18,"Blinding Lights","The Weeknd",1235096,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
19,"Princess Cuts (feat. Young T & Bugsey)","Headie One",1231857,https://open.spotify.com/track/63Sb1AMnhb37DR59uXZdQd
20,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,1212423,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
