,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"thank u, next","Ariana Grande",3916111,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
2,"Woman Like Me (feat. Nicki Minaj)","Little Mix",2026214,https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED
3,"Without Me",Halsey,2000908,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
4,"Let You Love Me","Rita Ora",1879720,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP
5,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",1850429,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
6,"Funky Friday",Dave,1830840,https://open.spotify.com/track/01IQ4aQgOf0Kkq3a273hmO
7,"Sweet but Psycho","Ava Max",1826102,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
8,Shallow,"Lady Gaga",1761104,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
9,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1716117,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
10,Thursday,"Jess Glynne",1694021,https://open.spotify.com/track/3ji4bcQugJj5B6NRGYDNwP
11,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",1689898,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
12,"Promises (with Sam Smith)","Calvin Harris",1596533,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
13,"Ruin My Life","Zara Larsson",1554039,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
14,"SICKO MODE","Travis Scott",1500412,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
15,"All I Want for Christmas Is You","Mariah Carey",1468238,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
16,Happier,Marshmello,1428448,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
17,"Eastside (with Halsey & Khalid)","benny blanco",1427958,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
18,"Back & Forth",MK,1396369,https://open.spotify.com/track/4M8x1TR36VMQMFMbGCdoyA
19,"when the party's over","Billie Eilish",1334061,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
20,1999,"Charli XCX",1287066,https://open.spotify.com/track/05mAIVLkIWc2d1UBYZBCp8
21,Better,Khalid,1246202,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
22,"Just Got Paid",Sigala,1219352,https://open.spotify.com/track/5CpkVOosLFc83LbwqO6hnI
23,"Electricity (with Dua Lipa)","Silk City",1218972,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
24,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,1217822,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
25,"Last Christmas",Wham!,1171631,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
26,"Mo Bamba","Sheck Wes",1161099,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
27,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",1132604,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
28,"I Found You (with Calvin Harris)","benny blanco",1123173,https://open.spotify.com/track/5sdb5pMhcK44SSLsj1moUh
29,Shotgun,"George Ezra",1114331,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
30,"Lost Without You","Freya Ridings",1107963,https://open.spotify.com/track/6EelrDeZGS0Z81NhXevtrJ
31,"Lucid Dreams","Juice WRLD",1069822,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
32,"No Stylist (feat. Drake)","French Montana",1063680,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
33,"Rewrite The Stars (with James Arthur & Anne-Marie)","James Arthur",1039256,https://open.spotify.com/track/6mQLN3zRtAp6ovjusyYKrV
34,"Taste (feat. Offset)",Tyga,1016568,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
35,"Bohemian Rhapsody - Remastered 2011",Queen,1002280,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
36,"In My Mind",Dynoro,981701,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
37,Polaroid,"Jonas Blue",950938,https://open.spotify.com/track/6XqvFyJGdUD5IWee02ARKU
38,"Body (feat. brando)","Loud Luxury",950004,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
39,"Kiss and Make Up","Dua Lipa",942669,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
40,"I Love It (& Lil Pump)","Kanye West",938075,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
41,"Better Now","Post Malone",913883,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
