,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"drivers license","Olivia Rodrigo",2100798,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
2,"Patience (feat. YUNGBLUD & Polo G)",KSI,1976116,https://open.spotify.com/track/5J5CpT6bgE6KYKk23jgp9W
3,"Calling My Phone","Lil Tjay",1925985,https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx
4,"Latest Trends","A1 x J1",1700710,https://open.spotify.com/track/7pnQ23WgZca9jEfMts9qsR
5,"WITHOUT YOU","The Kid LAROI",1639444,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
6,"The Business",Tiësto,1636423,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
7,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,1573107,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
8,"Don't Play",Anne-Marie,1557587,https://open.spotify.com/track/4I5bvu2KDsrCg0EWHIcvul
9,"Commitment Issues","Central Cee",1497517,https://open.spotify.com/track/0UCKUJU94sx8XBQnaNsRkB
10,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",1462049,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
11,BED,"Joel Corry",1359481,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS
12,Streets,"Doja Cat",1315892,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
13,"Save Your Tears","The Weeknd",1275645,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
14,"6 For 6","Central Cee",1215001,https://open.spotify.com/track/1tLV0GD0WXQ1Z8BKOQscti
15,"Head & Heart (feat. MNEK)","Joel Corry",1197571,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
16,"Your Love (9PM)",ATB,1185047,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
17,"Blinding Lights","The Weeknd",1164200,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
18,"Paradise (feat. Dermot Kennedy)",MEDUZA,1151661,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
19,Up,"Cardi B",1130604,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi
20,Loading,"Central Cee",1115853,https://open.spotify.com/track/4vzJrkfHbCGaodPA5RY5BV
21,"Heat Waves","Glass Animals",1089866,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
22,"What’s Next",Drake,1080891,https://open.spotify.com/track/3aQem4jVGdhtg116TmJnHz
23,"Latest Trends (feat. Aitch) - Remix","A1 x J1",1044257,https://open.spotify.com/track/7htmRcPbmrY9oenatxz9UL
24,"Astronaut In The Ocean","Masked Wolf",1006298,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
25,"Levitating (feat. DaBaby)","Dua Lipa",1003129,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
26,"Lemon Pepper Freestyle (feat. Rick Ross)",Drake,995370,https://open.spotify.com/track/4FRW5Nza1Ym91BGV4nFWXI
27,"Wants and Needs (feat. Lil Baby)",Drake,964638,https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b
28,"Get Out My Head","Shane Codd",959626,https://open.spotify.com/track/055Mme9ReKK99jRFA5UJ55
29,"Good Days",SZA,945588,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
30,Goosebumps,HVME,927437,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
31,"Leave The Door Open","Bruno Mars",924922,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh
32,"Mood (feat. iann dior)",24kGoldn,918537,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
33,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",880288,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
34,"What You Know Bout Love","Pop Smoke",875780,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
35,Whoopty,CJ,855659,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
36,"Believe Me",Navos,836168,https://open.spotify.com/track/44xO8889yUQHn70P73NILS
37,"Hold On","Justin Bieber",809089,https://open.spotify.com/track/4u4NyuceXP7Uzh7XFJKCr1
38,"Sweet Melody","Little Mix",809077,https://open.spotify.com/track/76Tuo484SLohJakHLnGI3B
39,"Someone You Loved","Lewis Capaldi",796475,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
40,"Mr. Brightside","The Killers",786949,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
41,34+35,"Ariana Grande",777316,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
42,"Bringing It Back","Digga D",773220,https://open.spotify.com/track/3io8SywLvvaJDxTU94phL7
43,"Little Bit of Love","Tom Grennan",763671,https://open.spotify.com/track/3Iba59sFmGhQ4kbCY5L8AX
44,Anyone,"Justin Bieber",752730,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4
45,"My Head & My Heart","Ava Max",742945,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
46,"Money Talks (feat. Dave)",Fredo,735604,https://open.spotify.com/track/31gzwBma4iEppvk8um5ZGx
47,telepatía,"Kali Uchis",725928,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
48,"Watermelon Sugar","Harry Styles",699703,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
49,positions,"Ariana Grande",695771,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
50,"Cupid's Chokehold / Breakfast in America","Gym Class Heroes",682345,https://open.spotify.com/track/2Lhdl74nwwVGOE2Gv35QuK
51,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,666992,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
52,"Day in the Life","Central Cee",665598,https://open.spotify.com/track/1o6x7iRcDQPEEg8YPgLeVA
53,"Let’s Go Home Together","Ella Henderson",661969,https://open.spotify.com/track/4CH0dVylkeBPydRM7AaG8g
54,"you broke me first","Tate McRae",659365,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
55,"Ferrari Horses","D-Block Europe",650782,https://open.spotify.com/track/5erCwioOcRwP59NJUAtEK3
56,"We're Good","Dua Lipa",647305,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
57,"WAP (feat. Megan Thee Stallion)","Cardi B",639137,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
58,"Prisoner (feat. Dua Lipa)","Miley Cyrus",635282,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
59,"Heartbreak Anniversary",Giveon,626935,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp
60,Arcade,"Duncan Laurence",624406,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
61,"Dreams - 2004 Remaster","Fleetwood Mac",589432,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
62,Golden,"Harry Styles",585844,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
63,"Martin & Gina","Polo G",582080,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
64,"Location (feat. Burna Boy)",Dave,580850,https://open.spotify.com/track/3z4CGd63tpUn9a6oQSG0CI
65,Afterglow,Wilkinson,574247,https://open.spotify.com/track/6LW3Z1GqbL78TIjfDyg4zp
66,"Roses - Imanbek Remix","SAINt JHN",564924,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
67,SugarCrash!,ElyOtto,563921,https://open.spotify.com/track/2ePtv8MlBO9nuuXABqAfEX
68,"Lucid Dreams","Juice WRLD",563565,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
69,"Sweater Weather","The Neighbourhood",556559,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
70,"Really Love (feat. Craig David & Digital Farm Animals)",KSI,556501,https://open.spotify.com/track/50v2TSRV31bwpAPkjWejNL
71,"Why'd You Only Call Me When You're High?","Arctic Monkeys",555292,https://open.spotify.com/track/48q0vSHcJdhK3IiXH8C5WJ
72,Anxious,"AJ Tracey",554294,https://open.spotify.com/track/3cCLTTEpHB0f47z5GBcUr3
73,"Best Friend (feat. Doja Cat)",Saweetie,552238,https://open.spotify.com/track/2etHQJxIbV0soyPhelVs9Y
74,"Do I Wanna Know?","Arctic Monkeys",549832,https://open.spotify.com/track/3rq5w4bQGigXOfdN30ATJt
75,"See Nobody","Wes Nelson",549785,https://open.spotify.com/track/0osdzA0D159EUmBcrwMcB4
76,"Lighter (feat. KSI)","Nathan Dawe",544313,https://open.spotify.com/track/5lWUeSYO61UYgNlFlqcwYl
77,"Don't Start Now","Dua Lipa",543548,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
78,Riptide,"Vance Joy",541059,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
79,Addicted,"Jorja Smith",540910,https://open.spotify.com/track/3vMtiUewPWlK5UsIlE8lIy
80,"Before You Go","Lewis Capaldi",540090,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
81,"Wishing Well","Juice WRLD",537326,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
82,"Someone To You",BANNERS,534965,https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr
83,Afterglow,"Ed Sheeran",529079,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
84,"Looking for Me","Paul Woolford",522677,https://open.spotify.com/track/17bGtGqqaXOgVnhnfx5NlE
85,"Your New Boyfriend","Wilbur Soot",514128,https://open.spotify.com/track/4vLBnQtece15fFhqWxZvJP
86,"Mood Swings (feat. Lil Tjay)","Pop Smoke",509566,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
87,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",509539,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
88,Robbery,"Juice WRLD",506421,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
89,"No Time For Tears","Nathan Dawe",499274,https://open.spotify.com/track/2Rr1INov0ckj7bLTsk9LV1
90,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",497593,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
91,"Therefore I Am","Billie Eilish",495446,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
92,"Goosebumps - Remix","Travis Scott",493647,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
93,"Take Me To Church",Hozier,492758,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI
94,Falling,"Harry Styles",492528,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
95,"Wonderwall - Remastered",Oasis,489531,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
96,"A92 x Fumez The Engineer - Plugged In Freestyle","Fumez The Engineer",487582,https://open.spotify.com/track/0goOUCNL6MYrqSVvGhvsxw
97,"Train Wreck","James Arthur",486612,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H
98,Toxic,"Digga D",484490,https://open.spotify.com/track/7EZA4wXtnlZBiJQibMvtyA
