,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Vossi Bop",Stormzy,5443916,https://open.spotify.com/track/44ZJ4hLD5onikKsVLQaILr
2,"bad guy","Billie Eilish",3614191,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
3,"Piece Of Your Heart",MEDUZA,3535897,https://open.spotify.com/track/5p1ex0pXv6jSPJ6QbumQpD
4,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",3332584,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
5,"Someone You Loved","Lewis Capaldi",2991680,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc
6,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",2875140,https://open.spotify.com/track/4Sib57MmYGJzSvkW84jTwh
7,SOS,Avicii,2528763,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP
8,"Old Town Road","Lil Nas X",2105884,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
9,"Don't Call Me Up",Mabel,2047534,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
10,"Location (feat. Burna Boy)",Dave,1967220,https://open.spotify.com/track/3z4CGd63tpUn9a6oQSG0CI
11,"Just You and I","Tom Walker",1853282,https://open.spotify.com/track/03x2rVJRFUrvwlfxoHd9Mo
12,"Talk (feat. Disclosure)",Khalid,1840655,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
13,Sucker,"Jonas Brothers",1816901,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
14,"Here With Me",Marshmello,1715457,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
15,"Keisha & Becky - Remix","Russ Millions",1652643,https://open.spotify.com/track/5wIjM4q7oIgiLqn8Qfoyxh
16,"All Day And Night - Jax Jones & Martin Solveig Present Europa","Jax Jones",1640458,https://open.spotify.com/track/11o2y87vqODipLK98a1v34
17,"Fashion Week (feat. AJ Tracey & MoStack)","Steel Banglez",1579057,https://open.spotify.com/track/78KyOmqWmqLkQcXO1cA7MO
18,"So Am I","Ava Max",1393518,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
19,"bury a friend","Billie Eilish",1378740,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
20,Wow.,"Post Malone",1350986,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
21,"Your Mrs",JAY1,1347045,https://open.spotify.com/track/4MKM1sU3d3aS23WJsYipdV
22,"No Diet","Digga D",1327393,https://open.spotify.com/track/62ImlYiiE0ZeK9NVftkDfq
23,"Giant (with Rag'n'Bone Man)","Calvin Harris",1318096,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
24,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1311907,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
25,Options,NSG,1309819,https://open.spotify.com/track/2cytBOLpwFRX7J9URCrFIe
26,"Boasty (feat. Idris Elba)",Wiley,1233628,https://open.spotify.com/track/7cz506PyIgh2bMN90Mc8Tn
27,"What I Like About You (feat. Theresa Rex)","Jonas Blue",1231313,https://open.spotify.com/track/4NSW0Km5ZG60L8FthUebPJ
28,"Walk Me Home",P!nk,1188655,https://open.spotify.com/track/6jfEZdUJ2Yla6h7gTJgKuo
29,"Don’t Feel Like Crying",Sigrid,1171831,https://open.spotify.com/track/1ABvDz0JnQGO8M8NYjRNMp
30,"7 rings","Ariana Grande",1124740,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
31,Shallow,"Lady Gaga",1117272,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
32,"i'm so tired...",Lauv,1107479,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
33,"Sweet but Psycho","Ava Max",1099022,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
34,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",1091818,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
35,Earth,"Lil Dicky",1020265,https://open.spotify.com/track/2S1LebN6AXXQqJolBxlWgO
36,"Disaster (feat. J Hus)",Dave,1016690,https://open.spotify.com/track/3rqmxZNh2BRgJ3BiCPFTSG
37,"break up with your girlfriend, i'm bored","Ariana Grande",1012117,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
38,"when the party's over","Billie Eilish",988970,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
39,"wish you were gay","Billie Eilish",976957,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
40,"Boy With Luv (feat. Halsey)",BTS,941906,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
41,"Murder On My Mind","YNW Melly",913893,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
42,"High Hopes","Panic! At The Disco",909402,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
43,Grace,"Lewis Capaldi",870726,https://open.spotify.com/track/4eQBL0cuF3ismYCzBff2Ii
44,Shotgun,"George Ezra",855425,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
45,"Who Do You Love","The Chainsmokers",854128,https://open.spotify.com/track/5QiNbIilmMiMBXvaAlf7lN
46,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,847422,https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny
47,"Dancing With A Stranger (with Normani)","Sam Smith",840165,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
48,"Power is Power (feat. The Weeknd & Travis Scott)",SZA,820408,https://open.spotify.com/track/4cbdPT6uaBOgOQe3fLMofl
49,"Going Bad (feat. Drake)","Meek Mill",797401,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
50,Happier,Marshmello,787567,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
51,Sixteen,"Ellie Goulding",735069,https://open.spotify.com/track/4PkIDTPGedm0enzdvilLNd
52,"thank u, next","Ariana Grande",724202,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
53,"MONOPOLY (with Victoria Monét)","Ariana Grande",718249,https://open.spotify.com/track/6tsOcBnaKgzK22yEiqRh8P
54,lovely,"Billie Eilish",712144,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
55,Nobody,"Martin Jensen",709387,https://open.spotify.com/track/2qfEcCkEo5NscA9GL7ER72
56,Longshot,"Catfish and the Bottlemen",706220,https://open.spotify.com/track/2VcS3oKcOPkubN9LVzZ96l
57,"my strange addiction","Billie Eilish",701089,https://open.spotify.com/track/3Tc57t9l2O8FwQZtQOvPXK
58,"Keisha & Becky - Russ splash x Tion Wayne","Russ Millions",689005,https://open.spotify.com/track/0mFrbJniEwJcqzq3FQD14s
59,"Eastside (with Halsey & Khalid)","benny blanco",688628,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
60,Advice,Cadet,688570,https://open.spotify.com/track/1fp2uoWXPca3mIdxRHIgQm
61,"MIDDLE CHILD","J. Cole",680283,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
