,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Señorita,"Shawn Mendes",3446723,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
2,"Beautiful People (feat. Khalid)","Ed Sheeran",3137101,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
3,"I Don't Care (with Justin Bieber)","Ed Sheeran",2421029,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
4,"Ladbroke Grove","AJ Tracey",2323662,https://open.spotify.com/track/7b4ky1LlQLFhXHmhZkFgqV
5,"Someone You Loved","Lewis Capaldi",2255982,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
6,"3 Nights","Dominic Fike",2220949,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
7,"Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran",2060760,https://open.spotify.com/track/4wuCQX7JvAZLlrcmH4AeZF
8,"Vossi Bop",Stormzy,2030359,https://open.spotify.com/track/44ZJ4hLD5onikKsVLQaILr
9,"Take Me Back to London (feat. Stormzy)","Ed Sheeran",2018169,https://open.spotify.com/track/1AI7UPw3fgwAFkvAlZWhE0
10,"Hold Me While You Wait","Lewis Capaldi",1938480,https://open.spotify.com/track/60iSKGrGazRzICtMjADNSM
11,"So High (feat. Fredo)",MIST,1905883,https://open.spotify.com/track/5aubXDnDNVKA5pS7EnR0mp
12,"How Do You Sleep?","Sam Smith",1864719,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
13,"Location (feat. Burna Boy)",Dave,1833983,https://open.spotify.com/track/3z4CGd63tpUn9a6oQSG0CI
14,"Wish You Well",Sigala,1775580,https://open.spotify.com/track/1yAPglN5AGf7UoLK062ZYq
15,"Goodbyes (Feat. Young Thug)","Post Malone",1736335,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
16,"Strike a Pose (feat. Aitch)","Young T & Bugsey",1698554,https://open.spotify.com/track/23GvTfcGK454ppLsts3W44
17,Ransom,"Lil Tecca",1691761,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH
18,"Mad Love",Mabel,1633054,https://open.spotify.com/track/79JBjIq90BrQ8Ws0pUhlzD
19,"Old Town Road - Remix","Lil Nas X",1617703,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
20,Crown,Stormzy,1522785,https://open.spotify.com/track/1hxE8xAp7CrBsdpiRpiWFy
21,"Higher Love",Kygo,1521184,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
22,"Piece Of Your Heart",MEDUZA,1518754,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
23,"bad guy","Billie Eilish",1495653,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
24,"Antisocial (with Travis Scott)","Ed Sheeran",1423256,https://open.spotify.com/track/1DhRbox3xkceP64k3JeYfW
25,Panini,"Lil Nas X",1410751,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r
26,"Thiago Silva",Dave,1350907,https://open.spotify.com/track/3DKCTIiJ97bS9TGiqcABjo
27,"No Guidance (feat. Drake)","Chris Brown",1343501,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
28,Castles,"Freya Ridings",1324974,https://open.spotify.com/track/5tZWtGT65sMrDVPB5H444n
29,"Remember The Name (feat. Eminem & 50 Cent)","Ed Sheeran",1254107,https://open.spotify.com/track/0AtP8EkGPn6SwxKDaUuXec
30,"Money In The Grave (Drake ft. Rick Ross)",Drake,1240974,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
31,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",1206114,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
