,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Head & Heart (feat. MNEK)","Joel Corry",4067703,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
2,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,2622930,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
3,"Savage Love (Laxed - Siren Beat)","Jawsh 685",2546589,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
4,"Lighter (feat. KSI)","Nathan Dawe",2207703,https://open.spotify.com/track/5lWUeSYO61UYgNlFlqcwYl
5,"Watermelon Sugar","Harry Styles",2116502,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
6,"Breaking Me",Topic,2032693,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
7,"West Ten","AJ Tracey",1888826,https://open.spotify.com/track/33EGYJLLwz56YIP5Ex9VKs
8,"Blinding Lights","The Weeknd",1861096,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
9,"Only You Freestyle","Headie One",1721325,https://open.spotify.com/track/4OENnoidV0h8gJV6bhrw7r
10,"Rain On Me (with Ariana Grande)","Lady Gaga",1711409,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
11,Secrets,Regard,1637888,https://open.spotify.com/track/66W1rVTnEv86dIkFhoiElg
12,"GREECE (feat. Drake)","DJ Khaled",1606215,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
13,"Dinner Guest (feat. MoStack)","AJ Tracey",1546686,https://open.spotify.com/track/5y0ekFHNfFbjKhZlguSzdf
14,"Go Crazy","Chris Brown",1541553,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
15,"Rover (feat. DTG)",S1mba,1523063,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf
16,"my future","Billie Eilish",1460777,https://open.spotify.com/track/2ygvZOXrIeVL4xZmAWJT2C
17,"Wishing Well","Juice WRLD",1454523,https://open.spotify.com/track/6o3QUC5oAE4g6WxRIFcZtb
18,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",1415238,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
19,"Come & Go (with Marshmello)","Juice WRLD",1405419,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr
20,cardigan,"Taylor Swift",1381239,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd
21,"Mood Swings (feat. Lil Tjay)","Pop Smoke",1381236,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
22,"Don’t Need Love (with GRACEY)","220 KID",1310730,https://open.spotify.com/track/7uBaKZZVK0OZ6cqFGpGRXI
23,"exile (feat. Bon Iver)","Taylor Swift",1289565,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y
24,"I Dunno (feat. Dutchavelli & Stormzy)","Tion Wayne",1234807,https://open.spotify.com/track/3B0WbRucJ6ZIla2G9IVt2E
25,"Roses - Imanbek Remix","SAINt JHN",1198233,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
26,"Heaven On My Mind (with Sigala)","Becky Hill",1158119,https://open.spotify.com/track/7bIq1v8svANsAys7I694Up
27,"Toosie Slide",Drake,1069532,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
28,"Party Girl",StaySolidRocky,1030864,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
29,"Blueberry Faygo","Lil Mosey",1018196,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
30,"death bed (coffee for your head)",Powfu,985561,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
31,"Flowers (feat. Jaykae and MALIKA)","Nathan Dawe",963217,https://open.spotify.com/track/5aYWnrsYvJk8NT7PmUcxVN
32,"the 1","Taylor Swift",955901,https://open.spotify.com/track/0Jlcvv8IykzHaSmj49uNW8
33,Woi,"Digga D",955565,https://open.spotify.com/track/69F4G9WD5U1vKrpaCiLznl
34,"Dance Monkey","Tones And I",952900,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
35,Rain,Aitch,926394,https://open.spotify.com/track/7h2ozcUpSL7ulXjRPPQcDy
36,"Dancing In The Moonlight (feat. NEIMY)",Jubël,913521,https://open.spotify.com/track/4GSDkZt7GcmzBWmsMcpaVO
37,"Who's That What's That","Niko B",888665,https://open.spotify.com/track/6pRlNmiZ15mI0D0Y9VBjDe
38,"POPSTAR (feat. Drake)","DJ Khaled",874948,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
39,"Someone You Loved","Lewis Capaldi",874013,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
40,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",871365,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
