,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"MONTERO (Call Me By Your Name)","Lil Nas X",3945648,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
2,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",2963037,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
3,RAPSTAR,"Polo G",2904533,https://open.spotify.com/track/43PGPuHIlVOc04jrZVh9L6
4,BED,"Joel Corry",1878250,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS
5,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,1841930,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
6,"Calling My Phone","Lil Tjay",1736907,https://open.spotify.com/track/3J8EOeKLTLXORtWPpOU5bE
7,"The Business",Tiësto,1691419,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
8,"drivers license","Olivia Rodrigo",1686930,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
9,Titanium,Dave,1673878,https://open.spotify.com/track/2qzW5AK8ldKUOWUETwAkZY
10,"Kiss Me More (feat. SZA)","Doja Cat",1606783,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK
11,Body,"Russ Millions",1566157,https://open.spotify.com/track/3CVb6hkMrlF7eHhXi5B3PZ
12,"Latest Trends","A1 x J1",1460504,https://open.spotify.com/track/7pnQ23WgZca9jEfMts9qsR
13,"Heat Waves","Glass Animals",1417554,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
14,"Little Bit of Love","Tom Grennan",1408040,https://open.spotify.com/track/3Iba59sFmGhQ4kbCY5L8AX
15,"Ferrari Horses","D-Block Europe",1389557,https://open.spotify.com/track/5erCwioOcRwP59NJUAtEK3
16,"Your Love (9PM)",ATB,1387394,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
17,"Don't Play",Anne-Marie,1385540,https://open.spotify.com/track/4I5bvu2KDsrCg0EWHIcvul
18,"Astronaut In The Ocean","Masked Wolf",1345988,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
19,"Levitating (feat. DaBaby)","Dua Lipa",1326251,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
20,"WITHOUT YOU","The Kid LAROI",1325431,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
21,"deja vu","Olivia Rodrigo",1319836,https://open.spotify.com/track/61KpQadow081I2AsbeLcsb
22,Up,"Cardi B",1315055,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi
23,"Save Your Tears","The Weeknd",1262922,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
24,"Hold On","Justin Bieber",1254508,https://open.spotify.com/track/1nahzW3kfMuwReTka28tH5
25,"Commitment Issues","Central Cee",1214823,https://open.spotify.com/track/0UCKUJU94sx8XBQnaNsRkB
26,"Good Without","Mimi Webb",1213314,https://open.spotify.com/track/15OCqNPYoLziEAsbVnqRj5
27,"Head & Heart (feat. MNEK)","Joel Corry",1198649,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
