,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Mood (feat. iann dior)",24kGoldn,3237319,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
2,"WAP (feat. Megan Thee Stallion)","Cardi B",2496272,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
3,"Head & Heart (feat. MNEK)","Joel Corry",2419301,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
4,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",2415259,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
5,"Ain't It Different (feat. AJ Tracey & Stormzy)","Headie One",2199009,https://open.spotify.com/track/6NJfIydBMYrXvlaXsFxmc8
6,"What You Know Bout Love","Pop Smoke",2035823,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
7,"Looking for Me","Paul Woolford",1821667,https://open.spotify.com/track/17bGtGqqaXOgVnhnfx5NlE
8,"Mood Swings (feat. Lil Tjay)","Pop Smoke",1724476,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
9,"Laugh Now Cry Later (feat. Lil Durk)",Drake,1657016,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
10,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",1647347,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
11,"Lighter (feat. KSI)","Nathan Dawe",1613319,https://open.spotify.com/track/5lWUeSYO61UYgNlFlqcwYl
12,UFO,"D-Block Europe",1552565,https://open.spotify.com/track/2DOv2fSLzEC4StSkZAWG9T
13,"you broke me first","Tate McRae",1483568,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
14,"Holy (feat. Chance The Rapper)","Justin Bieber",1439367,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
15,"Take You Dancing","Jason Derulo",1435389,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
16,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,1411577,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
17,"GREECE (feat. Drake)","DJ Khaled",1378430,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
18,"West Ten","AJ Tracey",1318849,https://open.spotify.com/track/33EGYJLLwz56YIP5Ex9VKs
19,"Watermelon Sugar","Harry Styles",1300011,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
20,"Blinding Lights","The Weeknd",1284702,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
21,"Midnight Sky","Miley Cyrus",1254598,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
22,"Go Crazy","Chris Brown",1250137,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
23,Giants,"Dermot Kennedy",1224869,https://open.spotify.com/track/43CHdbHYdcbUWP10UFKyZ7
24,"Tick Tock (feat. 24kGoldn)","Clean Bandit",1186965,https://open.spotify.com/track/27u7t9d7ZQoyjsCROHuZJ3
25,"Savage Love (Laxed - Siren Beat)","Jawsh 685",1114514,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
26,Dynamite,BTS,1059670,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
27,"Breaking Me",Topic,1045068,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
28,"Lasting Lover",Sigala,1030369,https://open.spotify.com/track/0DmAvNCAK08oCi7miSZUIY
29,Heather,"Conan Gray",1021664,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
30,"Wishing Well","Juice WRLD",1021424,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
31,"Put Your Records On","Ritt Momney",1008449,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
32,Wonder,"Shawn Mendes",1001273,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb
