,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Blinding Lights","The Weeknd",3054524,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
2,"Toosie Slide",Drake,2716369,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y
3,"Roses - Imanbek Remix","SAINt JHN",2710487,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
4,"Houdini (feat. Swarmz & Tion Wayne)",KSI,2380250,https://open.spotify.com/track/3lay6f81Lhy0qp2Uvp4cNJ
5,"THE SCOTTS","THE SCOTTS",2277843,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
6,"Blueberry Faygo","Lil Mosey",2138989,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
7,"death bed (coffee for your head)",Powfu,1961614,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
8,"Say So","Doja Cat",1830203,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
9,"Break My Heart","Dua Lipa",1685926,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
10,goosebumps,"Travis Scott",1568149,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
11,Rain,Aitch,1557036,https://open.spotify.com/track/5LBikzSkad9yQ6RH87Gdrm
12,"Rover (feat. DTG)",S1mba,1532991,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf
13,"SICKO MODE","Travis Scott",1477761,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
14,"Dance Monkey","Tones And I",1461163,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
15,"The Box","Roddy Ricch",1458117,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
16,"Don't Start Now","Dua Lipa",1446024,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
17,Righteous,"Juice WRLD",1438419,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t
18,Lonely,"Joel Corry",1418848,https://open.spotify.com/track/2ZEq4HT450Ye9IFGPTl9qV
19,Physical,"Dua Lipa",1413103,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
20,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,1315275,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
