,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams
0,DÁKITI,0.401,0.731,0.573,5.22e-05,0.113,-10.059,0,0.0544,109.928,4,0.145,42521776
1,All I Want for Christmas Is You,0.164,0.336,0.627,0.0,0.0708,-7.463,1,0.0384,150.273,4,0.35,33463486
2,Last Christmas,0.189,0.735,0.478,2.48e-06,0.355,-12.472,1,0.0293,107.682,4,0.947,28540616
3,positions,0.468,0.737,0.802,0.0,0.0931,-4.771,1,0.0878,144.015,4,0.682,27117910
4,Mood (feat. iann dior),0.221,0.7,0.722,0.0,0.272,-3.558,0,0.0369,90.989,4,0.756,25959759
5,Blinding Lights,0.00146,0.514,0.73,9.54e-05,0.0897,-5.934,1,0.0598,171.005,4,0.334,25085148
6,Santa Tell Me,0.0489,0.525,0.621,0.0,0.294,-7.364,1,0.116,191.9,4,0.591,23873167
7,BICHOTA,0.212,0.863,0.666,0.000493,0.103,-4.158,0,0.152,163.908,4,0.838,23787475
8,LA NOCHE DE ANOCHE,0.0303,0.856,0.618,0.0,0.0866,-4.892,1,0.286,81.993,4,0.391,23555955
9,It's Beginning to Look a Lot like Christmas,0.908,0.339,0.214,7.47e-06,0.341,-11.714,1,0.0375,94.775,3,0.363,22257026
10,Dynamite,0.0112,0.746,0.765,0.0,0.0936,-4.41,0,0.0993,114.044,4,0.737,21708978
11,Rockin' Around The Christmas Tree,0.614,0.589,0.472,0.0,0.505,-8.749,1,0.0502,67.196,4,0.898,21702857
12,Therefore I Am,0.218,0.889,0.34,0.13,0.055,-7.773,0,0.0697,94.009,4,0.716,21602744
13,Monster (Shawn Mendes & Justin Bieber),0.0593,0.64,0.392,0.0,0.0839,-7.246,0,0.0574,145.838,4,0.502,21503660
14,"Lemonade (feat. Gunna, Don Toliver & NAV)",0.25,0.8,0.658,0.0,0.111,-6.142,0,0.079,140.042,4,0.462,21360845
15,Jingle Bell Rock,0.643,0.754,0.424,0.0,0.0652,-8.463,1,0.0363,119.705,4,0.806,20577119
16,34+35,0.237,0.83,0.585,0.0,0.248,-6.476,1,0.094,109.978,4,0.485,20175952
17,It's the Most Wonderful Time of the Year,0.871,0.234,0.526,2.34e-06,0.122,-11.656,1,0.0411,201.739,3,0.649,18939227
18,Underneath the Tree,0.0013,0.509,0.812,1.99e-05,0.214,-5.438,1,0.0537,159.876,4,0.689,17418358
19,What You Know Bout Love,0.65,0.709,0.548,1.59e-06,0.133,-8.493,1,0.353,83.995,4,0.543,17070688
20,Watermelon Sugar,0.122,0.548,0.816,0.0,0.335,-4.209,1,0.0465,95.39,4,0.557,15968529
21,Prisoner (feat. Dua Lipa),0.0103,0.781,0.67,0.0,0.0761,-3.912,0,0.0452,127.99,4,0.595,15871950
22,Lonely (with benny blanco),0.864,0.631,0.239,0.0,0.116,-7.071,0,0.0398,79.859,4,0.0927,15784721
23,Hawái,0.185,0.783,0.727,2.46e-05,0.0626,-3.454,0,0.389,180.067,4,0.558,15737974
24,WAP (feat. Megan Thee Stallion),0.0194,0.935,0.454,0.0,0.0824,-7.509,1,0.375,133.073,4,0.357,15721613
25,Whoopty,0.2,0.719,0.648,0.0,0.127,-7.6,0,0.125,140.201,4,0.66,15442043
26,Mistletoe,0.498,0.657,0.56,0.0,0.0794,-9.049,0,0.0467,161.993,4,0.854,15037008
27,HOLIDAY,0.12,0.81,0.511,0.0,0.0832,-6.924,0,0.164,151.947,4,0.837,14751985
28,TE MUDASTE,0.234,0.811,0.637,0.000572,0.118,-4.835,0,0.0591,92.025,4,0.471,14613401
29,you broke me first,0.785,0.667,0.373,0.0,0.0906,-9.389,1,0.05,124.148,4,0.0823,14542868
30,Let It Snow! Let It Snow! Let It Snow!,0.912,0.451,0.24,2.45e-06,0.175,-14.014,1,0.0351,134.009,4,0.701,14371208
31,Life Goes On,0.00691,0.566,0.716,0.0,0.37,-5.733,1,0.0424,81.068,4,0.45,14293150
32,ROCKSTAR (feat. Roddy Ricch),0.247,0.746,0.69,0.0,0.101,-7.956,1,0.164,89.977,4,0.497,13986781
33,Levitating (feat. DaBaby),0.00883,0.702,0.825,0.0,0.0674,-3.787,0,0.0601,102.977,4,0.915,13537679
34,Head & Heart (feat. MNEK),0.168,0.734,0.874,1.14e-05,0.0489,-3.158,1,0.0662,122.953,4,0.905,13488982
35,Feliz Navidad,0.406,0.514,0.818,1.93e-06,0.299,-9.642,1,0.0451,148.733,4,0.967,13437547
36,Sleigh Ride,0.403,0.529,0.772,2.21e-06,0.316,-7.013,1,0.0287,91.751,4,0.853,13405460
37,Wonder,0.136,0.442,0.631,2.29e-05,0.133,-5.096,0,0.05,139.774,4,0.129,13366457
38,For The Night (feat. Lil Baby & DaBaby),0.114,0.823,0.586,0.0,0.193,-6.606,0,0.2,125.971,4,0.347,13330281
39,WITHOUT YOU,0.213,0.662,0.413,0.0,0.134,-7.357,1,0.0299,93.005,4,0.467,13234043
40,Someone You Loved,0.751,0.501,0.405,0.0,0.105,-5.679,1,0.0319,109.891,4,0.446,13007854
41,Do They Know It's Christmas? - 1984 Version,0.164,0.599,0.642,3.33e-05,0.0992,-6.936,1,0.0363,115.412,4,0.349,12937851
42,Heather,0.584,0.357,0.425,0.0,0.322,-7.301,1,0.0333,102.078,3,0.27,12925476
43,Holly Jolly Christmas,0.865,0.647,0.465,0.0,0.0882,-8.308,1,0.0428,151.251,4,0.699,12759505
44,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),0.903,0.652,0.259,0.0,0.362,-13.336,1,0.0595,142.169,4,0.836,12548717
45,Dance Monkey,0.688,0.825,0.593,0.000161,0.17,-6.401,0,0.0988,98.078,4,0.54,12520164
46,Relación - Remix,0.0337,0.793,0.771,1.51e-06,0.284,-3.417,1,0.0959,171.943,4,0.835,12513392
47,Roses - Imanbek Remix,0.0143,0.769,0.719,0.00777,0.359,-5.472,1,0.0474,121.955,4,0.863,12242440
48,La Nota,0.18,0.736,0.632,0.0,0.349,-4.939,0,0.0648,92.03,4,0.503,12235738
49,Holy (feat. Chance The Rapper),0.196,0.673,0.704,0.0,0.0898,-8.056,1,0.36,86.919,4,0.372,11928999
50,Driving Home for Christmas - 2019 Remaster,0.355,0.513,0.583,1.96e-05,0.18,-10.863,1,0.038,180.183,4,0.866,11821746
51,Wonderful Christmastime - Edited Version / Remastered 2011,0.322,0.774,0.511,0.0,0.0672,-8.914,1,0.0319,94.736,4,0.771,11723786
52,Chica Ideal,0.0847,0.574,0.891,0.0,0.16,-3.665,0,0.157,100.978,4,0.707,11504419
53,Don't Start Now,0.0123,0.793,0.793,0.0,0.0951,-4.521,0,0.083,123.95,4,0.679,11302395
54,La Tóxica,0.0882,0.659,0.701,0.0,0.0866,-4.107,1,0.164,91.97,4,0.623,11218405
55,Happy Xmas (War Is Over) - Remastered 2010,0.28,0.321,0.64,0.0,0.718,-10.023,1,0.0324,146.172,3,0.414,10924203
56,Vida de Rico,0.167,0.824,0.457,0.0,0.041,-5.428,1,0.0543,87.977,4,0.95,10889262
57,Before You Go,0.604,0.459,0.575,0.0,0.0885,-4.858,1,0.0573,111.881,4,0.183,10809057
58,pov,0.36,0.487,0.534,0.0,0.1,-5.664,0,0.0555,131.798,4,0.173,10598391
59,Laugh Now Cry Later (feat. Lil Durk),0.244,0.761,0.518,3.47e-05,0.107,-8.871,1,0.134,133.976,4,0.522,10568244
60,Body,0.0166,0.914,0.732,0.0,0.107,-6.1,0,0.241,94.066,4,0.469,10356930
61,Reloj,0.176,0.823,0.537,3.75e-06,0.124,-2.627,1,0.211,175.965,4,0.608,10251437
62,La Curiosidad,0.269,0.845,0.677,0.000917,0.108,-4.798,0,0.136,90.013,4,0.68,10080605
63,Jeans,0.0165,0.807,0.656,0.0,0.0693,-4.395,0,0.105,83.943,4,0.89,10016957
64,UN DIA (ONE DAY) (Feat. Tainy),0.00536,0.571,0.693,0.0,0.173,-8.234,0,0.0545,168.169,4,0.393,9836674
65,Se Te Nota (with Guaynaa),0.0907,0.905,0.686,0.0,0.266,-3.152,1,0.0664,103.013,4,0.963,9781805
66,Put Your Records On,0.0563,0.399,0.491,0.00089,0.11,-10.778,0,0.0538,91.066,4,0.151,9752729
67,Mi Niña,0.31,0.823,0.821,4.28e-06,0.143,-3.402,0,0.166,99.999,4,0.791,9704826
68,The Box,0.104,0.896,0.586,0.0,0.79,-6.687,0,0.0559,116.971,4,0.642,9624218
69,Sweater Weather,0.0495,0.612,0.807,0.0177,0.101,-2.81,1,0.0336,124.053,4,0.398,9580318
70,SO DONE,0.232,0.719,0.598,0.0,0.115,-6.254,1,0.077,142.592,4,0.303,9497406
