,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Dance Monkey","Tones And I",46760593,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
2,ROXANNE,"Arizona Zervas",32668758,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
3,"All I Want for Christmas Is You","Mariah Carey",27155209,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
4,Circles,"Post Malone",26930899,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
5,Memories,"Maroon 5",26681377,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
6,"Adore You","Harry Styles",25393341,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
7,Falling,"Trevor Daniel",25310607,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
8,"Don't Start Now","Dua Lipa",24730286,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
9,"Blinding Lights","The Weeknd",23000735,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
10,Tusa,"KAROL G",22973234,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
11,"everything i wanted","Billie Eilish",22786542,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
12,Señorita,"Shawn Mendes",22672207,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
13,"Last Christmas",Wham!,21975011,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
14,"Watermelon Sugar","Harry Styles",21814400,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
15,"Someone You Loved","Lewis Capaldi",21661729,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
16,"Lucid Dreams","Juice WRLD",20671640,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
17,"RITMO (Bad Boys For Life)","Black Eyed Peas",20634130,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
18,"Futsal Shuffle 2020","Lil Uzi Vert",20451202,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs
19,"Lose You To Love Me","Selena Gomez",17068098,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
20,"HIGHEST IN THE ROOM","Travis Scott",17020099,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
21,"Santa Tell Me","Ariana Grande",17011748,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
22,"bad guy","Billie Eilish",16727752,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
23,"hot girl bummer",blackbear,16318364,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
24,Vete,"Bad Bunny",16236075,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c
25,"Lights Up","Harry Styles",16020962,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
26,Heartless,"The Weeknd",15934901,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
27,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",15045679,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
28,"It's Beginning to Look a Lot like Christmas","Michael Bublé",14847978,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
29,Falling,"Harry Styles",14809370,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
30,"Ride It",Regard,14680652,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
31,"My Oh My (feat. DaBaby)","Camila Cabello",14127988,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
32,"Rockin' Around The Christmas Tree","Brenda Lee",14078309,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
33,"Jingle Bell Rock","Bobby Helms",14040340,https://open.spotify.com/track/3hBXvHLlTHvnbwrPbeoyAj
34,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",13631293,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
35,"It's the Most Wonderful Time of the Year","Andy Williams",13079513,https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A
36,"Beautiful People (feat. Khalid)","Ed Sheeran",12930367,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
37,China,"Anuel AA",12830212,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
38,Mistletoe,"Justin Bieber",12769834,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
39,BOP,DaBaby,12660465,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
40,"I Don't Care (with Justin Bieber)","Ed Sheeran",12404820,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
41,"Before You Go","Lewis Capaldi",12051771,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
42,Fantasias,"Rauw Alejandro",11873112,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
43,"The Box","Roddy Ricch",11826352,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
44,Golden,"Harry Styles",11762304,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
45,Cherry,"Harry Styles",11371850,https://open.spotify.com/track/2IOFZdYYkFxEHVz1w34PoL
46,"How Do You Sleep?","Sam Smith",11080550,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
47,"No Idea","Don Toliver",10942499,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
48,"Holly Jolly Christmas","Michael Bublé",10929020,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
49,"LA CANCIÓN","J Balvin",10909512,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
50,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",10842508,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
51,"Do They Know It's Christmas? - 1984 Version","Band Aid",10800967,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
52,Robbery,"Juice WRLD",10615589,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
53,"10,000 Hours (with Justin Bieber)","Dan + Shay",10606658,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
54,"7 rings","Ariana Grande",10473738,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
55,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",10334061,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts
56,"Feliz Navidad","José Feliciano",10286298,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
57,Lalala,Y2K,10171943,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
58,"Underneath the Tree","Kelly Clarkson",10118033,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
59,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,9951217,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
60,"Goodbyes (Feat. Young Thug)","Post Malone",9927585,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
61,She,"Harry Styles",9763034,https://open.spotify.com/track/6SQLk9HSNketfgs2AyIiMs
62,Callaita,"Bad Bunny",9749893,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
63,"Lose Control",MEDUZA,9701466,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
64,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",9687148,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
65,"No Me Conoce - Remix","Jhay Cortez",9679093,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
66,"Ayy Macarena",Tyga,9610327,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
67,"To Be So Lonely","Harry Styles",9501546,https://open.spotify.com/track/5JiH89mHrv9oWHlD0T326z
68,Liar,"Camila Cabello",9421666,https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA
69,Legends,"Juice WRLD",9373847,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
70,"Driving Home for Christmas - 2019 Remaster","Chris Rea",9361332,https://open.spotify.com/track/27qAMKrDdKEs8HDXcvR24R
71,"Old Town Road - Remix","Lil Nas X",9246583,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
72,"Adicto (with Anuel AA & Ozuna)",Tainy,9243235,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
73,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",9178239,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
74,"Sunflower, Vol. 6","Harry Styles",9140938,https://open.spotify.com/track/6iYMfxznTBlcVOgRHab2W0
75,"Hate Me (with Juice WRLD)","Ellie Goulding",9118463,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
76,"Trampoline (with ZAYN)",SHAED,9082632,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
77,Ransom,"Lil Tecca",8903215,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
78,"Whine Up","Nicky Jam",8885089,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
79,Shallow,"Lady Gaga",8878501,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
80,"Que Tire Pa Lante","Daddy Yankee",8842885,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
81,"The Christmas Song (Merry Christmas To You)","Nat King Cole",8623632,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON
82,"It's You","Ali Gatie",8393610,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
83,"Hola - Remix",Dalex,8391960,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
84,"when the party's over","Billie Eilish",8388989,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
85,"White Christmas","Bing Crosby",8375050,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW
86,"lovely (with Khalid)","Billie Eilish",8324612,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
87,"Fine Line","Harry Styles",8074919,https://open.spotify.com/track/6VzcQuzTNTMFnJ6rBSaLH9
88,Wow.,"Post Malone",7932157,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
89,"Treat People With Kindness","Harry Styles",7800929,https://open.spotify.com/track/03mMSLEJCPoGJwQhHpN5y0
90,Happier,Marshmello,7720111,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
91,"Mean It",Lauv,7702511,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX
92,"Have Yourself A Merry Little Christmas","Sam Smith",7671536,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K
93,"A Holly Jolly Christmas - Single Version","Burl Ives",7663791,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe
94,"Yellow Hearts","Ant Saunders",7621607,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
95,"All Girls Are The Same","Juice WRLD",7573073,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
96,Quizas,"Rich Music LTD",7569544,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
97,"Canyon Moon","Harry Styles",7426859,https://open.spotify.com/track/5IhzJOXNE7ki0IIJbZbnGq
98,"Merry Christmas Everyone","Shakin' Stevens",7418701,https://open.spotify.com/track/4rRIovg4TvxLUiUrpGI6lE
99,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",7386186,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
100,"Sleigh Ride","The Ronettes",7315375,https://open.spotify.com/track/1ODZGydlown4VesUP8HLJX
101,Aventura,Lunay,7290322,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
102,"Let Me Know (I Wonder Why Freestyle)","Juice WRLD",7268666,https://open.spotify.com/track/3wwo0bJvDSorOpNfzEkfXx
103,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",7267601,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
104,"Without Me",Halsey,7235943,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
105,Indeciso,Reik,7205850,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
106,Sucker,"Jonas Brothers",7186836,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
107,"Truth Hurts",Lizzo,7147233,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
108,"Piece Of Your Heart",MEDUZA,7082335,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
109,"Into the Unknown","Idina Menzel",7068140,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W
110,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",6982641,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
111,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,6961514,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
112,"Ballin' (with Roddy Ricch)",Mustard,6933216,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
113,"Christmas (Baby Please Come Home)","Darlene Love",6909389,https://open.spotify.com/track/0jiPKUSdsJNCxMPHjMqptk
114,"rockstar (feat. 21 Savage)","Post Malone",6895181,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
115,Believer,"Imagine Dragons",6885541,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
116,"Bohemian Rhapsody - Remastered 2011",Queen,6863730,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
117,"Fairytale of New York (feat. Kirsty MacColl)","The Pogues",6847134,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
118,Tutu,Camilo,6841617,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
119,"Soltera - Remix",Lunay,6813389,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
120,Woah,"Lil Baby",6755794,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F
121,"Look At Her Now","Selena Gomez",6753771,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
122,"Money In The Grave (Drake ft. Rick Ross)",Drake,6741957,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
123,"Si Te Vas",Sech,6722733,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
124,"Yo x Ti, Tu x Mi",ROSALÍA,6702756,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
125,"Jingle Bell Rock - Daryl's Version","Daryl Hall & John Oates",6698262,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU
126,SAD!,XXXTENTACION,6685330,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
127,"Up All Night",Khalid,6679959,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
128,"No Guidance (feat. Drake)","Chris Brown",6660765,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
129,"SICKO MODE","Travis Scott",6649538,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
130,"thank u, next","Ariana Grande",6582469,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
131,"It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)","Perry Como",6579645,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa
132,"Shape of You","Ed Sheeran",6527990,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
133,Graveyard,Halsey,6491926,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
134,"Santa Claus Is Coming to Town","Michael Bublé",6485738,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7
135,"Sweet but Psycho","Ava Max",6474095,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
136,"Dancing With A Stranger (with Normani)","Sam Smith",6415838,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
137,"If the World Was Ending - feat. Julia Michaels","JP Saxe",6414094,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
138,"Bellaquita - Remix",Dalex,6332885,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA
139,"Christmas (Baby Please Come Home)","Mariah Carey",6309672,https://open.spotify.com/track/3PIDciSFdrQxSQSihim3hN
140,"Blue Christmas","Elvis Presley",6291354,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ
