,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Circles,"Post Malone",43379405,https://open.spotify.com/track/51MMC5DogGZAnHil5HQAXg
2,Señorita,"Shawn Mendes",42601173,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
3,"Goodbyes (Feat. Young Thug)","Post Malone",33267154,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
4,Saint-Tropez,"Post Malone",30900415,https://open.spotify.com/track/7C39RtGhnEw7cyf0Pyw7PV
5,"Hollywood's Bleeding","Post Malone",28946369,https://open.spotify.com/track/77Y7tccX9Hx5iClDr39uy9
6,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",27875018,https://open.spotify.com/track/4Yq3XUNfWrAPWuB94qkC09
7,"Enemies (feat. DaBaby)","Post Malone",25861671,https://open.spotify.com/track/6UFEJuDXQMWhL5UH5f9fUR
8,China,"Anuel AA",25669052,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
9,"Dance Monkey","Tones And I",24981396,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
10,Ransom,"Lil Tecca",24251064,https://open.spotify.com/track/6EOKwHETwSkZ9gW2b6ASE0
11,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",24239608,https://open.spotify.com/track/4VqTRBvYg0z8C4nsl4Hupy
12,"Beautiful People (feat. Khalid)","Ed Sheeran",22423448,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
13,"Die For Me (feat. Future & Halsey)","Post Malone",22378443,https://open.spotify.com/track/59PYPDxTbqJpiGfyogPb5h
14,Lalala,Y2K,21121086,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
15,"Someone You Loved","Lewis Capaldi",21071208,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
16,"bad guy","Billie Eilish",20885261,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
17,"On The Road (feat. Meek Mill & Lil Baby)","Post Malone",20344215,https://open.spotify.com/track/0hGH0S74Eoyv6mXZcOKtdQ
18,"How Do You Sleep?","Sam Smith",19566582,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
19,"A Thousand Bad Times","Post Malone",19204719,https://open.spotify.com/track/3hFG4jR5stnIQJDI64KlJY
20,"I Don't Care (with Justin Bieber)","Ed Sheeran",19078532,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
21,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",17592111,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
22,Allergic,"Post Malone",17176868,https://open.spotify.com/track/4LIbjDbLweGCrHVw8QbMSb
23,"Old Town Road - Remix","Lil Nas X",17023945,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
24,Wow.,"Post Malone",16483798,https://open.spotify.com/track/2ve5NyzWHUbIYxL33goCX7
25,"I'm Gonna Be","Post Malone",16445471,https://open.spotify.com/track/4hDoWaIklSVAKLocU3IDBr
26,Callaita,"Bad Bunny",16442653,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
27,"Staring At The Sun (feat. SZA)","Post Malone",16203381,https://open.spotify.com/track/2leIuE4fdcJoNMSKu5Yr7a
28,"boyfriend (with Social House)","Ariana Grande",15723223,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
29,"Truth Hurts",Lizzo,15219666,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
30,Lover,"Taylor Swift",15201601,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
31,Panini,"Lil Nas X",15042259,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r
32,"LA CANCIÓN","J Balvin",14898078,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
33,"Yo x Ti, Tu x Mi",ROSALÍA,14840184,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
34,Liar,"Camila Cabello",14415914,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM
35,Tutu,Camilo,14206602,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
36,"No Me Conoce - Remix","Jhay Cortez",13870749,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
37,"No Guidance (feat. Drake)","Chris Brown",13291234,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
38,"Otro Trago - Remix",Sech,12716745,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
39,Myself,"Post Malone",12555928,https://open.spotify.com/track/4YgtN1HasxdDlrrZIggYxn
40,"Adicto (with Anuel AA & Ozuna)",Tainy,12412350,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
41,"Money In The Grave (Drake ft. Rick Ross)",Drake,12317053,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
42,"I Know","Post Malone",11954473,https://open.spotify.com/track/2sfZgYusD8bBvB7qWekvSx
43,"fuck, i'm lonely",Lauv,11906737,https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0
44,Internet,"Post Malone",11850920,https://open.spotify.com/track/4RzpCjByV1NWUGKVQGuej6
45,"Soltera (Remix)",Lunay,11802714,https://open.spotify.com/track/2qMnZF5Ja2WvmfbblByQza
46,"Piece Of Your Heart",MEDUZA,11722564,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
47,"Slide Away","Miley Cyrus",11236538,https://open.spotify.com/track/44ADyYoY5liaRa3EOAl4uf
48,"It's You","Ali Gatie",11098955,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
49,"The London (feat. J. Cole & Travis Scott)","Young Thug",10786212,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
50,"Higher Love",Kygo,10765320,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
51,"QUE PRETENDES","J Balvin",10278084,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
52,"Takeaway (feat. Lennon Stella)","The Chainsmokers",10209736,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe
53,"You Need To Calm Down","Taylor Swift",10156422,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
54,Shameless,"Camila Cabello",10013820,https://open.spotify.com/track/3UYiU57SMiAS5LqolhHJw1
55,"Good as Hell",Lizzo,9525733,https://open.spotify.com/track/3Yh9lZcWyKrK9GjbhuS0hR
56,Motivation,Normani,9407600,https://open.spotify.com/track/0rIAC4PXANcKmitJfoqmVm
57,Shallow,"Lady Gaga",9328939,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
58,"7 rings","Ariana Grande",9289242,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
59,"11 PM",Maluma,9285282,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
60,"The Man","Taylor Swift",9275606,https://open.spotify.com/track/3RauEVgRgj1IuWdJ9fDs70
