,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"thank u, next","Ariana Grande",37940606,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
2,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",27332415,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
3,"All I Want for Christmas Is You","Mariah Carey",26819265,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
4,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",26154598,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
5,"Without Me",Halsey,24157701,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
6,"Last Christmas",Wham!,21408808,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
7,"MIA (feat. Drake)","Bad Bunny",20834007,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
8,imagine,"Ariana Grande",20187834,https://open.spotify.com/track/0todbbT9g5uQGbeFCiBf2F
9,"SICKO MODE","Travis Scott",19660437,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
10,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",19540466,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
11,"Santa Tell Me","Ariana Grande",18210221,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
12,"Sweet but Psycho","Ava Max",18146143,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
13,Happier,Marshmello,18098454,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
14,"Adan y Eva","Paulo Londra",17006924,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk
15,"Going Bad (feat. Drake)","Meek Mill",16942004,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
16,"It's Beginning to Look a Lot like Christmas","Michael Bublé",15912361,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
17,"Jingle Bell Rock","Bobby Helms",14601397,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
18,"Rockin' Around The Christmas Tree","Brenda Lee",14462557,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
19,"Mo Bamba","Sheck Wes",14457065,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
20,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,14455835,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
21,Shallow,"Lady Gaga",14274994,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
22,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",14096439,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
23,"It's the Most Wonderful Time of the Year","Andy Williams",13604264,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
24,"Do They Know It's Christmas? - 1984 Version","Band Aid",13423860,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
25,"when the party's over","Billie Eilish",13012958,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
26,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",12941113,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
27,"Bohemian Rhapsody - Remastered 2011",Queen,12916425,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
28,"Eastside (with Halsey & Khalid)","benny blanco",12787619,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
29,"Lucid Dreams","Juice WRLD",12638328,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
30,"Calma - Remix","Pedro Capó",12632623,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
31,SAD!,XXXTENTACION,12386261,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
32,"Girls Like You (feat. Cardi B)","Maroon 5",12365229,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
33,"whoa (mind in awe)",XXXTENTACION,12342505,https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa
34,Better,Khalid,12315954,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
35,"High Hopes","Panic! At The Disco",12260773,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
36,Mistletoe,"Justin Bieber",12144244,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
37,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",11842664,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
38,"Better Now","Post Malone",11775588,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
39,BAD!,XXXTENTACION,11392348,https://open.spotify.com/track/22An65gG31JLf9n18qjdhZ
40,"In My Mind",Dynoro,11102769,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
41,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",11082668,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
42,Moonlight,XXXTENTACION,10991024,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
43,KIKA,6ix9ine,10794752,https://open.spotify.com/track/6Gy7rXB6Ku5vIWC7WGWsl3
44,"Be Alright","Dean Lewis",10642262,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
45,"Wake Up in the Sky","Gucci Mane",10486536,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud
46,"Leave Me Alone","Flipp Dinero",10373842,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g
47,"Ella Quiere Beber - Remix","Anuel AA",10213904,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq
48,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",10157825,https://open.spotify.com/track/7inXu0Eaeg02VsM8kHNvzM
49,"Driving Home for Christmas","Chris Rea",10117089,https://open.spotify.com/track/3Z3QhZAZpqwZa1phsbQ3JZ
50,BEBE,6ix9ine,9926783,https://open.spotify.com/track/4KkUjFkcQvGvWekl8RATDn
51,"Vaina Loca",Ozuna,9793904,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
52,"Bad Liar","Imagine Dragons",9579864,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
53,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",9447654,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
54,"I Like It","Cardi B",9373206,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
55,"Promises (with Sam Smith)","Calvin Harris",9280205,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
56,"rockstar (feat. 21 Savage)","Post Malone",9239085,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
57,"White Christmas","Bing Crosby",9161708,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW
58,lovely,"Billie Eilish",9011594,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
59,"Taste (feat. Offset)",Tyga,9005361,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
60,"Holly Jolly Christmas","Michael Bublé",8988536,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
61,"God's Plan",Drake,8873084,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
62,Youngblood,"5 Seconds of Summer",8860994,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
63,"In My Feelings",Drake,8846126,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
64,"Ruin My Life","Zara Larsson",8828355,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
65,"Have Yourself A Merry Little Christmas","Sam Smith",8801095,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K
66,"Let You Love Me","Rita Ora",8791199,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP
67,"Jocelyn Flores",XXXTENTACION,8778327,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
68,Adictiva,"Daddy Yankee",8386753,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP
69,"Saturday Nights",Khalid,8385443,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
70,"Kiss and Make Up","Dua Lipa",8350561,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
71,"Feliz Navidad","José Feliciano",8326667,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
72,Natural,"Imagine Dragons",8250303,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
73,"The Christmas Song (Merry Christmas To You)","Nat King Cole",8237334,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON
74,"Cuando Te Besé","Becky G",8198362,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy
75,Nonstop,Drake,8140024,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
76,FEFE,6ix9ine,8113742,https://open.spotify.com/track/4QIyEq7TcTdAcxjI2AFlAK
77,"Underneath the Tree","Kelly Clarkson",8048221,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
78,"TIC TOC",6ix9ine,8028703,https://open.spotify.com/track/4m5Cd9kAbIxg6t9sMrQWtk
79,"no tears left to cry","Ariana Grande",8009445,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
80,"Love Someone","Lukas Graham",7988489,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
81,Imposible,"Luis Fonsi",7987106,https://open.spotify.com/track/3ao3OVxHlb3C08vAaApUlm
82,"A Holly Jolly Christmas - Single Version","Burl Ives",7903552,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe
83,"Fairytale of New York (feat. Kirsty MacColl)","The Pogues",7826852,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
84,Bubalu,"Becky G",7779098,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb
85,"Sleigh Ride","The Ronettes",7701067,https://open.spotify.com/track/5ASM6Qjiav2xPe7gRkQMsQ
86,"Another One Bites The Dust - Remastered 2011",Queen,7592870,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
87,"Falling Down - Bonus Track","Lil Peep",7567593,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
88,"Te Boté - Remix","Nio Garcia",7546966,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
89,breathin,"Ariana Grande",7511068,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
