,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"drivers license","Olivia Rodrigo",40018035,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
2,"Save Your Tears","The Weeknd",29394143,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
3,"Blinding Lights","The Weeknd",25579878,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
4,DÁKITI,"Bad Bunny",24705934,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
5,"Calling My Phone","Lil Tjay",23680465,https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx
6,Bandido,"Myke Towers",20095918,https://open.spotify.com/track/1xK1Gg9SxG8fy2Ya373oqb
7,"Mood (feat. iann dior)",24kGoldn,19418746,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
8,"Astronaut In The Ocean","Masked Wolf",19353231,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
9,"The Business",Tiësto,18643851,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
10,"WITHOUT YOU","The Kid LAROI",18554073,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
11,"LA NOCHE DE ANOCHE","Bad Bunny",17308254,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck
12,Streets,"Doja Cat",17252139,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
13,Whoopty,CJ,16893820,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
14,"Good Days",SZA,16361065,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
15,"Levitating (feat. DaBaby)","Dua Lipa",15724348,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
16,positions,"Ariana Grande",15526189,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
17,BICHOTA,"KAROL G",15490593,https://open.spotify.com/track/7vrJn5hDSXRmdXoR30KgF1
18,"Baila Conmigo (with Rauw Alejandro)","Selena Gomez",15447518,https://open.spotify.com/track/0D75ciM842cdUMKSMfAR9y
