,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"7 rings","Ariana Grande",54381365,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF
2,"bury a friend","Billie Eilish",35408536,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
3,Wow.,"Post Malone",30419257,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
4,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",29346467,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
5,"MIDDLE CHILD","J. Cole",25206797,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
6,"Without Me",Halsey,24642412,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
7,Happier,Marshmello,23919064,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
8,"Calma - Remix","Pedro Capó",22316182,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
9,"Dancing With A Stranger (with Normani)","Sam Smith",22282324,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
10,"thank u, next","Ariana Grande",22235996,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
11,"Sweet but Psycho","Ava Max",21350458,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
12,Shallow,"Lady Gaga",18931640,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
13,Secreto,"Anuel AA",18598221,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
14,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",18456704,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
15,"MIA (feat. Drake)","Bad Bunny",18421882,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
16,"SICKO MODE","Travis Scott",16969293,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
17,"Adan y Eva","Paulo Londra",16920393,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk
18,"High Hopes","Panic! At The Disco",16790474,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
19,"Going Bad (feat. Drake)","Meek Mill",15940642,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
20,"Look Back at It","A Boogie Wit da Hoodie",15088372,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
21,"a lot","21 Savage",14246330,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
