,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"17 Miljoen Mensen - Live @538 in Ahoy","Davina Michelle",1655444,https://open.spotify.com/track/7e42rjxCt8tPjglU9VyBcz
2,"Toosie Slide",Drake,1577884,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y
3,"Roses - Imanbek Remix","SAINt JHN",1555095,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
4,"Blinding Lights","The Weeknd",1450664,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
5,"Jongen Van De Straat","Lil Kleine",1207407,https://open.spotify.com/track/1dbI31tdknCDHwJ9j6yGYB
6,Supalonely,BENEE,1091358,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
7,"Don't Start Now","Dua Lipa",1040212,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
8,"Het Is Al Laat Toch",Racoon,1034782,https://open.spotify.com/track/5OhjkylPjKnmR7I2gnVNwz
9,"Breaking Me",Topic,1016519,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
10,"Video Vixen","Bilal Wahib",1000584,https://open.spotify.com/track/0PEPCo71Ys1EBtTAnYCgw4
11,"Intentions (feat. Quavo)","Justin Bieber",952141,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
12,"Loop Niet Weg","Kris Kross Amsterdam",876632,https://open.spotify.com/track/7fmExiQZjHLyDv5SC1EhDg
13,"Wat Is Je Naam","Yxng Le",867458,https://open.spotify.com/track/4SlqfJkQNAS7A5cvjBvQ3C
14,"death bed (coffee for your head)",Powfu,846103,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
15,"Before You Go","Lewis Capaldi",844157,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
16,"Say So","Doja Cat",843150,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
17,Smoorverliefd,Snelle,818880,https://open.spotify.com/track/2ryMKWtH2SEQY8fTAclFYb
18,"Break My Heart","Dua Lipa",778110,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
19,Vandaan,"Lil Kleine",775482,https://open.spotify.com/track/7ua5ORSWsf8JOrcX6SJ9Ub
20,"Never Seen the Rain","Tones And I",765123,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
21,"In Your Eyes (feat. Alida)","Robin Schulz",756109,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
22,"Pa Olvidarte (Beste Zangers Seizoen 2019)","Emma Heesters",741743,https://open.spotify.com/track/1RO8Q3w2Jkir8cvvGEApI0
23,"Dance Monkey","Tones And I",720151,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
24,"In Your Eyes","The Weeknd",698249,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
25,Physical,"Dua Lipa",693706,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
26,"Anderhalf (feat. Poke & Judeska)","Ali B",654708,https://open.spotify.com/track/4fmNSmnh5hFOHZ1vXOEgvN
27,"Alone, Pt. II","Alan Walker",651049,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
28,"Christian Dior",Dopebwoy,626532,https://open.spotify.com/track/101Guv5qCWiDv0rufQuhmX
29,"The Box","Roddy Ricch",626412,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
30,"Beat Me - Official Song F1 Dutch Grand Prix","Davina Michelle",625474,https://open.spotify.com/track/14gRdLQLwq1qn9chxmAEBY
31,"Roller Coaster","Danny Vera",602862,https://open.spotify.com/track/7rO7Pc5dkC2EIW1OKsCJtQ
32,"Rode Wijn",Maan,600473,https://open.spotify.com/track/4BIS9PtQ3zf5IWYpWZxzjb
33,Venus,Frenna,596608,https://open.spotify.com/track/0yq0Hg6IzgaT0Tm91op97y
34,"Blueberry Faygo","Lil Mosey",594017,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
35,"Sunday Best",Surfaces,593732,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
36,"3 Nights","Dominic Fike",592324,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
37,"Perfect (feat. Haris)","Lucas & Steve",587590,https://open.spotify.com/track/30cW9fD87IgbYFl8o0lUze
38,Joanne,"Lil Kleine",580477,https://open.spotify.com/track/4CVDlvgNCQG73T7KM5hbS0
39,"Ride It",Regard,547028,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
40,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,540544,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
41,"Goed Fout",KA,522863,https://open.spotify.com/track/0RCys4Wta60RzR4XEjTc2r
42,"Drown (feat. Clinton Kane)","Martin Garrix",522733,https://open.spotify.com/track/4RVtBlHFKj51Ipvpfv5ER4
43,"Know Your Worth",Khalid,517287,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
44,"What A Man Gotta Do","Jonas Brothers",513572,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
45,"If the World Was Ending - feat. Julia Michaels","JP Saxe",511985,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
46,"Die Young",Sheppard,490450,https://open.spotify.com/track/0XSTOKFdWPXlAEliq17XRw
47,"Someone You Loved","Lewis Capaldi",485857,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
48,"Soldier On",DI-RECT,483105,https://open.spotify.com/track/5ciRElWhvA0LuG2hQi90Ie
49,"Adore You","Harry Styles",464589,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
50,"Ze Huilt Maar Ze Lacht",Maan,441005,https://open.spotify.com/track/0MD81YyV6i8t019tqmjq2D
51,Underdog,"Alicia Keys",436485,https://open.spotify.com/track/3FGiFUJRRp5RGikVrs6kig
52,"Niet Lief","Henkie T",429624,https://open.spotify.com/track/5JRzvKU4sHMjdqSj6a3R5y
53,"Like It Is",Kygo,420542,https://open.spotify.com/track/3frUvGrmGcay91lvFbOgsN
54,"Busje (feat. Chivv & Lauwtje)",Zefanio,417055,https://open.spotify.com/track/7hj4Xv47rqWXyEZRmmQm7G
55,"SEASONS - SE1EP1: Lijpe",Lijpe,409622,https://open.spotify.com/track/5yKtz5Yd8pu1w9IYpli48G
56,"Jesus Piece",Chivv,408534,https://open.spotify.com/track/0vRNGdDAuKLhqRuAZ96tdB
57,Falling,"Trevor Daniel",405531,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
58,"Como Tu","Rolf Sanchez",394282,https://open.spotify.com/track/4aA39M2dMcegHXYQ4Kq5MP
59,Reünie,Snelle,390299,https://open.spotify.com/track/5S7YAM3lcfPNBSTVyciwCu
60,Savage,"Megan Thee Stallion",387982,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
61,"Hoe Het Danst","Marco Borsato",384180,https://open.spotify.com/track/5cYOVkA2cnjKid9yigaMwq
62,Memories,"Maroon 5",383609,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
63,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,381447,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
64,"Zware Pas","Lil Kleine",380532,https://open.spotify.com/track/4OSk6odtn6tJMnVyDgbltH
65,"2 Hearts (feat. Gia Koka)","Sam Feldt",377980,https://open.spotify.com/track/0EdgK7ASb4kfRkW8pVMN02
66,"Slapen Met Het Licht Aan",Tabitha,374980,https://open.spotify.com/track/1aP9YZG3Pghfa1aBlNV6ts
67,Trouble,Chef'Special,374257,https://open.spotify.com/track/1dEeFAA7955dEhviWfLMqr
68,Downfall,"Jonna Fraser",365799,https://open.spotify.com/track/0RJUURG5SBSyzoGwgdDYqV
69,"The Other Side (from Trolls World Tour)",SZA,361958,https://open.spotify.com/track/463PQggkmk5tTw8ug0ahOX
70,"Lose Control",MEDUZA,359327,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
71,Circles,"Post Malone",354641,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
72,ROXANNE,"Arizona Zervas",354194,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
73,"Deze Is Voor Mij","Suzan & Freek",336604,https://open.spotify.com/track/3eDGSll7NmfGQ8C5hen4gf
74,"ily (i love you baby) (feat. Emilee)","Surf Mesa",330232,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
75,Legendary,Spanker,329750,https://open.spotify.com/track/2Y99pkUlw5GPHAadtxnUcY
76,"Duurt Te Lang (Beste Zangers Seizoen 2019)","Davina Michelle",326608,https://open.spotify.com/track/2rzZ0IGxgrGUAPwrWn80z7
77,"Old Me","5 Seconds of Summer",323861,https://open.spotify.com/track/4POHzEwNTCYaIvqCUp3NnO
78,"No Judgement","Niall Horan",322430,https://open.spotify.com/track/2sGF7DBXvL2GjkbG606m1G
79,"I’m Ready (with Demi Lovato)","Sam Smith",316546,https://open.spotify.com/track/1fipvP2zmef6vN2IwXfJhY
80,"Life Is Good (feat. Drake)",Future,313996,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
81,Señorita,"Shawn Mendes",307049,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
82,"bad guy","Billie Eilish",304146,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
83,"Ze Kent Mij",Snelle,302852,https://open.spotify.com/track/3BiBIgQFa8K4EOxisyhXX7
84,Marijuana,Josylvio,301396,https://open.spotify.com/track/6EFqESvZHB2jZVgeJyLYl6
85,"Stop This Flame",Celeste,294306,https://open.spotify.com/track/1bObrsJGW0UCIGZkvnDqbe
86,Kans,"Lil Kleine",294151,https://open.spotify.com/track/6N0B9Akmwa5JffywAR9htj
87,"BELIEVE IT",PARTYNEXTDOOR,287289,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
88,DomDoen,"Henkie T",286599,https://open.spotify.com/track/5vJpSCkDDqLE6bNF4cRqRG
89,"WHATS POPPIN","Jack Harlow",285360,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
90,"everything i wanted","Billie Eilish",283995,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
91,"Boss Bitch","Doja Cat",281735,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
92,"Zij Weet Het - Studio Versie","Tino Martin",281019,https://open.spotify.com/track/0rwf08N6Fm5K57S7e7FJty
93,100,Jack,278979,https://open.spotify.com/track/0O9qRoIDBuchNHuZnTSifn
94,"Hij Is Van Mij (feat. Bizzey)","Kris Kross Amsterdam",277518,https://open.spotify.com/track/6716bTJI7qiHJFFSR0Ethe
95,Lippenstift,"Marco Borsato",276881,https://open.spotify.com/track/3D9MKbMaHCZjSEcCWf4wDm
96,"I Don't Care (with Justin Bieber)","Ed Sheeran",274595,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
97,Nacht,"Kraantje Pappie",271242,https://open.spotify.com/track/06Wn0NldbOhwpKCsoTsUp7
98,Uncharted,Kensington,267567,https://open.spotify.com/track/1OJcaSbK9DBaxHExACplwA
99,"Mucho Dinero",Chivv,263880,https://open.spotify.com/track/3oeiop5YnxY1YOSHilToIR
100,"Forever Yours - Avicii Tribute",Kygo,263160,https://open.spotify.com/track/3o1CUVeHIid49sabk6A6Nf
101,Lockdown,"Mula B",248380,https://open.spotify.com/track/5NAYG4p9hsH84lhVrq363i
102,"@ MEH","Playboi Carti",248279,https://open.spotify.com/track/5UusfWUMMLEXLMc1ViNZoe
103,"Blauwe Dag","Suzan & Freek",247922,https://open.spotify.com/track/0N1sqwppd1BwhNdjcIDEG2
104,Medellin,Ashafar,244984,https://open.spotify.com/track/3O6kDekz7KBthklhRZdPEh
105,Cijfers,"Lil Kleine",244234,https://open.spotify.com/track/4jsM6rg2AgFNnV4MACfkdU
106,"You should be sad",Halsey,243581,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
107,"My Bébé","Bryan Mg",241748,https://open.spotify.com/track/56EJ7v1FPHJWvvU89flvpW
108,Ondersteboven,"Lil Kleine",241262,https://open.spotify.com/track/251ZpSY8xImoycX2sur84A
109,"Op Mezelf/Normaal",3robi,241115,https://open.spotify.com/track/5WJH327OgoidDdgJsaIe4p
110,Skechers,DripReport,238264,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
111,"Zo Kan Het Dus Ook",Maan,235642,https://open.spotify.com/track/6u6UHWtW3XYWXJn3EdpzmZ
112,"Don't Call Me Up",Mabel,234714,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
113,"Godzilla (feat. Juice WRLD)",Eminem,230363,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
114,"Als Het Avond Is","Suzan & Freek",226807,https://open.spotify.com/track/1MWpdDDf3Yk0w6o4oviMFY
115,"Beautiful People (feat. Khalid)","Ed Sheeran",226191,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
116,"De Toreador",Opgeblazen,226145,https://open.spotify.com/track/263LTQQjp6gLjxP2O7MFBD
117,"Aan Je Zitten","Lil Kleine",223668,https://open.spotify.com/track/4gCNTFxcnsx3RsSvsAn93f
118,Freedom,Kygo,223649,https://open.spotify.com/track/5Gj1wG8b12VQdEd3hUuSwo
119,"Nothing Really Matters",Tiësto,222839,https://open.spotify.com/track/1horDZRb64nwbtDXymIzLw
120,"Quarantaine Sessie #1",Boef,221749,https://open.spotify.com/track/5yEdgHDp63Y7fzxKoacNQq
121,"Lay Your Head On Me (feat. Marcus Mumford)","Major Lazer",221372,https://open.spotify.com/track/0oB9964bp22Bmok0Dmxlzb
122,Ogen,"Lil Kleine",219075,https://open.spotify.com/track/38azWEI3YCdLU4HkiESps7
123,Oceaan,Racoon,218575,https://open.spotify.com/track/7GWU6dQFjYF5YpsAUwZfGq
124,"To Die For","Sam Smith",217371,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
