,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Mood (feat. iann dior)",24kGoldn,1693876,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
2,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",1389607,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
3,"Head & Heart (feat. MNEK)","Joel Corry",1299393,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
4,"Jerusalema (feat. Nomcebo Zikode)","Master KG",1192676,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
5,"Holy (feat. Chance The Rapper)","Justin Bieber",1189284,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
6,"Más Más Más","Rolf Sanchez",1147991,https://open.spotify.com/track/32Q0JiYuVr2mcxfRIPyEBS
7,"De Overkant","Suzan & Freek",1062408,https://open.spotify.com/track/4afGO0WTInDhK2C3dolz8z
8,"Als Ik Je Niet Zie",Kevin,1049705,https://open.spotify.com/track/2hMdCCMj0G4hkiyLkSnkf8
9,"Door De Wind","Miss Montreal",913962,https://open.spotify.com/track/58trym7xUwRuXnBY7hKqC9
10,"you broke me first","Tate McRae",872713,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
11,"What You Know Bout Love","Pop Smoke",856161,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
12,"Dolla Dolla Bill",Josylvio,852036,https://open.spotify.com/track/3GFoDacN5fI2FplYzqmr4R
13,"Far Away From Home (feat. Leony)","Sam Feldt",831849,https://open.spotify.com/track/0Y9qJSwdV2LvPnFmAbNIc8
14,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",817522,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
15,"Kings & Queens","Ava Max",790765,https://open.spotify.com/track/1InCpEliLCkWHOBdXW7XSx
16,"Someone To You",BANNERS,778358,https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr
17,"Take You Dancing","Jason Derulo",762139,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
18,"Vakantie (with Jonna Fraser)",Dopebwoy,761260,https://open.spotify.com/track/2sE0IOF0pCl7hd4pi5QpgI
19,"Watermelon Sugar","Harry Styles",750817,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
20,"Ik Kom Je Halen",Kevin,738979,https://open.spotify.com/track/5JV3hs61V6ksvDh3p1BQPU
21,Papa,"Suzan & Freek",711488,https://open.spotify.com/track/0ONxxqujBM6rCMWbsdAfCc
22,"Tout Est Bon",Boef,706848,https://open.spotify.com/track/1tA3foex0E78CzVzNkDhdf
23,Dynamite,BTS,703312,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
