,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"I Don't Care (with Justin Bieber)","Ed Sheeran",2773630,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
2,"Dichterbij Je","Lil Kleine",2078342,https://open.spotify.com/track/5TU8eIPFfQ7uUeOITnxxpb
3,Herres,"Sevn Alias",2021913,https://open.spotify.com/track/411fSfMfrNGxVsIGK3drHT
4,"Hoe Het Danst","Marco Borsato",1967792,https://open.spotify.com/track/6cONR1DTpmGS1pAdJvVTiT
5,Plankgas,Snelle,1841347,https://open.spotify.com/track/6lQYrZWozzmlstYZ0ktXq9
6,Arcade,"Duncan Laurence",1731863,https://open.spotify.com/track/1Xi84slp6FryDSCbzq4UCD
7,SOS,Avicii,1620505,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP
8,"Don't Call Me Up",Mabel,1359341,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
9,"bad guy","Billie Eilish",1328291,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
10,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",1236022,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
11,"If I Can't Have You","Shawn Mendes",1230410,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
12,Doekoe,JoeyAK,1218249,https://open.spotify.com/track/4Lh4lVFojznlPnJ73OLgEU
13,"Old Town Road","Lil Nas X",1111708,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
14,"Con Calma","Daddy Yankee",1105790,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
15,"Hij Is Van Mij (feat. Bizzey)","Kris Kross Amsterdam",1038400,https://open.spotify.com/track/6716bTJI7qiHJFFSR0Ethe
16,"Walou Crisis (feat. 3robi & Mula B)",Dopebwoy,968192,https://open.spotify.com/track/4cEEHXGY0dsKtwmGFwhr9V
17,"Als Het Avond Is","Suzan & Freek",940325,https://open.spotify.com/track/3ciQQMSy1lKDqJbwU9l1LT
18,Sucker,"Jonas Brothers",844529,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
19,"Talk (feat. Disclosure)",Khalid,808831,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
20,"Giant (with Rag'n'Bone Man)","Calvin Harris",782402,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
21,"Walk Me Home",P!nk,780507,https://open.spotify.com/track/6jfEZdUJ2Yla6h7gTJgKuo
22,"Niet Alsof (feat. MHD)",Dopebwoy,771582,https://open.spotify.com/track/1J0vxvt4DVirTTZu711R0M
23,"Someone You Loved","Lewis Capaldi",760000,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc
24,Scars,Snelle,756503,https://open.spotify.com/track/3s3LHm3AI7jazWk0Rdg6Q3
25,Skyward,"Davina Michelle",755672,https://open.spotify.com/track/4WfhbGhvurJtwd7r0SCyV7
26,Shallow,"Lady Gaga",750241,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
27,OEFF,"Yung Felix",727209,https://open.spotify.com/track/75YepABRsjjwo7YLU5QA0X
28,Mamacita,KM,706882,https://open.spotify.com/track/0MnRaCP2vAeUEEFbNx77Wp
29,"Let Me Down Slowly","Alec Benjamin",697851,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
30,"Duurt Te Lang (Beste Zangers Seizoen 2019)","Davina Michelle",683020,https://open.spotify.com/track/2rzZ0IGxgrGUAPwrWn80z7
31,Rompe,Priceless,677537,https://open.spotify.com/track/4YaKdKVcrM6Gf5ZALtp0gI
32,"Zielige Gozer",Kevin,672128,https://open.spotify.com/track/6wo0agNyGQgpmMQe1lcBL9
33,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",665486,https://open.spotify.com/track/4Sib57MmYGJzSvkW84jTwh
34,"Het Geluid","Lil Kleine",646869,https://open.spotify.com/track/170ucLpw8gVAcmzRoW4kfH
35,IJskoud,Nielson,640706,https://open.spotify.com/track/2zVNIG9cfMyFxt8XqJ64s4
36,"Diamond Heart","Alan Walker",639196,https://open.spotify.com/track/0nrWZWkJM62ftQJSI8fDc0
37,Gimma,Josylvio,624227,https://open.spotify.com/track/62pAAdYOtoGtgJn4p55Pfl
38,Ai,Tabitha,619529,https://open.spotify.com/track/2dEoEy7wqvJ4xq90lrPEwU
39,"So Am I","Ava Max",616676,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
40,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",604473,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM
41,"Dat Is Mijn Kind Niet",Frenna,587390,https://open.spotify.com/track/1m0Z1ImWdGDSuS6RvF9qsa
42,Earth,"Lil Dicky",582005,https://open.spotify.com/track/2S1LebN6AXXQqJolBxlWgO
43,"Here With Me",Marshmello,574234,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
44,"Speechless (feat. Erika Sirola)","Robin Schulz",565060,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
45,"Always Remember Us This Way","Lady Gaga",558978,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
46,Body,Josylvio,551006,https://open.spotify.com/track/6uow6uCKFWR51h5VBo5Z4O
47,"No Sleep (feat. Bonn)","Martin Garrix",540605,https://open.spotify.com/track/1ahVFh0ViDZr8LvkEVlq3B
48,IJs,Murda,539992,https://open.spotify.com/track/5OkZstoIc19m7XS502TBIi
49,"Baby Momma","Yung Felix",529053,https://open.spotify.com/track/7CwcxScnNX2jGWntjz9p2K
50,"In De Coupe (feat. Chivv)",Kevin,497139,https://open.spotify.com/track/1VoIRB9EyWXGoS5y1mcJ6l
51,"Piece Of Your Heart",MEDUZA,484517,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
52,"Het Spijt Me Niet",Tabitha,461337,https://open.spotify.com/track/51kLUZLVzbkQocf8TdWMtf
53,"Sweet but Psycho","Ava Max",459103,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
54,"Dancing With A Stranger (with Normani)","Sam Smith",455527,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
55,"Homicide (feat. Eminem)",Logic,452019,https://open.spotify.com/track/2MuMD298IpYqKF367wegUd
56,"Power Over Me","Dermot Kennedy",445233,https://open.spotify.com/track/0OGNtqKkjI7FCE9HZ4Khgo
57,"Before I Go","Guy Sebastian",444909,https://open.spotify.com/track/5vlTxb7BP5DWzpw8RgnzxR
58,"Lost Without You",Krezip,435597,https://open.spotify.com/track/51wraBsCPN2svE8Ircwmlr
59,"24 uur",Kevin,435587,https://open.spotify.com/track/3pHn43rHM9XotC3CNMq2dH
60,"S/O naar de...",Bizzey,433940,https://open.spotify.com/track/3aR8c3lE3sIZHfbYV6tK48
61,"Last Man Standing","Yung Felix",414302,https://open.spotify.com/track/7JqF4AHCyokdICrFYF91zE
62,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,408145,https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny
63,DRUP,Bizzey,407282,https://open.spotify.com/track/1fpmB97puEtPLW9ui8qEBw
64,"Verleden Tijd",Frenna,399386,https://open.spotify.com/track/7qkqUFKET2tAjVHLxlLYOe
65,Achtbaan,Frenna,396550,https://open.spotify.com/track/5AJq1BQcLQJ8iHCHluxEFO
66,"De Missie",Kalvijn,391138,https://open.spotify.com/track/4J78QumWAJEpf36lMN7QnK
67,Panamera,Ashafar,388821,https://open.spotify.com/track/2S4exmZO3aVEcoxLdKhC47
68,Loca,"Alvaro Soler",387707,https://open.spotify.com/track/3bcJMGce4XVpJAYAfEyWoD
69,"High Hopes","Panic! At The Disco",382998,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
70,"Say My Name","David Guetta",368842,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
71,"Tough Love",Avicii,366095,https://open.spotify.com/track/4XZxalvnG4Yo8YZLuiT1kV
72,"7 rings","Ariana Grande",359810,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
73,"bury a friend","Billie Eilish",348807,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
74,"BON VIBES","Chip Charlez",347012,https://open.spotify.com/track/2zlp91MvE7y89ptUqPfPA2
75,"Last Hurrah","Bebe Rexha",346963,https://open.spotify.com/track/0i0wnv9UoFdZ5MfuFGQzMy
76,"Big Man","Sevn Alias",343398,https://open.spotify.com/track/6bJ9c5VIx8jbf5U34qHAFm
77,Viraal,Frenna,336999,https://open.spotify.com/track/1oDGSDSB1WMKOJ9Uan2xhK
78,"Santo Domingo (feat. Yxng Bane)",Dopebwoy,333191,https://open.spotify.com/track/4VUNXVIiZmR3qyuPqe6NZ8
79,Ballin',Equalz,329474,https://open.spotify.com/track/7lsQNMr4ICSx0u5r9UJJ0W
80,"Fully Fendi","Mula B",328332,https://open.spotify.com/track/1N8MStmoXxyf3cB1j5KtOZ
81,"when the party's over","Billie Eilish",324012,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
82,"Ride or Die","Djaga Djaga",323270,https://open.spotify.com/track/070Pfkehv3PXI2WNtFswLc
83,"Roller Coaster","Danny Vera",319445,https://open.spotify.com/track/7rO7Pc5dkC2EIW1OKsCJtQ
84,"Hey Look Ma, I Made It","Panic! At The Disco",319122,https://open.spotify.com/track/22oEJW6r2rMb9z4IntfyEa
85,"Boing Boing",Lauwtje,317117,https://open.spotify.com/track/1l9BzcqrCJRImWDhHCiKv1
86,"Hard 2 Get","Bryan Mg",317012,https://open.spotify.com/track/5aDKZysYr35N9Y0peupNXa
87,"ONE CHICA","Chip Charlez",312393,https://open.spotify.com/track/4IWG02sWH5XXm6yFmhGxXS
88,"Without Me",Halsey,310909,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
89,"Op De Weg",Jack,309803,https://open.spotify.com/track/6SBaOVsG1CRv4VuceGWalF
90,"Ewa Ewa",Chivv,307444,https://open.spotify.com/track/7b4lZWvZtJowzSEI5sDSK6
91,"Be Alright","Dean Lewis",306808,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
92,"Who Do You Love","The Chainsmokers",305683,https://open.spotify.com/track/5QiNbIilmMiMBXvaAlf7lN
93,birthday,Idaly,298699,https://open.spotify.com/track/50eTzxN0M8GrMmMG5DqV79
94,"What I Like About You (feat. Theresa Rex)","Jonas Blue",293375,https://open.spotify.com/track/4NSW0Km5ZG60L8FthUebPJ
95,Samen,Snelle,289258,https://open.spotify.com/track/3BHEy4UF8eHRRSi9fpNwak
96,DOM,"Sevn Alias",283918,https://open.spotify.com/track/1euLs9px3FyWbRPRArEim1
97,"Wat Een Junk","Killer Kamal",273619,https://open.spotify.com/track/4q0ukVTZmXwEgnBuwmyHid
98,Happier,Marshmello,271065,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
99,Stretch,Murda,268385,https://open.spotify.com/track/4IxdrwBrIezSeWZNJjy5zy
100,"Eind Van De Rit (feat. Frenna)",Dopebwoy,268022,https://open.spotify.com/track/70blYWT2yGvHrBWUq84sxw
101,"Truth Hurts",Lizzo,266043,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
102,"Zeg Ja",Vic9,265578,https://open.spotify.com/track/2Tlrip1vKjElqmTc2yjOtR
103,POSITIE,Caza,264340,https://open.spotify.com/track/5dVXY5359o7XBmfoNCBMxg
104,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",263512,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
105,"i'm so tired...",Lauv,262620,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
106,"Money Baby",Josylvio,261453,https://open.spotify.com/track/3sn9tZ7F4khXTXDNhY0Ptd
107,"Bij Mij (feat. Idaly)",Kevin,258561,https://open.spotify.com/track/7wpSnL1WUnGfYWcrd8y2n3
108,Shotgun,"George Ezra",257423,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
109,"All Day And Night - Jax Jones & Martin Solveig Present Europa","Jax Jones",253564,https://open.spotify.com/track/11o2y87vqODipLK98a1v34
110,"lovely (with Khalid)","Billie Eilish",253115,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
111,"Promises (with Sam Smith)","Calvin Harris",251740,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
112,"Date La Vuelta","Luis Fonsi",251106,https://open.spotify.com/track/5lwVd35Zg6DJ4qibVMq99H
113,Louboutin,Frenna,250770,https://open.spotify.com/track/1nYj5Hv2ON80QokibDMvOE
114,"On My Way","Alan Walker",249563,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq
115,"Boy With Luv (feat. Halsey)",BTS,249501,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
116,Encro,"De Fellas",244555,https://open.spotify.com/track/661tdaIdQsDIzVzkhEHUZk
117,"Tranen In De Studio","Philly Moré",242259,https://open.spotify.com/track/5nZiUlNJHpG00ceIOwgP4B
118,"Allang Al Niet Meer",Boef,241739,https://open.spotify.com/track/0swDm00DqCRinE11XvLSey
119,"Happy Now",Kygo,237839,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
120,Zegen,Jairzinho,234706,https://open.spotify.com/track/6h039vgWxRfwj0SOs43pnF
121,Vrij,Kevin,234271,https://open.spotify.com/track/4CbyoseWnHXE6pDpWo0L68
122,F.O.G.,"De Fellas",233853,https://open.spotify.com/track/5YPWEKZbNjUuqKlm1Rcp9c
123,"High On Life (feat. Bonn)","Martin Garrix",232627,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
124,"Bad Liar","Imagine Dragons",232557,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
125,Djadja,"Aya Nakamura",231706,https://open.spotify.com/track/7sKDftgGirHWTVFMtJoDoh
126,Flitsmeister,Jebroer,231695,https://open.spotify.com/track/5Jge7TWCxstcZNfGIRSevt
127,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",231092,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
128,Wow.,"Post Malone",230823,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
129,"wish you were gay","Billie Eilish",229414,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
130,Youngblood,"5 Seconds of Summer",228075,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
131,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",225468,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
132,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",222608,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
133,"Givenchy Steppin","Sevn Alias",221190,https://open.spotify.com/track/6UhXSPSR56PJHCvHIishwy
