,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Culo,Bizzey,2287597,https://open.spotify.com/track/442ctQ3OBBk8aMo3Ma3wRX
2,"Verleden Tijd",Frenna,2144297,https://open.spotify.com/track/4kuexchmxuc5NXmokfo1WH
3,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",1417232,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
4,Djadja,"Aya Nakamura",1262452,https://open.spotify.com/track/3XfnssSD9HMQ9LhVOJvXTE
5,"Duurt Te Lang (Beste Zangers Seizoen 2019)","Davina Michelle",1254540,https://open.spotify.com/track/2rzZ0IGxgrGUAPwrWn80z7
6,"In My Mind",Dynoro,1230754,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
7,RATATA,Boef,1199613,https://open.spotify.com/track/27NrAjsDk7GoH6ybEXkrC5
8,SLIDE,Caza,1147949,https://open.spotify.com/track/0cvgns9yWdycXStdjLzoZT
9,Happier,Marshmello,1132197,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
10,"Promises (with Sam Smith)","Calvin Harris",1111429,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
11,"Be Alright","Dean Lewis",1091281,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
12,"Ik Heb Je Nodig","Kraantje Pappie",1088469,https://open.spotify.com/track/5dTXWGmCg3hQ9SmHBJdcIr
13,Rise,"Jonas Blue",961373,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
14,"Electricity (with Dua Lipa)","Silk City",892062,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
15,Shotgun,"George Ezra",888811,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
16,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",848691,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
17,Natural,"Imagine Dragons",804732,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
18,"Lief Zoals Je Bent",Maan,789535,https://open.spotify.com/track/2dQRE94tqhBoxpe9tGcRrq
19,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",787085,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
20,"High On Life (feat. Bonn)","Martin Garrix",783689,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
21,"Eastside (with Halsey & Khalid)","benny blanco",760176,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
22,"wine slow - remix",Idaly,749094,https://open.spotify.com/track/4sfdFMNDcc0Aw9DuwEksAn
23,"lil mama",Idaly,738612,https://open.spotify.com/track/3aMI0cu9YaZfyJTJMS89Ey
24,"Miljonair (feat. SBMG, Lil' Kleine, Boef & Ronnie Flex)",$hirak,729646,https://open.spotify.com/track/77wz2VtAwxAwYOGTJrZBKT
25,"I Love It (& Lil Pump)","Kanye West",722939,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
26,"MIA (feat. Drake)","Bad Bunny",664733,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
27,"Lucid Dreams","Juice WRLD",640339,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
28,"Stap Voor Stap","Kav Verhouzer",625032,https://open.spotify.com/track/11kUvSPQThp2rjB3tAs3W9
29,"Happy Now",Zedd,603191,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
30,Youngblood,"5 Seconds of Summer",600697,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
31,Capuchon,Frenna,587021,https://open.spotify.com/track/4n95vv8aHIvkLPIElA19C9
32,Darkside,"Alan Walker",569947,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
33,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",558136,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
34,"J'ai Déconné",Latifah,555458,https://open.spotify.com/track/51PcB5453BMTM18V0hru79
35,Shallow,"Lady Gaga",554698,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
36,Regendruppels,Lijpe,545665,https://open.spotify.com/track/0SxR6uiVdDQs1FJEC4bGem
37,Drama,Bizzey,536127,https://open.spotify.com/track/7iQKG3ZjRF4EEhUulo514R
38,"Jackie Chan",Tiësto,534738,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
39,Better,Khalid,523378,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
40,"Killer Instinct",Josylvio,514712,https://open.spotify.com/track/2MpMTupx2EEb2yEQvGeLxh
41,"Liefde In De Lucht","Kraantje Pappie",512220,https://open.spotify.com/track/2A5bn4VNEw2xWGWk2SQeaO
42,"Hurt Somebody","Noah Kahan",503051,https://open.spotify.com/track/7apizLyhMRutg3ccXvr2qv
43,"Blah Blah Blah","Armin van Buuren",497196,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj
44,"In My Feelings",Drake,487905,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
45,"LA VIDA LOCA","Jonna Fraser",475994,https://open.spotify.com/track/2tE91SF5e1xY20syeIaKBh
46,"Hoe Je Bent",Broederliefde,464372,https://open.spotify.com/track/2a01mRS1QctP7EvmMFoPee
47,LIT,SBMG,453928,https://open.spotify.com/track/76OfzNtY3nG5hCnh5COSjt
48,"Hey Meisje",Esko,450609,https://open.spotify.com/track/1c7Kh2uMMxG7k4QqNjjg95
49,"Let You Love Me","Rita Ora",438118,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
50,"Solo (feat. Demi Lovato)","Clean Bandit",436806,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
51,"My Money (feat. Bokoesam, Bizzey & Dopebwoy)",$hirak,431945,https://open.spotify.com/track/0X46CPFsAMAPobzEgEhQAm
52,"4 Donnies","Henkie T",428325,https://open.spotify.com/track/65FyGIt1jRqGnzF4ehsJuf
53,"Ik Zweer Het Je","Young Ellens",419216,https://open.spotify.com/track/5tyKjCpbeWHXEfXH6bMz0C
54,"Weet Niet (feat. Josylvio)",JoeyAK,411275,https://open.spotify.com/track/6mBfGRIGzWPWRr2vTB5Oum
55,"Falling Down - Bonus Track","Lil Peep",398235,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
56,Intro,Josylvio,387898,https://open.spotify.com/track/4WzSIyaECvZRKWce4RioND
57,REMEDY,Alesso,387128,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
58,"All I Am","Jess Glynne",387110,https://open.spotify.com/track/5GNjiM8jZCgbqjHklAcT9e
59,"One Kiss (with Dua Lipa)","Calvin Harris",386869,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
60,"Lost In Japan - Remix","Shawn Mendes",386322,https://open.spotify.com/track/575NJxNUVDqwJGdzBrlLbv
61,"Burn Out (feat. Dewain Whitmore)","Martin Garrix",386203,https://open.spotify.com/track/7IWTIkiWGWNQyYfOLdMrGD
62,"Girls Like You (feat. Cardi B)","Maroon 5",386202,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
63,"We Don't Trust",Hansie,358381,https://open.spotify.com/track/4dDWUShR4mSzdu4Jo4eUwy
64,"Enge Loesoe (feat. 3robi)",JoeyAK,358180,https://open.spotify.com/track/36BqkgMwelAnF8EOWNQYkV
65,"Mijn Schuld",Bokoesam,357804,https://open.spotify.com/track/1FTmt1PfG1mPVkxyxrEFH1
66,breathin,"Ariana Grande",355447,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
67,Nightvision,Broederliefde,350597,https://open.spotify.com/track/4cHAdwWmhk4muLMNUAKAqg
68,"We Can Do Better","Matt Simons",348773,https://open.spotify.com/track/1hLjLWrzO18acdCFcccFWk
69,"Chemistry (feat. Mula B)",Architrackz,346054,https://open.spotify.com/track/32KaEzzoNXtjTyMT55ZT7y
70,"Luitenant 2",JoeyAK,343298,https://open.spotify.com/track/61hI5y26gj5oaCv61ZBW4A
71,"Body (feat. brando)","Loud Luxury",338801,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
72,"Omarm Me","Ronnie Flex",337101,https://open.spotify.com/track/1lWBPQBghFHdpLbE6UnNc6
73,STOOPID,6ix9ine,334554,https://open.spotify.com/track/1jQvUmf16VE9WQCPuK2e8K
74,Maria,Bizzey,328857,https://open.spotify.com/track/6F3KVKjrgcxsSsZyUNuRAA
75,SAD!,XXXTENTACION,325047,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
76,Moonlight,XXXTENTACION,322885,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
77,"Better Now","Post Malone",322294,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
78,"No Stylist (feat. Drake)","French Montana",321049,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
79,"New Light","John Mayer",315183,https://open.spotify.com/track/40FLJc17FMZaPmCQEEZgB0
80,"Ocean (feat. Khalid)","Martin Garrix",306222,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
81,"Taste (feat. Offset)",Tyga,306130,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
82,"In A Way",BKO,303519,https://open.spotify.com/track/6ByGUugSwJDLGHVv8yGC8r
83,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",303308,https://open.spotify.com/track/2zy9TMoZlYGuCNY4TLqG24
84,"Without Me",Halsey,297838,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
85,"Beautiful (feat. Camila Cabello)",Bazzi,296565,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
86,Copines,"Aya Nakamura",291247,https://open.spotify.com/track/3AZg5nZgMquXJ67KgpngKX
87,"Space for Two","Mr. Probz",287552,https://open.spotify.com/track/2vNyWYQtbrgOKcSG64SZMJ
88,Trip,"Ella Mai",285557,https://open.spotify.com/track/6CTWathupIiDs7U4InHnDA
89,"Sweet but Psycho","Ava Max",284858,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
90,"Born To Be Yours",Kygo,280144,https://open.spotify.com/track/4M3FO0ji6Lc8vwD1sgf1nc
91,"Side Effects (feat. Emily Warren)","The Chainsmokers",280033,https://open.spotify.com/track/5hrXLJJrnKraxRQntH0Vv9
92,"Woman Like Me (feat. Nicki Minaj)","Little Mix",278145,https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1
93,"Lucky You (feat. Joyner Lucas)",Eminem,278078,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
94,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,277718,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
95,"Lil Craney","Kraantje Pappie",276988,https://open.spotify.com/track/6UmgYTtJdY5u0HK1nGyGlQ
96,"Meli Meli (feat. Ronnie Flex)","Ali B",273753,https://open.spotify.com/track/2gRJDJb8aAjAOzSrv1EPMe
97,BUK,ValsBezig,272746,https://open.spotify.com/track/0RyBrDPSh7alcvWdRApQd6
98,"Spectakel (feat. Boef & Ronnie Flex)","Ali B",269735,https://open.spotify.com/track/1htgKxYpMdfRuGalVUc055
99,"Mag Het ff Lekker Gaan","Sevn Alias",266932,https://open.spotify.com/track/2n7fkh5vi033U3ZIxyqXGx
100,Thunderclouds,Sia,265648,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
101,"SICKO MODE","Travis Scott",262156,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
102,"I Like It","Cardi B",259412,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
103,Microfoon,Lijpe,257317,https://open.spotify.com/track/5LPNjVJ8xwrp9OjWe5dYEU
104,Loco,"Yung Felix",257311,https://open.spotify.com/track/0DCxNJg7yquzAHORClrP3e
105,"no tears left to cry","Ariana Grande",256523,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
106,Zoutelande,BLØF,256496,https://open.spotify.com/track/1dCaSvUR92UgJZwmNxnqZV
107,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",252323,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
