,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Señorita,"Shawn Mendes",2005221,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
2,"Hoe Het Danst","Marco Borsato",1436805,https://open.spotify.com/track/5cYOVkA2cnjKid9yigaMwq
3,Reünie,Snelle,1339969,https://open.spotify.com/track/0C9JPibPAdaBvt60rbwEsJ
4,"I Don't Care (with Justin Bieber)","Ed Sheeran",1241979,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
5,DomDoen,"Henkie T",1199977,https://open.spotify.com/track/6alIH9pO3MTVW56AzSuDGj
6,Lamborghini,Ashafar,1199636,https://open.spotify.com/track/0ghsodbgTYqLEOR8I8dMac
7,"Piece Of Your Heart",MEDUZA,1170439,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
8,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",1163407,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
9,"Snelle Jongen Dunne Jasje","Henkie T",1147972,https://open.spotify.com/track/7uCaiDV14JCg35hbKtaAAS
10,"Beautiful People (feat. Khalid)","Ed Sheeran",1122089,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
11,"4 Life","Jonna Fraser",1092750,https://open.spotify.com/track/4BV8ZyGLSNpt12q3OiZlOX
12,Moment,"Kris Kross Amsterdam",1070033,https://open.spotify.com/track/0J6sITdD8JMUBKaadJLV1U
13,"Zo Kan Het Dus Ook",Maan,1058184,https://open.spotify.com/track/0ZDkMMdWTw9ykmmIGUVnrS
14,Ritual,Tiësto,959774,https://open.spotify.com/track/3M9Apu4OZfylLTFKvgEtKa
15,"Someone You Loved","Lewis Capaldi",946285,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
16,"Old Town Road - Remix","Lil Nas X",936635,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
17,"Blauwe Dag","Suzan & Freek",925825,https://open.spotify.com/track/6bQDOThuAyOYVFomm36lR4
18,"Goodbyes (Feat. Young Thug)","Post Malone",916675,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
19,"All Around The World (La La La)",R3HAB,889615,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
20,Instagram,"Dimitri Vegas & Like Mike",887211,https://open.spotify.com/track/0U6bQIAh6MCGo1xjbIIx2S
21,"GUAP (feat. Dopebwoy)",Boef,886302,https://open.spotify.com/track/7oZct7VoEYmscpKePu6k7z
22,"Zij Weet Het - Studio Versie","Tino Martin",828604,https://open.spotify.com/track/0rwf08N6Fm5K57S7e7FJty
23,Kilometers,Kevin,808123,https://open.spotify.com/track/2lRp4uhpmkkWZpKHiab1xs
24,Wayway,Ashafar,771985,https://open.spotify.com/track/6ST2JQVXyeefKBpUxiIZe1
