,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"drivers license","Olivia Rodrigo",1968138,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
2,"WITHOUT YOU","The Kid LAROI",1209165,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
3,"Nu Wij Niet Meer Praten","Jaap Reesema",1182552,https://open.spotify.com/track/13UfB1tm7QYrhtW8FhPYmW
4,"The Business",Tiësto,1123151,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
5,"Als Ik Je Weer Zie","Thomas Acda",978904,https://open.spotify.com/track/3yraHvsUkmnJjGhOrx1CSg
6,"Love Not War (The Tampa Beat)","Jason Derulo",894787,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
7,"All We Got (feat. KIDDO)","Robin Schulz",893482,https://open.spotify.com/track/1FP9s72rDYty6mfoOEYKnE
8,"Head & Heart (feat. MNEK)","Joel Corry",867920,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
9,Anyone,"Justin Bieber",834628,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4
10,Goosebumps,HVME,830951,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
11,"Paradise (feat. Dermot Kennedy)",MEDUZA,799599,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
12,"Mood (feat. iann dior)",24kGoldn,778866,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
13,"Door De Wind","Miss Montreal",749141,https://open.spotify.com/track/3h7NZT1CATbn4GqUs51vwf
14,"you broke me first","Tate McRae",745488,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
15,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,693585,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
16,"In De Schuur",Snelle,671107,https://open.spotify.com/track/0NuAnAqjZjuGtcWXJOxUyl
17,MANSORY,Lijpe,669517,https://open.spotify.com/track/5ykyiyN3DwPgMjwdFvT7zW
18,Afterglow,"Ed Sheeran",637091,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
19,"Dragon Roll",Frenna,614069,https://open.spotify.com/track/2fCdtNreNptDAZnisSOLpX
20,"Lonely (with benny blanco)","Justin Bieber",606875,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
21,"Als Ik Je Niet Zie",Kevin,586169,https://open.spotify.com/track/3WPORcLSNGsSUsIJejEFpJ
22,Whoopty,CJ,585409,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
23,"Prisoner (feat. Dua Lipa)","Miley Cyrus",579584,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
24,"Jongen Van Bodem",Esko,574513,https://open.spotify.com/track/4CYBXa7AbtL18cIu06OFtp
25,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",550890,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
26,"Save Your Tears","The Weeknd",545601,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
27,"De Overkant","Suzan & Freek",531430,https://open.spotify.com/track/4afGO0WTInDhK2C3dolz8z
28,"Roller Coaster","Danny Vera",527732,https://open.spotify.com/track/1z2HAz6JcwfGHKMSgKEA3D
29,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",522733,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
30,"Hawái - Remix",Maluma,512458,https://open.spotify.com/track/0GzuHFG4Ql6DoyxFRnIk3F
31,"Levitating (feat. DaBaby)","Dua Lipa",500323,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
32,"Blinding Lights","The Weeknd",495313,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
33,positions,"Ariana Grande",482660,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
34,Stapelgek,Bankzitters,479400,https://open.spotify.com/track/3XIp0ysiSPDINHCeSpL6HK
35,21,"Eves Laurent",446176,https://open.spotify.com/track/0UKePQjfW9fFIvDuUrgd7r
36,"To Love Somebody","Tim Dawn",439126,https://open.spotify.com/track/6j8FjzwlWpr1SlDnN5IDzj
37,Vuur,Broederliefde,433239,https://open.spotify.com/track/0zom9ECHHRTZ0INqpgHrfS
38,"Far Away From Home (feat. Leony)","Sam Feldt",426490,https://open.spotify.com/track/0Y9qJSwdV2LvPnFmAbNIc8
39,"Good Days",SZA,425918,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
40,"Take You Dancing","Jason Derulo",418819,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
41,"Train Wreck","James Arthur",417935,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H
42,"Don't Leave Me Now","Lost Frequencies",414820,https://open.spotify.com/track/1cFRiDWuGghvnmMvAsQ2m4
43,"Tick Tock (feat. 24kGoldn)","Clean Bandit",410647,https://open.spotify.com/track/27u7t9d7ZQoyjsCROHuZJ3
44,"Más Más Más","Rolf Sanchez",409315,https://open.spotify.com/track/32Q0JiYuVr2mcxfRIPyEBS
45,"Someone To You",BANNERS,409295,https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr
46,Hosselaar,Josylvio,406138,https://open.spotify.com/track/3zJSr7fDhJZC5PDTLw8pB0
