,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Smoorverliefd,Snelle,2151883,https://open.spotify.com/track/2ryMKWtH2SEQY8fTAclFYb
2,"Blinding Lights","The Weeknd",1889561,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
3,"Wat Is Je Naam","Yxng Le",1433789,https://open.spotify.com/track/4SlqfJkQNAS7A5cvjBvQ3C
4,"The Box","Roddy Ricch",1413472,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
5,"Ze Huilt Maar Ze Lacht",Maan,1351021,https://open.spotify.com/track/0MD81YyV6i8t019tqmjq2D
6,"Dance Monkey","Tones And I",1289284,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
7,"Pa Olvidarte (Beste Zangers Seizoen 2019)","Emma Heesters",1285243,https://open.spotify.com/track/1RO8Q3w2Jkir8cvvGEApI0
8,"Don't Start Now","Dua Lipa",1167064,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
9,"Before You Go","Lewis Capaldi",1123262,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
10,"everything i wanted","Billie Eilish",1012599,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
11,Memories,"Maroon 5",1007136,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
12,"3 Nights","Dominic Fike",983714,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
13,Falling,"Trevor Daniel",958457,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
14,ROXANNE,"Arizona Zervas",926475,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
15,"Ride It",Regard,886448,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
16,Nacht,"Kraantje Pappie",865231,https://open.spotify.com/track/06Wn0NldbOhwpKCsoTsUp7
17,Circles,"Post Malone",861952,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
18,Yummy,"Justin Bieber",859924,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l
19,"Godzilla (feat. Juice WRLD)",Eminem,773253,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
20,"My Oh My (feat. DaBaby)","Camila Cabello",753241,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
21,"Ze Kent Mij",Snelle,749427,https://open.spotify.com/track/3BiBIgQFa8K4EOxisyhXX7
22,"Lose Control",MEDUZA,741040,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
23,"If the World Was Ending - feat. Julia Michaels","JP Saxe",739124,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
24,"Alone, Pt. II","Alan Walker",731090,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
25,Onverstaanbaar,Maan,687630,https://open.spotify.com/track/73bhrlA3y6yO9goUsV6daF
26,"Het Is Al Laat Toch",Racoon,686928,https://open.spotify.com/track/5OhjkylPjKnmR7I2gnVNwz
27,"Life Is Good (feat. Drake)",Future,685621,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
28,Reünie,Snelle,660895,https://open.spotify.com/track/5S7YAM3lcfPNBSTVyciwCu
29,"Adore You","Harry Styles",655371,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
30,"Roses - Imanbek Remix","SAINt JHN",639100,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
31,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,638597,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
32,"Als Ik Ga (ft. Sevn Alias)",Maan,626579,https://open.spotify.com/track/179HHpNYcdh13BY7uOHiQw
33,"Lose You To Love Me","Selena Gomez",624843,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
34,Lippenstift,"Marco Borsato",622287,https://open.spotify.com/track/3D9MKbMaHCZjSEcCWf4wDm
35,Ewa,Josylvio,617761,https://open.spotify.com/track/7nfjJwEVdRZGahuWdv5QUU
36,"Maak Om",Fatah,613670,https://open.spotify.com/track/4fHUxETEQ7xZ39QgoUmpNc
37,"Someone You Loved","Lewis Capaldi",609364,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
38,Uncharted,Kensington,599293,https://open.spotify.com/track/1OJcaSbK9DBaxHExACplwA
39,"Perfect (feat. Haris)","Lucas & Steve",594346,https://open.spotify.com/track/30cW9fD87IgbYFl8o0lUze
40,"What If I Told You That I Love You","Ali Gatie",589022,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
41,"Stil In Mij (Verspijkerd)",Josylvio,588044,https://open.spotify.com/track/0jaehfKrOQzs0XRbJZH8XT
42,"Roller Coaster","Danny Vera",576688,https://open.spotify.com/track/7rO7Pc5dkC2EIW1OKsCJtQ
43,"Zo Kan Het Dus Ook",Maan,571980,https://open.spotify.com/track/6u6UHWtW3XYWXJn3EdpzmZ
44,"Niet Okay",Priceless,561470,https://open.spotify.com/track/4cqYSGd80Pt8ElXlM4dIFc
45,"Love Don’t Hate It","Duncan Laurence",535070,https://open.spotify.com/track/3WpCAAxdEOY5L4tT6Dt2H8
46,"Used To Love (with Dean Lewis)","Martin Garrix",532306,https://open.spotify.com/track/7pWK1kMgHy5lNNiIfuRbkP
47,"Nog Even Niet",Maan,525162,https://open.spotify.com/track/2voFKqtNePhp9S5nZUg192
48,Amiri,JoeyAK,519200,https://open.spotify.com/track/735fYImgBAGeeGHiGYdX89
49,"My Love.",Inez,516683,https://open.spotify.com/track/6AxObuQjAs6rPWyWIoZROV
50,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",509904,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
51,"Hoe Het Danst","Marco Borsato",502459,https://open.spotify.com/track/5cYOVkA2cnjKid9yigaMwq
52,"bad guy","Billie Eilish",494887,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
53,Memories,Boef,484697,https://open.spotify.com/track/7muicvRPVglfHRtBHpSFqH
54,"You should be sad",Halsey,480858,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
55,"7 Maanden",Maan,475810,https://open.spotify.com/track/2gBDkm2GQ7yvwLgP9QwVfc
56,"Al Van Mij",Dorentina,474392,https://open.spotify.com/track/0aLEeZ5SgIwvCcDOdPAkEG
57,"Vergeet Je Niet",Maan,468079,https://open.spotify.com/track/3YU5EUrtTxIW3bqXew4R0t
58,"What A Man Gotta Do","Jonas Brothers",450700,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
59,Narcotic,Younotus,449406,https://open.spotify.com/track/7M9w4C8WenlvWfNRAulZOX
60,Liar,"Camila Cabello",439178,https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA
61,DomDoen,"Henkie T",434619,https://open.spotify.com/track/5vJpSCkDDqLE6bNF4cRqRG
62,Rare,"Selena Gomez",430486,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19
63,Señorita,"Shawn Mendes",429299,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
64,Physical,"Dua Lipa",423750,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V
65,"Niet Alleen",Maan,402000,https://open.spotify.com/track/5j5QyljFDttbe9qvxYPgkZ
66,"My Bébé","Bryan Mg",393919,https://open.spotify.com/track/4CVQy4t1gkQQWkZDzWrfEM
67,"Jij En Ik Tegen De Wereld",Maan,391410,https://open.spotify.com/track/4Q5x4qPGCwZaqKjXBvlzZu
68,Family,"The Chainsmokers",384259,https://open.spotify.com/track/3TKpJrY9q49Mj1JOsM9zGL
69,"Die Young",Sheppard,383830,https://open.spotify.com/track/0XSTOKFdWPXlAEliq17XRw
70,"Break My Stride","Matthew Wilder",382640,https://open.spotify.com/track/1mCsF9Tw4AkIZOjvZbZZdT
71,"Menak Wla Meni","The voice of Holland",376553,https://open.spotify.com/track/3YnoPdlEqOnxvpkjlpvi7M
72,"Post Malone (feat. RANI)","Sam Feldt",376371,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
73,"De Toreador",Opgeblazen,372215,https://open.spotify.com/track/263LTQQjp6gLjxP2O7MFBD
74,"In Die Life",JoeyAK,365974,https://open.spotify.com/track/7xP9xGroL8AoI7t2ik4KRy
75,"Blauwe Dag","Suzan & Freek",365827,https://open.spotify.com/track/0N1sqwppd1BwhNdjcIDEG2
