,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"drivers license","Olivia Rodrigo",1798904,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
2,MANSORY,Lijpe,1423309,https://open.spotify.com/track/5ykyiyN3DwPgMjwdFvT7zW
3,"The Business",Tiësto,1199668,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
4,"Nu Wij Niet Meer Praten","Jaap Reesema",1164465,https://open.spotify.com/track/13UfB1tm7QYrhtW8FhPYmW
5,Anyone,"Justin Bieber",980628,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4
6,"Head & Heart (feat. MNEK)","Joel Corry",972903,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
7,"WITHOUT YOU","The Kid LAROI",952996,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
8,"Love Not War (The Tampa Beat)","Jason Derulo",939526,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
9,"Mood (feat. iann dior)",24kGoldn,936859,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
10,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,840604,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
11,"Door De Wind","Miss Montreal",813476,https://open.spotify.com/track/3h7NZT1CATbn4GqUs51vwf
12,"you broke me first","Tate McRae",812768,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
13,Goosebumps,HVME,804681,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
14,"All We Got (feat. KIDDO)","Robin Schulz",755627,https://open.spotify.com/track/1FP9s72rDYty6mfoOEYKnE
15,"Paradise (feat. Dermot Kennedy)",MEDUZA,736230,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
16,"Lonely (with benny blanco)","Justin Bieber",733465,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
17,"In De Schuur",Snelle,718161,https://open.spotify.com/track/0NuAnAqjZjuGtcWXJOxUyl
18,Whoopty,CJ,705391,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
19,positions,"Ariana Grande",694945,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
20,"Roller Coaster","Danny Vera",694180,https://open.spotify.com/track/1z2HAz6JcwfGHKMSgKEA3D
21,"Prisoner (feat. Dua Lipa)","Miley Cyrus",657569,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
22,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",656842,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
23,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",654545,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
24,Afterglow,"Ed Sheeran",603695,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
25,"De Overkant","Suzan & Freek",600041,https://open.spotify.com/track/4afGO0WTInDhK2C3dolz8z
26,"Blinding Lights","The Weeknd",563874,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
27,"Take You Dancing","Jason Derulo",546225,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
28,"Levitating (feat. DaBaby)","Dua Lipa",544226,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
29,"Someone To You",BANNERS,538524,https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr
30,"Holy (feat. Chance The Rapper)","Justin Bieber",528748,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
31,Hosselaar,Josylvio,524103,https://open.spotify.com/track/59lXgff02zcRqUyvioPUBo
32,"Als Ik Je Niet Zie",Kevin,505631,https://open.spotify.com/track/3WPORcLSNGsSUsIJejEFpJ
33,Wonder,"Shawn Mendes",500072,https://open.spotify.com/track/6ZuahEctZD6w75peme58hm
34,"Far Away From Home (feat. Leony)","Sam Feldt",498288,https://open.spotify.com/track/0Y9qJSwdV2LvPnFmAbNIc8
35,"Hawái - Remix",Maluma,486448,https://open.spotify.com/track/0GzuHFG4Ql6DoyxFRnIk3F
36,"Dansen Aan De Gracht",Dopebwoy,484410,https://open.spotify.com/track/294vYKqEypCShc8VjoPW3i
37,Neckless,Saaff,481560,https://open.spotify.com/track/7FRl5RHaLNpgDZATpXN5DP
38,"Save Your Tears","The Weeknd",470937,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
39,HOLIDAY,"Lil Nas X",468823,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
40,"Tick Tock (feat. 24kGoldn)","Clean Bandit",467829,https://open.spotify.com/track/27u7t9d7ZQoyjsCROHuZJ3
41,"Train Wreck","James Arthur",464309,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H
42,"Más Más Más","Rolf Sanchez",457578,https://open.spotify.com/track/32Q0JiYuVr2mcxfRIPyEBS
43,34+35,"Ariana Grande",450718,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
44,"Therefore I Am","Billie Eilish",442230,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
45,"Don't Leave Me Now","Lost Frequencies",441515,https://open.spotify.com/track/1cFRiDWuGghvnmMvAsQ2m4
46,"What You Know Bout Love","Pop Smoke",438166,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
47,"Soldier On",DI-RECT,437026,https://open.spotify.com/track/5U9iJk3ONTlZCSJrokOP1i
48,"Het Leven Is Een Trip",Josylvio,428763,https://open.spotify.com/track/5jOQ0W7YhM9FCtwCd1bNp8
49,Latest,"Qlas & Blacka",427237,https://open.spotify.com/track/7f2LEP5uzjthfksVHQpk0k
50,"Jerusalema (feat. Nomcebo Zikode)","Master KG",405296,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
51,"Let's Love","David Guetta",385530,https://open.spotify.com/track/6lhZLbb0czULpjb2kFryPS
52,"Someone You Loved","Lewis Capaldi",376097,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
53,"To Love Somebody","Tim Dawn",354175,https://open.spotify.com/track/6j8FjzwlWpr1SlDnN5IDzj
54,"Before You Go","Lewis Capaldi",353824,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
55,"Good Days",SZA,347910,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
56,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",346500,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
57,"Watermelon Sugar","Harry Styles",342204,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
58,"Forever Yours",Nona,340649,https://open.spotify.com/track/228SCNyICAP1THsuLdzLW4
59,Dynamite,BTS,338884,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
60,"Hoe Het Danst","Marco Borsato",331368,https://open.spotify.com/track/5cYOVkA2cnjKid9yigaMwq
61,"You Are Not Alone",Krezip,320252,https://open.spotify.com/track/0LLc1wJdpQMpgMKCF8y2TF
62,"Who's Laughing Now","Ava Max",318036,https://open.spotify.com/track/1Pmp486RrLRkaEkE3HFHXP
63,"De Echte Vent",Racoon,315211,https://open.spotify.com/track/01MCHGtGZHtYVeVUNqgMbC
64,"Vakantie (with Jonna Fraser)",Dopebwoy,309425,https://open.spotify.com/track/2sE0IOF0pCl7hd4pi5QpgI
65,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,300885,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
66,"Pa Olvidarte (Beste Zangers Seizoen 2019)","Emma Heesters",288587,https://open.spotify.com/track/1RO8Q3w2Jkir8cvvGEApI0
67,"Dance Monkey","Tones And I",286580,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
68,"Tu Tu Tu (That's Why We)",Galantis,286502,https://open.spotify.com/track/3qY5bS9bKs5HedrAiWfP6x
69,"Hallo Met Mij",Tabitha,286482,https://open.spotify.com/track/1ZAeLtI8kuZX6cFCJm08RP
70,"Breaking Me",Topic,285353,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
71,"Roses - Imanbek Remix","SAINt JHN",283974,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
72,"Midnight Sky","Miley Cyrus",281854,https://open.spotify.com/track/4i2qxFEVVUi8yOYoxB8TCX
73,Scooter,"Yssi SB",281796,https://open.spotify.com/track/2Xil7RvZZRNWWP3SPdJBK2
74,Bagage,Hef,279752,https://open.spotify.com/track/5KbGpihPE8eg1ELJIMBHdq
75,"Savage Love (Laxed - Siren Beat)","Jawsh 685",277839,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
76,"Ik Kom Je Halen",Kevin,277388,https://open.spotify.com/track/7z62lsIQfAmRoTzN2giTkS
77,willow,"Taylor Swift",276253,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D
78,"Another Life (feat. Alida)","Lucas & Steve",273038,https://open.spotify.com/track/4snOHAw3BxiKWFeOyLeEpB
79,"SO DONE","The Kid LAROI",271101,https://open.spotify.com/track/3qgPpwtuRu5oP8EtFSj8HE
80,"Tout Est Bon",Boef,266442,https://open.spotify.com/track/1tA3foex0E78CzVzNkDhdf
81,Snowman,Sia,265998,https://open.spotify.com/track/7uoFMmxln0GPXQ0AcCBXRq
82,Shallow,"Lady Gaga",260938,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
83,"Het Is Al Laat Toch",Racoon,256566,https://open.spotify.com/track/5OhjkylPjKnmR7I2gnVNwz
84,"Wat Is Je Naam","Yxng Le",255080,https://open.spotify.com/track/4SlqfJkQNAS7A5cvjBvQ3C
85,Tigers,"Bilal Wahib",254953,https://open.spotify.com/track/7jnaow1bGpKO2VkgtYE8Vv
