,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,Big Body Benz,Bonez MC,5840579,https://open.spotify.com/track/2WOJ7D52Ng3myrKlEf4Azj
2,Ich weiß nicht mal wie sie heißt,Capital Bra,5085821,https://open.spotify.com/track/4KfL3Ne8bc9bC2PUB8QGwA
3,Airwaves,Pashanim,4391042,https://open.spotify.com/track/5CqkgDH8QZjSqqI3HmYxDD
4,ROCKSTAR (feat. Roddy Ricch),DaBaby,3957994,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
5,Emotions 2.0,Ufo361,3663848,https://open.spotify.com/track/3yZCjDTxzZxx1kll1sRjGc
6,Boot,Apache 207,3285264,https://open.spotify.com/track/0rqY8g1Y1zaA4YwU6vhBQg
7,Savage Love (Laxed - Siren Beat),Jawsh 685,3168410,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
8,In meinem Benz,AK AUSSERKONTROLLE,2833290,https://open.spotify.com/track/6BXyD6UUPizpRpA7iOi99r
9,Fame,Apache 207,2831034,https://open.spotify.com/track/3goH7O78TLkV9RhCAyM4AT
10,Shakira,Kalazh44,2711718,https://open.spotify.com/track/17tgK6f93CECWj0EC70RfQ
11,MedMen,Jamule,2512783,https://open.spotify.com/track/5t3PF7pHuiwwLbNCJ8mn4N
12,7 Stunden,LEA,2412910,https://open.spotify.com/track/1EbdQ54jFLGEH94cUif3TI
13,Never Let Me Down,VIZE,2357833,https://open.spotify.com/track/5TGcyccg8Hkgn9jB7gUpMN
14,Blinding Lights,The Weeknd,2356462,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
15,Roadrunner,Bonez MC,2329187,https://open.spotify.com/track/0BwO44CBPFWxAIO5ZbPf3N
16,Roses - Imanbek Remix,SAINt JHN,2322897,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
17,WEISSER RAUCH,FOURTY,2308221,https://open.spotify.com/track/6bRR9tU3WUBsC4aywSgHEO
18,FLY,KC Rebell,2249132,https://open.spotify.com/track/1WoM4mof0Nl1xPtwf6h6ow
19,VALLA NEIN (feat. Luciano),KC Rebell,2161051,https://open.spotify.com/track/2rxxXYtTIFKyrhJpofeoIX
20,Sonne,Kontra K,2053871,https://open.spotify.com/track/2aVza5KlpqG1LXcdBNn6R3
21,Emotions,Ufo361,2030750,https://open.spotify.com/track/6lU4BQWZomCWRfKSowfezE
22,Snowbunny,badmómzjay,1841728,https://open.spotify.com/track/3037SYUA7xO7LGLQbl1DjA
23,Kings & Queens,Ava Max,1811278,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
24,Breaking Me,Topic,1792015,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
25,ily (i love you baby) (feat. Emilee),Surf Mesa,1750058,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
26,DOPEBOY,KALIM,1741319,https://open.spotify.com/track/0KONCbkFfQlOj7SFo4pnFb
27,SoSo (feat. Dardan),Monet192,1738346,https://open.spotify.com/track/6RYPJUBsL3w0k1CHKYtrRF
28,DAS RENNEN,RIN,1727054,https://open.spotify.com/track/3qT2eKpWNq5cze7kGGORDZ
29,MAMACITA,Black Eyed Peas,1715078,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
30,Roller,Apache 207,1706883,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
31,Déjàvus im Kopf,Olexesh,1652985,https://open.spotify.com/track/6NTQ5VjDw2q130890wDWL0
32,Übermorgen,Mark Forster,1648519,https://open.spotify.com/track/1NP7bzm8UksJUWXsuFoOwE
