,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,Boot,Apache 207,5808875,https://open.spotify.com/track/0rqY8g1Y1zaA4YwU6vhBQg
2,VALLA NEIN (feat. Luciano),KC Rebell,4460651,https://open.spotify.com/track/2rxxXYtTIFKyrhJpofeoIX
3,Airwaves,Pashanim,4282536,https://open.spotify.com/track/5CqkgDH8QZjSqqI3HmYxDD
4,ROCKSTAR (feat. Roddy Ricch),DaBaby,3896263,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
5,DAS RENNEN,RIN,3607475,https://open.spotify.com/track/3qT2eKpWNq5cze7kGGORDZ
6,In meinem Benz,AK AUSSERKONTROLLE,3605709,https://open.spotify.com/track/6BXyD6UUPizpRpA7iOi99r
7,Fame,Apache 207,3519064,https://open.spotify.com/track/3goH7O78TLkV9RhCAyM4AT
8,Emotions,Ufo361,3013360,https://open.spotify.com/track/6lU4BQWZomCWRfKSowfezE
9,Roadrunner,Bonez MC,2976271,https://open.spotify.com/track/0BwO44CBPFWxAIO5ZbPf3N
10,FLY,KC Rebell,2873384,https://open.spotify.com/track/1WoM4mof0Nl1xPtwf6h6ow
11,7 Stunden,LEA,2613449,https://open.spotify.com/track/1EbdQ54jFLGEH94cUif3TI
12,Blinding Lights,The Weeknd,2327507,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
13,KMDF,Haftbefehl,2316542,https://open.spotify.com/track/2P3wDebxuSCf415hQq9O0L
14,SKRR,KALIM,2278475,https://open.spotify.com/track/0U9dP3BUlAgq9KkJXOijBH
15,Roses - Imanbek Remix,SAINt JHN,2210587,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
16,AVENTADOR,Dardan,2155900,https://open.spotify.com/track/4tWuatjrK2HpbZqWV82onF
17,WEISSER RAUCH,FOURTY,2040745,https://open.spotify.com/track/6bRR9tU3WUBsC4aywSgHEO
