,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,Was du Liebe nennst,Bausa,1990688,https://open.spotify.com/track/2hIY4sjfMeKwXXh2LvhrMo
2,God's Plan,Drake,1825616,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
3,River (feat. Ed Sheeran),Eminem,1765463,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
4,¿ Was hast du gedacht ?,Gzuz,1729829,https://open.spotify.com/track/3KfgsB1luDK9XHJ8e4Hx6h
5,Beverly Hills,Ufo361,1642904,https://open.spotify.com/track/0FJeo3KAJ5on89PXmo3FiG
6,Sick Boy,The Chainsmokers,1631281,https://open.spotify.com/track/7jqDzXJS0K0Re8uphYNit0
7,Him & I (with Halsey),G-Eazy,1461263,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
8,rockstar,Post Malone,1431030,https://open.spotify.com/track/1OmcAT5Y8eg5bUPv9qJT4R
9,Qa bone,Azet,1371010,https://open.spotify.com/track/6X0pg9AHaLYLq8Cy5j8Suz
10,Rooftop,Nico Santos,1368011,https://open.spotify.com/track/637yH6Qs3wXdgjPjO7QGdr
11,Tip Toe (feat. French Montana),Jason Derulo,1362837,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
12,Let You Down,NF,1304529,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
13,Havana (feat. Young Thug),Camila Cabello,1280109,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
14,IDGAF,Dua Lipa,1224190,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
15,So Far Away (feat. Jamie Scott & Romy Dya),Martin Garrix,1223880,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM
16,Leiser,LEA,1188640,https://open.spotify.com/track/4k5ripwnTRXiOzXUEGhXSz
17,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,1183679,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
18,Airmax gegen Kopf,Dardan,1177057,https://open.spotify.com/track/4vOVlcGbOLDYlYIpZkU6VU
19,Pray For Me (with Kendrick Lamar),The Weeknd,1164478,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
20,All The Stars (with SZA),Kendrick Lamar,1146171,https://open.spotify.com/track/2Imq77E6CEJR5TPUxlJvTY
21,Leave a Light On,Tom Walker,1121701,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
22,Crazy,Lost Frequencies,1120474,https://open.spotify.com/track/1ZtEZjYb4e0V0gqwRYeeAY
23,Ketten Cartier,Azet,1085440,https://open.spotify.com/track/3bMNtFiYXbG8cQy65AvKPf
24,For You (Fifty Shades Freed) (& Rita Ora),Liam Payne,1041580,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
25,Wolves,Selena Gomez,1037777,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
26,Say Something (feat. Chris Stapleton),Justin Timberlake,1010898,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
27,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Machine Gun Kelly,1005859,https://open.spotify.com/track/0OI7AFifLSoGzpb8bdBLLV
28,Échame La Culpa,Luis Fonsi,984644,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
29,More Than Friends,James Hype,915808,https://open.spotify.com/track/53SnCRcGrB2UCqNGyYZhJD
30,Anywhere,Rita Ora,908000,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
31,Primo,RAF Camora,884414,https://open.spotify.com/track/7y5chiQbuvviOYUfUmOPqo
32,The Middle,Zedd,880232,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
33,Never Be the Same,Camila Cabello,867117,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
34,Réseaux - K¡K¡ Remix,Niska,864712,https://open.spotify.com/track/3BORnh3lPd7UbhdFh9Bcsf
35,Silence,Marshmello,855167,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
36,Sag Nix,RAF Camora,846618,https://open.spotify.com/track/0tW4YbVJ0z6CeQjYBFd09V
37,Dreamer,Axwell /\ Ingrosso,843707,https://open.spotify.com/track/7hvxMYq9JW5W0vFwiu1Zdr
38,"Saufen morgens, mittags, abends",Ingo ohne Flamingo,826070,https://open.spotify.com/track/1ORfyWYhDPxCAIZ9Ce78A3
39,Gotham City,RAF Camora,820393,https://open.spotify.com/track/2axf5shPhjS8qdaGr5MWaS
40,Katchi - Ofenbach vs. Nick Waterhouse,Ofenbach,817183,https://open.spotify.com/track/2NF8A7C6tICScdRaZ0BrEe
41,I Miss You (feat. Julia Michaels),Clean Bandit,815866,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
42,Perfect,Ed Sheeran,786041,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
43,FRIENDS,Marshmello,770942,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
44,More Than You Know,Axwell /\ Ingrosso,765217,https://open.spotify.com/track/71bBFbfn2OBK5QwUJSLS44
45,New Rules,Dua Lipa,764772,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
46,Breathe,Jax Jones,742955,https://open.spotify.com/track/6tvQzeCPwOytDlBYCIOY0n
47,Komm ins Cafe 2 (feat. Farid Bang),18 Karat,742020,https://open.spotify.com/track/5daPTPtcS7LZMDRVPbOZwo
48,Ti amo,Veysel,723933,https://open.spotify.com/track/66bsUCJWoy09bpuljIXumf
49,Naked,James Arthur,719744,https://open.spotify.com/track/7krbSH3rd8lhIZvuzTV3Bl
50,Stargazing,Kygo,716975,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
51,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,715368,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
52,Finesse - Remix; feat. Cardi B,Bruno Mars,707715,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
53,9 Milly,Azet,697404,https://open.spotify.com/track/2vIZ2BKgzCFPF2qqUXVS3R
54,Mine,Bazzi,695846,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
55,Whatever It Takes,Imagine Dragons,649849,https://open.spotify.com/track/4IWAyPf1KMq7JCyGeCjTeH
56,Bombay,JAZN,643250,https://open.spotify.com/track/3DtSEQk9ffHw87Ayfk8KXQ
57,Shape of You,Ed Sheeran,639973,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
58,Belle Etage 2.0 (feat. reezy),Bausa,632950,https://open.spotify.com/track/4ZYGWjyAsl5TqyaQVNjF4e
59,Senorita,Kay One,612174,https://open.spotify.com/track/5OHOykHs3Ct2pgbqod8uMD
60,Lonely Together (feat. Rita Ora),Avicii,604025,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
61,Feel It Still,Portugal. The Man,600960,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
62,Peter Pan 2,Fard,600128,https://open.spotify.com/track/6gpfBX8RJZuCfaDrC9qpNA
63,Unterwegs (feat. Capital Bra),Bausa,599627,https://open.spotify.com/track/29MUMRgt5eJa5YdZj4s7vT
64,Waffen,RAF Camora,593519,https://open.spotify.com/track/27CUvggbN4O6ASZEsExeAi
65,Friends (with BloodPop®),Justin Bieber,579848,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
66,Dusk Till Dawn - Radio Edit,ZAYN,565893,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
67,This Is Me,Keala Settle,556304,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
68,Man's Not Hot,Big Shaq,554789,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr
69,Ohne mein Team,Bonez MC,547786,https://open.spotify.com/track/05Mp2UJulSttxQ4E6hQPH3
70,Kleiner Cabrón,Veysel,545738,https://open.spotify.com/track/18B8O0dI8RANa7Kx9vyemO
71,AMG2,Azzi Memo,543741,https://open.spotify.com/track/2xYoWWLcFjYQsEvsKqof3P
72,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,542081,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
73,Heute mit mir,Nimo,537638,https://open.spotify.com/track/7fUWZUNj5qbEuoL6K9947g
74,Bon Voyage,Miami Yacine,502586,https://open.spotify.com/track/1VfSu8qtTf5PMi3d8XVZGj
75,I Believe I'm Fine,Robin Schulz,495875,https://open.spotify.com/track/2i3WO0WkrlnrA1I4GdUmxh
76,Rewrite The Stars,Zac Efron,495279,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
77,Knöcheltief,Trettmann,494934,https://open.spotify.com/track/1qfM92o8OuFfWouqqfUBF8
78,Thunder,Imagine Dragons,492199,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
79,FML,Bausa,477641,https://open.spotify.com/track/1SJujqhfev83oHNuMrTast
80,Look Alive (feat. Drake),BlocBoy JB,474166,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
81,What Lovers Do (feat. SZA),Maroon 5,469634,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
