,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,Frag mich nicht,Miksu / Macloud,3314563,https://open.spotify.com/track/46zfTi4Wg6mmkOBPimtg6X
2,MONTERO (Call Me By Your Name),Lil Nas X,3281672,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
3,Leere Hände (feat. Sido & Samra),SANTOS,2762122,https://open.spotify.com/track/5QEqzFV7R8KSSCJa37tfvs
4,UNTER VERDACHT,Capital Bra,2701348,https://open.spotify.com/track/54AnAMobwJ5ElDCTcPFJk5
5,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,2656818,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
6,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton,2559784,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
7,KIDS FROM THE BLOCK,Luciano,2508393,https://open.spotify.com/track/26hbmLeqiz8loWjFshsegF
8,Madonna,Bausa,2379238,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
9,Astronaut In The Ocean,Masked Wolf,2231960,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
10,ANGEKOMMEN,Ufo361,2022385,https://open.spotify.com/track/0MYlBBu6RZktCUKz9If4wF
11,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,Nathan Evans,2006827,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
12,Cover Me In Sunshine,P!nk,1830469,https://open.spotify.com/track/6Tio0ZoDeSQnI7EBAqWer2
13,Unter dem Radar,AK AUSSERKONTROLLE,1804835,https://open.spotify.com/track/4NOSbom2QAjXJoyoJZehGe
14,Your Love (9PM),ATB,1799118,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
15,Wasted Love (feat. Lagique),Ofenbach,1691318,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
16,The Business,Tiësto,1665294,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
17,Ohne Dich,KASIMIR1441,1602038,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
18,Save Your Tears,The Weeknd,1492074,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
19,RAPSTAR,Polo G,1443595,https://open.spotify.com/track/43PGPuHIlVOc04jrZVh9L6
20,Girls Like Us,Zoe Wees,1379235,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
21,PEPPERMINT,Luciano,1320261,https://open.spotify.com/track/6V1lWr7s8CO5VkxXe4hBtg
22,BAD EYEZ,Nimo,1315270,https://open.spotify.com/track/5dDQDduj3EaWrPIZ9bc8tj
23,Drei Uhr Nachts,Mark Forster,1292431,https://open.spotify.com/track/58GxgFEG5uHc9oMhofuuIP
24,Runaway,AURORA,1265188,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6
25,Overdose,Jamule,1259744,https://open.spotify.com/track/0iSNXzEBlNNJrqRiEIAw1s
26,"OK (feat. Summer Cem, Nimo & JAY1)",DJ JEEZY,1254584,https://open.spotify.com/track/1hpzB1BMURqy30tHpLkQfp
27,WITHOUT YOU,The Kid LAROI,1227076,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
28,ZART,Nimo,1215772,https://open.spotify.com/track/1WUXlAFlKIu7fixKZvQECX
29,Leuchtreklame,Haftbefehl,1174022,https://open.spotify.com/track/4ceDaj9eWemb3l4xAnk5Lm
30,Niemand bringt Marten um,Marteria,1166639,https://open.spotify.com/track/0nYSnbFVX5ghrERjwVZgwZ
31,Head & Heart (feat. MNEK),Joel Corry,1159915,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
32,Faded Love,Leony,1141338,https://open.spotify.com/track/3RcXFW8aiRYHRaDDYBqJ76
33,Wer wenn nicht wir,Wincent Weiss,1123510,https://open.spotify.com/track/5jYDCxuSx1mfApeWA4SlqX
34,Arcade,Duncan Laurence,1121747,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
35,HÖR NICHT AUF (feat. Teesy),Cro,1105907,https://open.spotify.com/track/1CLYKdAae2TfCAHZM752sm
36,Paradise (feat. Dermot Kennedy),MEDUZA,1103167,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
37,White Lies,VIZE,1097557,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4
38,Das ist alles von der Kunstfreiheit gedeckt,Danger Dan,1089794,https://open.spotify.com/track/4ioQKdmkdBTkqjhfHeu4YU
39,drivers license,Olivia Rodrigo,1083718,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
40,Blinding Lights,The Weeknd,1054940,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
41,Wellerman - Sea Shanty,Nathan Evans,1053219,https://open.spotify.com/track/54OBgO0Xwu20Jak9TMXbR7
42,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,1031612,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
43,Ordentlich,t-low,1030946,https://open.spotify.com/track/4DnHEa1fuf3bn61AwT8Qiv
44,Kiss Me More (feat. SZA),Doja Cat,1015888,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK
45,Love Again (feat. Alida),Alok,1008286,https://open.spotify.com/track/63bWXWGcWnRQvdS8bJWdkB
46,Love Not War (The Tampa Beat),Jason Derulo,1000191,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
47,Roller,Apache 207,983463,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
48,Mood (feat. iann dior),24kGoldn,971546,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
49,Levitating (feat. DaBaby),Dua Lipa,964662,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
