,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,In meinem Benz,AK AUSSERKONTROLLE,5025274,https://open.spotify.com/track/6BXyD6UUPizpRpA7iOi99r
2,Airwaves,Pashanim,4393454,https://open.spotify.com/track/5CqkgDH8QZjSqqI3HmYxDD
3,FLY,KC Rebell,4223546,https://open.spotify.com/track/1WoM4mof0Nl1xPtwf6h6ow
4,Fame,Apache 207,4118971,https://open.spotify.com/track/3goH7O78TLkV9RhCAyM4AT
5,SKRR,KALIM,4095857,https://open.spotify.com/track/0U9dP3BUlAgq9KkJXOijBH
6,Roadrunner,Bonez MC,4036560,https://open.spotify.com/track/0BwO44CBPFWxAIO5ZbPf3N
7,ROCKSTAR (feat. Roddy Ricch),DaBaby,3979486,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
8,HOES UP G'S DOWN,Shirin David,3345466,https://open.spotify.com/track/01I9AEz658sQnQzCL3K3QG
9,Emotions,Ufo361,3266136,https://open.spotify.com/track/6lU4BQWZomCWRfKSowfezE
10,7 Stunden,LEA,3018619,https://open.spotify.com/track/1EbdQ54jFLGEH94cUif3TI
11,Bogota,MERO,2952629,https://open.spotify.com/track/29TUkNnrShE2xvCZcCb6Xa
12,Scarface (feat. Capo & Rick Ross),Farid Bang,2741728,https://open.spotify.com/track/4Qy2Eo9URGWbV4VzwBTdxU
13,SANDMANN,reezy,2713110,https://open.spotify.com/track/5UDK6yzqiW4kJU3YQauYR5
14,Blinding Lights,The Weeknd,2531107,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
15,Roses - Imanbek Remix,SAINt JHN,2502142,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
16,Komm Komm,Capital Bra,2343112,https://open.spotify.com/track/3US6RbELvvrPw3DcvtJmis
17,Toosie Slide,Drake,2126924,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
18,GOOBA,6ix9ine,2101744,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
19,Nicht verdient,Capital Bra,2001631,https://open.spotify.com/track/7v8OynJxOxHoeS5C2UA9Y7
20,Bam Bam,Gringo,1978886,https://open.spotify.com/track/2JVToQP3U3vD3NiTJtWUtK
21,ily (i love you baby) (feat. Emilee),Surf Mesa,1969182,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
22,WEISSER RAUCH,FOURTY,1944717,https://open.spotify.com/track/24UgOPKL5S1vwzLwUtPsz7
23,Breaking Me,Topic,1899200,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
24,Never Let Me Down,VIZE,1893841,https://open.spotify.com/track/5TGcyccg8Hkgn9jB7gUpMN
25,Rain On Me (with Ariana Grande),Lady Gaga,1811909,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
26,Roller,Apache 207,1800281,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
27,Ich würd' lügen,KAYEF,1688671,https://open.spotify.com/track/4K9BEykCbkN1y0by5VAruR
28,Alles zu viel,Nimo,1681173,https://open.spotify.com/track/2JRGOG903bxFPVgVIXS3MH
29,Kings & Queens,Ava Max,1670007,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
30,Late Night,Luciano,1616027,https://open.spotify.com/track/33jaF6gknsRif8HzH1RMAB
31,MAMACITA,Black Eyed Peas,1545807,https://open.spotify.com/track/14wf185UxfNbSy8dwt4r4q
32,Some Say - Felix Jaehn Remix,Nea,1530705,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv
33,FAVELA,Dardan,1491137,https://open.spotify.com/track/1MFaAT6ewSgEw7vD9j6kyr
34,Dance Monkey,Tones And I,1421416,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
35,Tränen aus Kajal,CÉLINE,1397437,https://open.spotify.com/track/1vZqDXhvyXAwSM8V6MU0N5
36,death bed (coffee for your head),Powfu,1393580,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
37,Wenn ich will,CÉLINE,1366520,https://open.spotify.com/track/33Sn2Rd42g2Rc6NKmMBZpf
38,Supalonely,BENEE,1348610,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
39,In Your Eyes (feat. Alida),Robin Schulz,1336368,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
40,Maison,Luciano,1329830,https://open.spotify.com/track/78YdCUtMzJEPdWeFEtTnIO
41,Like I Love You,Nico Santos,1314790,https://open.spotify.com/track/7hr6WRm7HUlVdkfnhSTm0G
42,Salt,Ava Max,1303770,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
43,Anders,Fero47,1301010,https://open.spotify.com/track/5BGNoSjmaufev4ubnT50Dp
