,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,Mood (feat. iann dior),24kGoldn,4216989,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
2,Checka,Delara,3352704,https://open.spotify.com/track/5ChtVY22XWHIpSgPtZZ6wB
3,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,3317131,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
4,NIEMALS UNTER 1000,Bonez MC,3159689,https://open.spotify.com/track/2i4iMzEPsJQoKQC89xKDC4
5,Unterwegs,KitschKrieg,2836694,https://open.spotify.com/track/7mrWTjhYctgEQb0lJKrVWy
6,Head & Heart (feat. MNEK),Joel Corry,2496192,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
7,Alles dreht sich (feat. Capital Bra),Kontra K,2251848,https://open.spotify.com/track/5qw4APHP5RxJjWDpyEiiWf
8,Fuckst mich nur ab,Bonez MC,2027320,https://open.spotify.com/track/0y8mJFmm4ogCHnfe0oTuT6
9,Einsam an der Spitze,Capital Bra,2008367,https://open.spotify.com/track/1JPd9BSiiN7xrKE64Qo30m
10,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,1980553,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
11,Savage Love (Laxed - Siren Beat),Jawsh 685,1976963,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
12,Devam (feat. Luciano & Ezhel),Gentleman,1961555,https://open.spotify.com/track/4ow1etGbQ8kfbAT3QPlmhN
13,Paradise,VIZE,1923482,https://open.spotify.com/track/2qpZjutAe3pstQsjwSXQb4
14,Frühstück in Paris,Capital Bra,1905708,https://open.spotify.com/track/1ddbNJwDjjmCYz1GFGYnsw
15,Elbe,Bozza,1858083,https://open.spotify.com/track/2kvJnNMqnimkCZUUWjOINy
16,Freunde,Kontra K,1833701,https://open.spotify.com/track/41p4dR3CEEE0FTJrsJQBhb
17,2012,Bausa,1829634,https://open.spotify.com/track/6bM4daGlfZHtKMQp8tEqVz
18,Bläulich,Apache 207,1794650,https://open.spotify.com/track/2WRTnY0slmFgWcrmEr8dPj
19,POP SMOKE,KALIM,1635224,https://open.spotify.com/track/5dlntEVwMuRUs3fIynheZP
20,Hollywood,LA Vision,1631972,https://open.spotify.com/track/1XdMp6v9Q3N80WnKSbGfl4
21,Ihr Hobby,Bonez MC,1626459,https://open.spotify.com/track/4aZfvvgfoSfmSZpfwQYzC0
22,AMG,Kool Savas,1625019,https://open.spotify.com/track/4EmiHs5KnkApKW8pkfWdWW
23,Fast Life 2,Azet,1613108,https://open.spotify.com/track/249XLLQSxCTZLh2H54cC0I
24,Take You Dancing,Jason Derulo,1608371,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
25,WAP (feat. Megan Thee Stallion),Cardi B,1505001,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
26,Holy (feat. Chance The Rapper),Justin Bieber,1488454,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
27,Lovefool,twocolors,1455163,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4
28,ROCKSTAR (feat. Roddy Ricch),DaBaby,1435239,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
29,Never Let Me Down,VIZE,1396631,https://open.spotify.com/track/5TGcyccg8Hkgn9jB7gUpMN
30,Lonely,Tujamo,1374501,https://open.spotify.com/track/5LOJdJPzuevskkoAtLj8hb
31,Blinding Lights,The Weeknd,1373092,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
32,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,1368338,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
33,In meinem Benz,AK AUSSERKONTROLLE,1360589,https://open.spotify.com/track/3dy7SaVShdnjwtx9IXhtzg
34,FRANCHISE (feat. Young Thug & M.I.A.),Travis Scott,1352554,https://open.spotify.com/track/4jVBIpuOiMj1crqd8LoCrJ
35,Papa ist in Hollywood,Bonez MC,1284913,https://open.spotify.com/track/5N92YoWttffe7U5v2j2ZA6
36,No Therapy,Felix Jaehn,1274515,https://open.spotify.com/track/7tUTCcqkMCnC9qLqbQeI0T
37,Watermelon Sugar,Harry Styles,1274125,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
38,Tiefschwarz (feat. Samra),Kontra K,1268175,https://open.spotify.com/track/7jMMoHhgq6iwVT5ykyxsJt
39,Sirenen (feat. AK Ausserkontrolle),Kontra K,1222783,https://open.spotify.com/track/2dApplRxwTjKQbhec3nytB
40,you broke me first,Tate McRae,1221045,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
41,Dicka Was,Kool Savas,1217988,https://open.spotify.com/track/3hbHVdyA6cyVUBBLQ0RbUU
42,AUGEN ZU (feat. Samra),ELIF,1209607,https://open.spotify.com/track/6ikiAn9th3TUfS3bYS7gDX
43,187 Gang,Bonez MC,1204892,https://open.spotify.com/track/3lHuDW8SiPtnIMmaTiDFVe
44,Roller,Apache 207,1199538,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
45,Andere Welt,Capital Bra,1181301,https://open.spotify.com/track/5FNhlq7JSnm1kisNKeuVAP
46,Airwaves,Pashanim,1181206,https://open.spotify.com/track/5CqkgDH8QZjSqqI3HmYxDD
47,Come & Go (with Marshmello),Juice WRLD,1173205,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
48,Alane,Robin Schulz,1135897,https://open.spotify.com/track/2u6Jm2klS4yvAlbSHlxUwI
49,Supernova,badmómzjay,1128337,https://open.spotify.com/track/0F9AHUzzvk7pLxC4Xi3p1t
50,Mood Swings (feat. Lil Tjay),Pop Smoke,1118439,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
51,Roses - Imanbek Remix,SAINt JHN,1088506,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
52,Games,Ufo361,1050624,https://open.spotify.com/track/3P4uSN2VJ7asF4xdw1lDEf
53,Goosebumps,HVME,1046638,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
54,Beifahrersitz,LEA,1020135,https://open.spotify.com/track/01qOl2pM8emx1sxdBQc05g
55,Tilidin Weg,Bonez MC,1014759,https://open.spotify.com/track/7idxewQZ24F0gQy2EWE6Ug
56,POPSTAR (feat. Drake),DJ Khaled,1003723,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
57,Bist du Okay,Mark Forster,999357,https://open.spotify.com/track/1O2gOblgfyostGPbLzqghY
58,Hypnotized,Purple Disco Machine,993573,https://open.spotify.com/track/0vWUhCPxpJOJR5urYbZypB
59,Breaking Me,Topic,988447,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
60,Alien,Dennis Lloyd,973029,https://open.spotify.com/track/1Tqshmc0rnQPaIGJfRp2Da
61,Jerusalema (feat. Nomcebo Zikode),Master KG,955117,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
62,my ex's best friend (with blackbear),Machine Gun Kelly,954076,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
63,What You Know Bout Love,Pop Smoke,952544,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
64,Dynamite,BTS,951038,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
65,XXL,Miksu / Macloud,950632,https://open.spotify.com/track/0p3euGPg5LgFeQGC7bBFuR
66,Fame,Apache 207,934110,https://open.spotify.com/track/0QjjaCaXE45mvhCnV3C0TA
67,Roadrunner,Bonez MC,921413,https://open.spotify.com/track/0atjNG0rNW2m6zPaiK4Co7
68,GREECE (feat. Drake),DJ Khaled,918022,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
69,Laugh Now Cry Later (feat. Lil Durk),Drake,917698,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
70,Happy Birthday,Gringo,908883,https://open.spotify.com/track/7MIEU4661CzRlUck329REk
71,Sinne,Sarhad,894995,https://open.spotify.com/track/1XTUu81IEyoi5nU5H6Bf3H
72,Ma Bae,Dardan,894480,https://open.spotify.com/track/3G67H7EzEhwITQn1gPuPwA
73,WOW,KC Rebell,891740,https://open.spotify.com/track/0ZRi26KyiZ1b4D7VhyWSSY
74,Unterwegs,Apache 207,874558,https://open.spotify.com/track/7oJW8vNkosiWuKJtsq3mZs
75,Übermorgen,Mark Forster,865364,https://open.spotify.com/track/1NP7bzm8UksJUWXsuFoOwE
76,Put Your Records On,Ritt Momney,858153,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
77,Für dich geh ich rein (feat. BACI),Kontra K,857978,https://open.spotify.com/track/3mLED9ETci6UP057gBeeCN
78,Hyat,Capo,850649,https://open.spotify.com/track/6RM8iJWOMnaiFPKXt6RFrE
79,Midnight Sky,Miley Cyrus,836115,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
80,ROTZLÖFFEL,KASIMIR1441,833655,https://open.spotify.com/track/2adVb1KzgQDCT4l8fpwWD9
81,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,827746,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
82,Du willst es,Kontra K,823878,https://open.spotify.com/track/1ptoccc7DlX5s04JbUVA7t
83,WEISSER RAUCH,FOURTY,802406,https://open.spotify.com/track/6bRR9tU3WUBsC4aywSgHEO
84,Zehnte Etage,Azet,801007,https://open.spotify.com/track/6AhBfFjAQ1HRfVrX4jt5nq
85,Puste sie weg,Kontra K,799647,https://open.spotify.com/track/2vnzjMNMDNL4CxxfNl1rxW
86,Gangster & Gentlemen,Kontra K,799529,https://open.spotify.com/track/59y54TBzWfDToxlMWNccCG
87,Dance Monkey,Tones And I,795915,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
88,Cooler Than Me,Lucky Luke,793058,https://open.spotify.com/track/525GY0mXYnxajolwgS8Eaz
89,Tick Tock (feat. 24kGoldn),Clean Bandit,786360,https://open.spotify.com/track/27u7t9d7ZQoyjsCROHuZJ3
90,Kings & Queens,Ava Max,778931,https://open.spotify.com/track/1InCpEliLCkWHOBdXW7XSx
91,Who's Laughing Now,Ava Max,771353,https://open.spotify.com/track/2ICse7t8MB60EFk6o9aUyw
92,What's Love Got to Do with It,Kygo,751171,https://open.spotify.com/track/3Be7CLdHZpyzsVijme39cW
