,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,Madonna,Bausa,4347407,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
2,Ohne Dich,KASIMIR1441,3029091,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
3,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,Nathan Evans,2789245,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
4,Astronaut In The Ocean,Masked Wolf,2616775,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
5,Keiner kann mich ficken!,187 Strassenbande,2378900,https://open.spotify.com/track/7M4zWJmzuf8aZ2aEQUnzU3
6,The Business,Tiësto,2306705,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
7,Your Love (9PM),ATB,2048374,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
8,drivers license,Olivia Rodrigo,1893214,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
9,Save Your Tears,The Weeknd,1869735,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
10,BAD EYEZ,Nimo,1783751,https://open.spotify.com/track/5dDQDduj3EaWrPIZ9bc8tj
11,White Lies,VIZE,1725038,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4
12,WITHOUT YOU,The Kid LAROI,1706140,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
13,Girls Like Us,Zoe Wees,1597843,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
14,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton,1560698,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
15,Weisst wie es ist,Bausa,1514906,https://open.spotify.com/track/2Roj3Kvhy5BCjkSSJ2Q3Nz
16,No Comprendo,Jamule,1496223,https://open.spotify.com/track/5ezbc8nalmV7JqLQQfHwTV
17,All We Got (feat. KIDDO),Robin Schulz,1454551,https://open.spotify.com/track/1iAyJBksvAI6DQEnzv8l1E
18,Head & Heart (feat. MNEK),Joel Corry,1438030,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
19,Paradise (feat. Dermot Kennedy),MEDUZA,1413527,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
20,SMS,Samra,1400987,https://open.spotify.com/track/65WZOMvIcnObuLEEZvlksc
21,Lost (feat. TOPIC42),Samra,1380640,https://open.spotify.com/track/19LqJBBfd73oeBc3CPgDdl
22,Love Not War (The Tampa Beat),Jason Derulo,1373204,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
23,Ordentlich,t-low,1371304,https://open.spotify.com/track/4DnHEa1fuf3bn61AwT8Qiv
24,Blinding Lights,The Weeknd,1350584,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
25,Mood (feat. iann dior),24kGoldn,1332819,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
26,Wellerman - Sea Shanty,Nathan Evans,1295855,https://open.spotify.com/track/54OBgO0Xwu20Jak9TMXbR7
27,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,1287242,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
28,Wenn sie ruft,Miksu / Macloud,1285008,https://open.spotify.com/track/0O214XAfoQz8VVH83xpAjz
29,Goosebumps,HVME,1230689,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
30,Whoopty,CJ,1215850,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
31,Verdammt ich lieb' Dich,Mike Singer,1206436,https://open.spotify.com/track/6PA5kMfB3Hbi7rFFKiRIf4
32,Where The Lights Are Low,Toby Romeo,1196524,https://open.spotify.com/track/0Cnb8XdGDMHAmIRBUJMkIS
33,Warum?,Ra'is,1190955,https://open.spotify.com/track/6yhEFpIxCz0TXnEpKYoPjZ
34,My Head & My Heart,Ava Max,1190322,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
35,Calling My Phone,Lil Tjay,1176731,https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx
36,Rise Up (feat. Vamero),VINAI,1152099,https://open.spotify.com/track/46lyJh9GYmWsHez3EsvmAx
37,Angst,Apache 207,1150828,https://open.spotify.com/track/5yUzqd3H7cmJ1no6B4uTzu
38,Arcade,Duncan Laurence,1133536,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
39,Subwoofer,SHINSKY x DIMA,1127859,https://open.spotify.com/track/5zPT86unoFaNP2J348n1p0
40,Roller,Apache 207,1066304,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
41,Wer wenn nicht wir,Wincent Weiss,1051513,https://open.spotify.com/track/5jYDCxuSx1mfApeWA4SlqX
42,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,1017375,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
43,VIP in der Psychiatrie,K.I.Z,979900,https://open.spotify.com/track/0Dpng1mlDYSt3X6506kdsT
44,you broke me first,Tate McRae,956814,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
45,Afterglow,Ed Sheeran,934564,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
