,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,positions,"Ariana Grande",41862937,https://open.spotify.com/track/7igeByaBM0MgGsgXtNxDJ7
2,"Mood (feat. iann dior)",24kGoldn,35772467,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
3,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",29922386,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
4,Dynamite,BTS,25034516,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
5,"WAP (feat. Megan Thee Stallion)","Cardi B",24964388,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
6,"What You Know Bout Love","Pop Smoke",24810100,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
7,Hawái,Maluma,23451534,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
8,"Blinding Lights","The Weeknd",22484168,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
9,"Holy (feat. Chance The Rapper)","Justin Bieber",21336275,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
10,"Lonely (with benny blanco)","Justin Bieber",21141960,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
11,"Watermelon Sugar","Harry Styles",20590555,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
12,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",20588328,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
13,"Head & Heart (feat. MNEK)","Joel Corry",18780638,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
14,"you broke me first","Tate McRae",18627585,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
15,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,16485551,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
16,"Laugh Now Cry Later (feat. Lil Durk)",Drake,16125288,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
17,"Relación - Remix",Sech,16050679,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl
18,"Put Your Records On","Ritt Momney",16034417,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
19,Heather,"Conan Gray",15204878,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
20,Wonder,"Shawn Mendes",15074822,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb
