,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"7 rings","Ariana Grande",59324475,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF
2,"MIDDLE CHILD","J. Cole",33187464,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
3,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",31802899,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
4,Wow.,"Post Malone",31030529,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
5,"Without Me",Halsey,26472621,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
6,"thank u, next","Ariana Grande",24236734,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
7,"Dancing With A Stranger (with Normani)","Sam Smith",23144963,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
8,"Calma - Remix","Pedro Capó",23096433,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
9,"Sweet but Psycho","Ava Max",21482255,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
10,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",20046891,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
11,"MIA (feat. Drake)","Bad Bunny",19080557,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
12,Shallow,"Lady Gaga",18467720,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
13,"High Hopes","Panic! At The Disco",17751164,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
14,"Going Bad (feat. Drake)","Meek Mill",17316775,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
15,"Adan y Eva","Paulo Londra",17307647,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk
16,Happier,Marshmello,17225374,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
17,Secreto,"Anuel AA",17147855,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
18,"SICKO MODE","Travis Scott",16692985,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
19,"Saturday Nights",Khalid,14310195,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
20,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",14233536,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
21,"Giant (with Rag'n'Bone Man)","Calvin Harris",14154951,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
22,"Look Back at It","A Boogie Wit da Hoodie",13829070,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
