,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"thank u, next","Ariana Grande",41560176,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
2,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",26364363,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
3,"All I Want for Christmas Is You","Mariah Carey",23468009,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
4,"Without Me",Halsey,22785473,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
5,"MIA (feat. Drake)","Bad Bunny",20773677,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
6,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",19115236,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
7,"Last Christmas",Wham!,18720379,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
8,"SICKO MODE","Travis Scott",18582202,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
9,Happier,Marshmello,18547923,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
10,"whoa (mind in awe)",XXXTENTACION,18505893,https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa
11,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",17453109,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
12,BAD!,XXXTENTACION,17421001,https://open.spotify.com/track/22An65gG31JLf9n18qjdhZ
13,"Going Bad (feat. Drake)","Meek Mill",16466449,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
14,"Adan y Eva","Paulo Londra",16228878,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk
15,"Sweet but Psycho","Ava Max",16019484,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
16,Shallow,"Lady Gaga",15266986,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
17,"Santa Tell Me","Ariana Grande",14934312,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
18,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,14462429,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
19,"Mo Bamba","Sheck Wes",14286417,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
20,"It's Beginning to Look a Lot like Christmas","Michael Bublé",14210646,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
21,"Bohemian Rhapsody - Remastered 2011",Queen,13792675,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
22,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",13698240,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
23,SAD!,XXXTENTACION,13513937,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
24,"Lucid Dreams","Juice WRLD",13279323,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
25,"Jingle Bell Rock","Bobby Helms",13163696,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
26,"Guardian angel",XXXTENTACION,13124599,https://open.spotify.com/track/7uqcLJFlSYjVPLUz1vPxkY
27,"when the party's over","Billie Eilish",13062300,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
28,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",13006094,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
29,"Girls Like You (feat. Cardi B)","Maroon 5",12940902,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
30,"Eastside (with Halsey & Khalid)","benny blanco",12931143,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
31,"Rockin' Around The Christmas Tree","Brenda Lee",12622908,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
32,Better,Khalid,12555368,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
33,"Better Now","Post Malone",12142921,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
34,KIKA,6ix9ine,12020118,https://open.spotify.com/track/6Gy7rXB6Ku5vIWC7WGWsl3
35,Moonlight,XXXTENTACION,11821044,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
36,"It's the Most Wonderful Time of the Year","Andy Williams",11762348,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
37,"Do They Know It's Christmas? - 1984 Version","Band Aid",11630141,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
