,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Señorita,"Shawn Mendes",42453818,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
2,Circles,"Post Malone",34872620,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
3,"Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)","Ariana Grande",32667288,https://open.spotify.com/track/3NkJNL3WqO1Lqc3uNDxvCN
4,"Dance Monkey","Tones And I",29984168,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
5,"Goodbyes (Feat. Young Thug)","Post Malone",26528938,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
6,China,"Anuel AA",24512241,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
7,Ransom,"Lil Tecca",24429911,https://open.spotify.com/track/6EOKwHETwSkZ9gW2b6ASE0
8,Lalala,Y2K,23833624,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
9,Saint-Tropez,"Post Malone",23290318,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq
10,"Beautiful People (feat. Khalid)","Ed Sheeran",22765680,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
11,"Someone You Loved","Lewis Capaldi",22713344,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
12,"bad guy","Billie Eilish",20923174,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
13,"How Do You Sleep?","Sam Smith",20615467,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
14,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",19694447,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
15,"I Don't Care (with Justin Bieber)","Ed Sheeran",19298890,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
16,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",19179581,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
17,"Hollywood's Bleeding","Post Malone",18677375,https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt
18,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",17977242,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
19,"Enemies (feat. DaBaby)","Post Malone",17493588,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF
20,Panini,"Lil Nas X",16471266,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
21,"Old Town Road - Remix","Lil Nas X",16301700,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
22,Callaita,"Bad Bunny",16139410,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
23,"boyfriend (with Social House)","Ariana Grande",15569964,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
24,"Truth Hurts",Lizzo,15374952,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
25,"Yo x Ti, Tu x Mi",ROSALÍA,14852322,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
26,Liar,"Camila Cabello",14686481,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM
27,"LA CANCIÓN","J Balvin",14619550,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
28,Tutu,Camilo,14331450,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
29,"Die For Me (feat. Future & Halsey)","Post Malone",14313153,https://open.spotify.com/track/2C6WXnmZ66tHhHlnvwePiK
30,"No Me Conoce - Remix","Jhay Cortez",13902466,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
31,Graveyard,Halsey,13583667,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
32,"No Guidance (feat. Drake)","Chris Brown",13419755,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
33,"Adicto (with Anuel AA & Ozuna)",Tainy,12939895,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
34,Lover,"Taylor Swift",12924116,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
35,"On The Road (feat. Meek Mill & Lil Baby)","Post Malone",12675327,https://open.spotify.com/track/12Fkyg9lpmaz2zmKOfw2Y2
