,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"7 rings","Ariana Grande",43103015,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
2,"break up with your girlfriend, i'm bored","Ariana Grande",33580067,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
3,Shallow,"Lady Gaga",31189177,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
4,"Con Calma","Daddy Yankee",28130862,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
5,Wow.,"Post Malone",25833463,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
6,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",24843852,https://open.spotify.com/track/7dbka99KTWke5o9hRp0JoB
7,"bury a friend","Billie Eilish",21867069,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
8,"thank u, next","Ariana Grande",21552414,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
9,Happier,Marshmello,20863476,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
10,"Dancing With A Stranger (with Normani)","Sam Smith",20808176,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
11,"Without Me",Halsey,20081601,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
12,"Calma - Remix","Pedro Capó",20006012,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
13,"Sweet but Psycho","Ava Max",19780582,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
14,"MIDDLE CHILD","J. Cole",19453080,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
15,Secreto,"Anuel AA",19256497,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
16,"Baila Baila Baila",Ozuna,16997583,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
17,Talk,Khalid,16261230,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM
18,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",15919714,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
19,"i'm so tired...",Lauv,15570596,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
20,Robbery,"Juice WRLD",15513136,https://open.spotify.com/track/44ShclXTOOnYtt5CnCDeGV
21,"Going Bad (feat. Drake)","Meek Mill",15421127,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
22,"MIA (feat. Drake)","Bad Bunny",14885880,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
23,"Murder On My Mind","YNW Melly",14724717,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
24,"Giant (with Rag'n'Bone Man)","Calvin Harris",14484636,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
25,"High Hopes","Panic! At The Disco",14145185,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
26,"Adan y Eva","Paulo Londra",13440041,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk
27,"SICKO MODE","Travis Scott",13224421,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
28,"a lot","21 Savage",13104394,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
29,Thotiana,Blueface,13050694,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G
30,"Don't Call Me Up",Mabel,12959849,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
31,"Bohemian Rhapsody - Remastered 2011",Queen,12782523,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
32,"Please Me","Cardi B",12157526,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN
33,"Who Do You Love","The Chainsmokers",12154894,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8
34,"Eastside (with Halsey & Khalid)","benny blanco",12145207,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
35,"Look Back at It","A Boogie Wit da Hoodie",11939155,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
36,Desconocidos,"Mau y Ricky",11404823,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ
37,"bad idea","Ariana Grande",11188077,https://open.spotify.com/track/7EQpvVujgytLVY8vKiDHAg
38,"Pure Water (with Migos)",Mustard,11041777,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp
39,"Better Now","Post Malone",10917117,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
40,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",10889059,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
41,needy,"Ariana Grande",10838585,https://open.spotify.com/track/1TEL6MlSSVLSdhOSddidlJ
42,NASA,"Ariana Grande",10790342,https://open.spotify.com/track/4SPu0Ql902hTVXkBoNIYtq
43,"Girls Like You (feat. Cardi B)","Maroon 5",10487513,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
44,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",10408134,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
45,"Let Me Down Slowly","Alec Benjamin",10340218,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
46,"Be Alright","Dean Lewis",10278781,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
47,bloodline,"Ariana Grande",10251085,https://open.spotify.com/track/2hloaUoRonYssMuqLCBLTX
48,"Nights Like This (feat. Ty Dolla $ign)",Kehlani,10224387,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy
49,"Ella Quiere Beber - Remix","Anuel AA",10160456,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq
50,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",10025270,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
51,Amanece,"Anuel AA",9698473,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH
52,"when the party's over","Billie Eilish",9609204,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
53,imagine,"Ariana Grande",9479460,https://open.spotify.com/track/39LmTF9RgyakzSYX8txrow
54,"Legacy (feat. Travis Scott & 21 Savage)",Offset,9430023,https://open.spotify.com/track/7pMRoGLEJuFM2wl5pt0R99
55,"Mo Bamba","Sheck Wes",9398125,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
56,"Lucid Dreams","Juice WRLD",9320821,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
57,Better,Khalid,9310537,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
58,"Te Vi","Piso 21",9291315,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
59,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",9266261,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
60,SAD!,XXXTENTACION,9265711,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
61,"Un Año","Sebastian Yatra",9182732,https://open.spotify.com/track/5BDP2tky8oMQJPS33frKVp
62,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",9145948,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
63,"Always Remember Us This Way","Lady Gaga",9105034,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
64,lovely,"Billie Eilish",9071587,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
65,"rockstar (feat. 21 Savage)","Post Malone",8888175,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
66,"Red Room",Offset,8779974,https://open.spotify.com/track/4TWflhgevIGo448fWc6mQq
67,365,Zedd,8720875,https://open.spotify.com/track/2XWjPtKdi5sucFYtVav07d
68,"Someone You Loved","Lewis Capaldi",8656444,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc
69,Moonlight,XXXTENTACION,8372074,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
70,"Wake Up in the Sky","Gucci Mane",8263914,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud
71,"Promises (with Sam Smith)","Calvin Harris",8243155,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
72,"11 Minutes (with Halsey feat. Travis Barker)",YUNGBLUD,8204210,https://open.spotify.com/track/4mGdjNMo0RonTlOEb7cYg4
73,"Bola Rebola",Tropkillaz,8199863,https://open.spotify.com/track/1OUPXna2MCgAt3VNmXJBtg
74,Adictiva,"Daddy Yankee",8197999,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP
75,"Saturday Nights",Khalid,8166810,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
76,"fake smile","Ariana Grande",8103498,https://open.spotify.com/track/3wFLWP0FcIqHK1wb1CPthQ
77,Youngblood,"5 Seconds of Summer",8099723,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
78,"Don't Stop Me Now - Remastered 2011",Queen,8052760,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
79,"In My Mind",Dynoro,8022642,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
