,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",49387249,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
2,"MONTERO (Call Me By Your Name)","Lil Nas X",33931116,https://open.spotify.com/track/3BZEcbdtXQSo7OrvKRJ6mb
3,"Astronaut In The Ocean","Masked Wolf",30035792,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
4,"drivers license","Olivia Rodrigo",27143454,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
5,telepatía,"Kali Uchis",26681624,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
6,"Save Your Tears","The Weeknd",26126282,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
7,"Leave The Door Open","Bruno Mars",23516250,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh
8,"Hold On","Justin Bieber",22954701,https://open.spotify.com/track/1nahzW3kfMuwReTka28tH5
9,"Heartbreak Anniversary",Giveon,22208820,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp
10,"Blinding Lights","The Weeknd",21404033,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
11,DÁKITI,"Bad Bunny",20641131,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
12,"The Business",Tiësto,19493924,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
13,"Levitating (feat. DaBaby)","Dua Lipa",19420529,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
14,Up,"Cardi B",18741109,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi
15,Fiel,"Los Legendarios",17586732,https://open.spotify.com/track/7Bk0uXKk1uPT0XuQbpFzvs
16,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,17372035,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
17,"Mood (feat. iann dior)",24kGoldn,16603087,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
18,Bandido,"Myke Towers",16331887,https://open.spotify.com/track/1xK1Gg9SxG8fy2Ya373oqb
