,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,3712058,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
2,"All I Want for Christmas Is You","Mariah Carey",3379849,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
3,"Dance Monkey","Tones And I",3261722,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
4,"Last Christmas",Wham!,3229362,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
5,ROXANNE,"Arizona Zervas",2656097,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
6,"Before You Go","Lewis Capaldi",2413330,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
7,"Don't Start Now","Dua Lipa",2359456,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
8,"Audacity (feat. Headie One)",Stormzy,2353194,https://open.spotify.com/track/6Oq4fiDzKaFMU89dTvM24u
9,"Rockin' Around The Christmas Tree","Brenda Lee",2230196,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
10,Lessons,Stormzy,2201750,https://open.spotify.com/track/5iVGN1Th2DqyWVNIBM8Vwk
11,"Fairytale of New York (feat. Kirsty MacColl)","The Pogues",2176422,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
12,"Adore You","Harry Styles",2149803,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
13,"It's Beginning to Look a Lot like Christmas","Michael Bublé",2104046,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
14,"Do They Know It's Christmas? - 1984 Version","Band Aid",2040091,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
15,"Santa Tell Me","Ariana Grande",1986418,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
16,"It's the Most Wonderful Time of the Year","Andy Williams",1857927,https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A
17,"Vossi Bop",Stormzy,1841949,https://open.spotify.com/track/5DXKtoZLm31msT7tNGNHLG
18,"Lights Up","Harry Styles",1786314,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
19,"Merry Christmas Everyone","Shakin' Stevens",1741066,https://open.spotify.com/track/4rRIovg4TvxLUiUrpGI6lE
