,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"break up with your girlfriend, i'm bored","Ariana Grande",5529501,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
2,"7 rings","Ariana Grande",5308890,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
3,"thank u, next","Ariana Grande",2987102,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
4,"Don't Call Me Up",Mabel,2814454,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
5,Wow.,"Post Malone",2810135,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
6,needy,"Ariana Grande",2731754,https://open.spotify.com/track/1TEL6MlSSVLSdhOSddidlJ
7,NASA,"Ariana Grande",2653159,https://open.spotify.com/track/4SPu0Ql902hTVXkBoNIYtq
8,bloodline,"Ariana Grande",2648762,https://open.spotify.com/track/2hloaUoRonYssMuqLCBLTX
9,"Someone You Loved","Lewis Capaldi",2620741,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc
10,"bad idea","Ariana Grande",2546377,https://open.spotify.com/track/7EQpvVujgytLVY8vKiDHAg
11,"Sweet but Psycho","Ava Max",2485669,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
12,"Dancing With A Stranger (with Normani)","Sam Smith",2478825,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
13,"fake smile","Ariana Grande",2366082,https://open.spotify.com/track/3wFLWP0FcIqHK1wb1CPthQ
14,"bury a friend","Billie Eilish",2259606,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
15,ghostin,"Ariana Grande",2256264,https://open.spotify.com/track/4lD7gHKF1e8Y9stQuVezZB
16,"Giant (with Rag'n'Bone Man)","Calvin Harris",2160208,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
17,imagine,"Ariana Grande",2090600,https://open.spotify.com/track/39LmTF9RgyakzSYX8txrow
18,Options,NSG,1967269,https://open.spotify.com/track/2cytBOLpwFRX7J9URCrFIe
19,"make up","Ariana Grande",1888701,https://open.spotify.com/track/27356GVuMPFWiJSZCragoM
20,"in my head","Ariana Grande",1884020,https://open.spotify.com/track/4T652DlATVHe0jdLKaN3Bw
21,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1764939,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
22,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",1562423,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
23,Happier,Marshmello,1492718,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
24,"Going Bad (feat. Drake)","Meek Mill",1487293,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
25,Advice,Cadet,1426578,https://open.spotify.com/track/1fp2uoWXPca3mIdxRHIgQm
26,"Without Me",Halsey,1420212,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
27,"MIDDLE CHILD","J. Cole",1308644,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
28,Shallow,"Lady Gaga",1282976,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
29,"SICKO MODE","Travis Scott",1278501,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
30,Play,"Jax Jones",1172575,https://open.spotify.com/track/29R1IMTTbDDA3VNlk6UEW5
31,"when the party's over","Billie Eilish",1138618,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
32,Talk,Khalid,1134359,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM
33,"Swan Song - From the Motion Picture ""Alita: Battle Angel""","Dua Lipa",1075867,https://open.spotify.com/track/5600nq7TiBraBX2jobyJ3l
34,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",1074282,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
35,"Psych Out!","AJ Tracey",1054531,https://open.spotify.com/track/0S8DTkU0iMopIw1Uq1nQ49
36,"Eastside (with Halsey & Khalid)","benny blanco",1038854,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
37,"a lot","21 Savage",1033532,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
38,Shotgun,"George Ezra",1018128,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
39,"High Hopes","Panic! At The Disco",1015108,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
40,"i'm so tired...",Lauv,1011094,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
41,"Saturday Nights",Khalid,973439,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
42,Undecided,"Chris Brown",957556,https://open.spotify.com/track/7uiBocndm12aKbsdnQ3Scx
43,"Better Now","Post Malone",935776,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
44,"Funky Friday",Dave,896047,https://open.spotify.com/track/01IQ4aQgOf0Kkq3a273hmO
45,"Promises (with Sam Smith)","Calvin Harris",885831,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
46,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",884952,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
47,"Taste (feat. Offset)",Tyga,883161,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
