,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"One Kiss (with Dua Lipa)","Calvin Harris",3688955,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
2,"Nice For What",Drake,3407377,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
3,"no tears left to cry","Ariana Grande",2652959,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
4,2002,Anne-Marie,2597237,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
5,"Better Now","Post Malone",2527862,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
6,"Freaky Friday (feat. Chris Brown)","Lil Dicky",2369539,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
7,"Answerphone (feat. Yxng Bane)","Banx & Ranx",2017692,https://open.spotify.com/track/1HagMz5nWk1HmevNCBOxF3
8,"I'll Be There","Jess Glynne",1992565,https://open.spotify.com/track/083Qf6hn6sFL6xiOHlZUyn
9,"God's Plan",Drake,1962695,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
10,"Love Lies (with Normani)",Khalid,1914798,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
11,"This Is America","Childish Gambino",1776730,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
12,"Bad Vibe",M.O,1746464,https://open.spotify.com/track/2aeKv96tpmi1T3ctpAZBqB
13,German,EO,1744491,https://open.spotify.com/track/7cwLbWHs42c8JmrW9BJZos
14,FRIENDS,Marshmello,1729440,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
15,Paradise,"George Ezra",1650446,https://open.spotify.com/track/38zwkK6TtTjIW9tpYBfZ3D
16,Lullaby,Sigala,1618084,https://open.spotify.com/track/5xzCzOAOfRi4DOttSzvznR
17,"Solo (feat. Demi Lovato)","Clean Bandit",1609486,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
18,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,1602738,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
19,"Psycho (feat. Ty Dolla $ign)","Post Malone",1581874,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
20,"I Like It","Cardi B",1575807,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
21,"The Middle",Zedd,1575044,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
22,"In My Blood","Shawn Mendes",1504826,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
23,Flames,"David Guetta",1425937,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
24,"This Is Me","Keala Settle",1355314,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
25,"rockstar (feat. 21 Savage)","Post Malone",1289455,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
26,"Back To You","Selena Gomez",1240639,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
27,Familiar,"Liam Payne",1201776,https://open.spotify.com/track/0Y4hwUppbGc8aIBmiTz30A
28,"Man Down (feat. AlunaGeorge)",Shakka,1174808,https://open.spotify.com/track/1keIwLlHg0VZhoQQiTb0Xi
29,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",1144206,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
30,"Look Alive (feat. Drake)","BlocBoy JB",1094736,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
31,Shotgun,"George Ezra",1085321,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
32,"If You're Over Me","Years & Years",1082235,https://open.spotify.com/track/01k24g94i1JvkFLQmVEdCd
33,"Like I Do","David Guetta",1076065,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
34,IDGAF,"Dua Lipa",1071115,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
