,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,3895916,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
2,"Rain On Me (with Ariana Grande)","Lady Gaga",3073999,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
3,"Blinding Lights","The Weeknd",2587402,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
4,"Toosie Slide",Drake,2347217,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
5,"Roses - Imanbek Remix","SAINt JHN",2165427,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
6,"Rover (feat. DTG)",S1mba,2120778,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf
7,"Dinner Guest (feat. MoStack)","AJ Tracey",1924099,https://open.spotify.com/track/5y0ekFHNfFbjKhZlguSzdf
8,"I Dunno (feat. Dutchavelli & Stormzy)","Tion Wayne",1921789,https://open.spotify.com/track/3B0WbRucJ6ZIla2G9IVt2E
9,"death bed (coffee for your head)",Powfu,1753808,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
10,"Breaking Me",Topic,1730798,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
11,"Blueberry Faygo","Lil Mosey",1684582,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
12,Rain,Aitch,1667122,https://open.spotify.com/track/7h2ozcUpSL7ulXjRPPQcDy
13,"Break My Heart","Dua Lipa",1605032,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
14,"Watermelon Sugar","Harry Styles",1548117,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
15,"Flowers (feat. Jaykae and MALIKA)","Nathan Dawe",1507065,https://open.spotify.com/track/5aYWnrsYvJk8NT7PmUcxVN
16,"Sour Candy (with BLACKPINK)","Lady Gaga",1463067,https://open.spotify.com/track/1IWNylpZ477gIVUDpJL66u
17,Lonely,"Joel Corry",1352211,https://open.spotify.com/track/2ZEq4HT450Ye9IFGPTl9qV
18,"Party Girl",StaySolidRocky,1273190,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l
19,"Don’t Need Love (with GRACEY)","220 KID",1261666,https://open.spotify.com/track/7uBaKZZVK0OZ6cqFGpGRXI
20,"Dance Monkey","Tones And I",1247248,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
21,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",1228404,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
22,"Stuck with U (with Justin Bieber)","Ariana Grande",1226423,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
23,"Houdini (feat. Swarmz & Tion Wayne)",KSI,1223196,https://open.spotify.com/track/0znWS8K0AI1PrG7IBpllt8
24,Secrets,Regard,1200369,https://open.spotify.com/track/66W1rVTnEv86dIkFhoiElg
25,"Don't Start Now","Dua Lipa",1175221,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
