,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"thank u, next","Ariana Grande",6320632,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
2,"Woman Like Me (feat. Nicki Minaj)","Little Mix",2308395,https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1
3,Shallow,"Lady Gaga",2297106,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
4,"Funky Friday",Dave,2252798,https://open.spotify.com/track/01IQ4aQgOf0Kkq3a273hmO
5,"Let You Love Me","Rita Ora",2035739,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
6,"Without Me",Halsey,1995743,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
7,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1922810,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
8,Happier,Marshmello,1900379,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
9,"Promises (with Sam Smith)","Calvin Harris",1855201,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
10,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",1777417,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
11,"Eastside (with Halsey & Khalid)","benny blanco",1643059,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
12,Thursday,"Jess Glynne",1564282,https://open.spotify.com/track/3ji4bcQugJj5B6NRGYDNwP
13,"SICKO MODE","Travis Scott",1519678,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
14,"Electricity (with Dua Lipa)","Silk City",1518462,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
15,"Ruin My Life","Zara Larsson",1500518,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
16,"Just Got Paid",Sigala,1470548,https://open.spotify.com/track/5CpkVOosLFc83LbwqO6hnI
17,1999,"Charli XCX",1466543,https://open.spotify.com/track/05mAIVLkIWc2d1UBYZBCp8
18,"Lost Without You","Freya Ridings",1442680,https://open.spotify.com/track/6EelrDeZGS0Z81NhXevtrJ
19,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",1404417,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
20,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,1389093,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
21,Better,Khalid,1362424,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
22,"Back & Forth",MK,1359382,https://open.spotify.com/track/4M8x1TR36VMQMFMbGCdoyA
23,BAD!,XXXTENTACION,1241473,https://open.spotify.com/track/4CH66Rxcjcj3VBHwmIBj4T
24,breathin,"Ariana Grande",1225491,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
25,"I Love It (& Lil Pump)","Kanye West",1211747,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
26,"No Stylist (feat. Drake)","French Montana",1179246,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
27,"Sweet but Psycho","Ava Max",1177485,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
28,"Lucid Dreams","Juice WRLD",1171133,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
29,Shotgun,"George Ezra",1162116,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
30,"In My Mind",Dynoro,1144548,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
