,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"All I Want for Christmas Is You","Mariah Carey",5500927,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
2,"Last Christmas",Wham!,5411797,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
3,"Rockin' Around The Christmas Tree","Brenda Lee",4065969,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
4,"It's Beginning to Look a Lot like Christmas","Michael Bublé",3787063,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
5,"Fairytale of New York (feat. Kirsty MacColl)","The Pogues",3750669,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
6,"Do They Know It's Christmas? - 1984 Version","Band Aid",3655402,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
7,"It's the Most Wonderful Time of the Year","Andy Williams",3502518,https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A
8,"Santa Tell Me","Ariana Grande",3224174,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
9,"Merry Christmas Everyone","Shakin' Stevens",3222783,https://open.spotify.com/track/4rRIovg4TvxLUiUrpGI6lE
10,"Dance Monkey","Tones And I",3192405,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
11,"Jingle Bell Rock","Bobby Helms",3115866,https://open.spotify.com/track/3hBXvHLlTHvnbwrPbeoyAj
12,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,3040788,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
13,"Step Into Christmas","Elton John",3028595,https://open.spotify.com/track/6sBWmE23q6xQHlnEZ8jYPT
14,"Driving Home for Christmas - 2019 Remaster","Chris Rea",3019691,https://open.spotify.com/track/27qAMKrDdKEs8HDXcvR24R
15,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",2972715,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
16,"Holly Jolly Christmas","Michael Bublé",2865825,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
17,"Underneath the Tree","Kelly Clarkson",2842392,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
18,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",2744755,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
19,ROXANNE,"Arizona Zervas",2632135,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
20,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",2608898,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts
21,"One More Sleep","Leona Lewis",2551190,https://open.spotify.com/track/78pn8k7RogKo2oxl0DyX6d
22,"Feliz Navidad","José Feliciano",2505653,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
23,"Sleigh Ride","The Ronettes",2439641,https://open.spotify.com/track/1ODZGydlown4VesUP8HLJX
24,"Christmas (Baby Please Come Home)","Darlene Love",2316663,https://open.spotify.com/track/0jiPKUSdsJNCxMPHjMqptk
25,Mistletoe,"Justin Bieber",2311797,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
26,"White Christmas","Bing Crosby",2294374,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW
27,"Before You Go","Lewis Capaldi",2187157,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
28,"Don't Start Now","Dua Lipa",2127308,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
29,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",2071115,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
30,"The Christmas Song (Merry Christmas To You)","Nat King Cole",2042480,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON
31,"I Wish It Could Be Christmas Everyday",Wizzard,1900487,https://open.spotify.com/track/1mH6tZC6iXIHPI6EixCwxw
32,"Merry Xmas Everybody",Slade,1796560,https://open.spotify.com/track/3iwZ8hg0q1kTBB5kjg0nO4
33,"Have Yourself A Merry Little Christmas","Sam Smith",1791728,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K
34,"everything i wanted","Billie Eilish",1776403,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
35,"Santa Baby","Kylie Minogue",1743478,https://open.spotify.com/track/2SBr3MK1sdMs8IxdRcN6qz
36,"Santa Claus Is Coming to Town","Michael Bublé",1664875,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7
37,"It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)","Perry Como",1636801,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa
38,"Adore You","Harry Styles",1622950,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
