,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Blinding Lights","The Weeknd",4116878,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
2,"Roses - Imanbek Remix","SAINt JHN",3316082,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
3,"The Box","Roddy Ricch",2576655,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
4,"Say So","Doja Cat",1907357,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
5,Rain,Aitch,1813691,https://open.spotify.com/track/5LBikzSkad9yQ6RH87Gdrm
6,"Don't Start Now","Dua Lipa",1795934,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
7,"Dance Monkey","Tones And I",1787917,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
8,Lonely,"Joel Corry",1743271,https://open.spotify.com/track/2ZEq4HT450Ye9IFGPTl9qV
9,Physical,"Dua Lipa",1733355,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V
10,"Intentions (feat. Quavo)","Justin Bieber",1727428,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
11,"Blueberry Faygo","Lil Mosey",1627306,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
12,"Before You Go","Lewis Capaldi",1601252,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
13,"Adore You","Harry Styles",1518958,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
14,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,1504899,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
15,"In Your Eyes","The Weeknd",1493577,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
16,"death bed (coffee for your head)",Powfu,1472243,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
17,"Godzilla (feat. Juice WRLD)",Eminem,1471402,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
18,"Someone You Loved","Lewis Capaldi",1364870,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
19,Boyfriend,Mabel,1343709,https://open.spotify.com/track/0B2su5lNZe9t3VjOkwtDLV
20,"After Hours","The Weeknd",1341110,https://open.spotify.com/track/2p8IUWQDrpjuFltbdgLOag
21,Supalonely,BENEE,1285103,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
22,ROXANNE,"Arizona Zervas",1216918,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
23,"Hardest To Love","The Weeknd",1207081,https://open.spotify.com/track/6kWxIqQDsKFYCJGbU4AjCX
24,"You should be sad",Halsey,1198158,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
25,"Life Is Good (feat. Drake)",Future,1196383,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
26,"No Time To Die","Billie Eilish",1178768,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
27,"Alone Again","The Weeknd",1147511,https://open.spotify.com/track/6b5P51m8xx2XA6U7sdNZ5E
28,Heartless,"The Weeknd",1126312,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8
29,"Too Late","The Weeknd",1121314,https://open.spotify.com/track/2K9Ovn1o2bTGqbsABGC6m3
30,"Sunday Best",Surfaces,1116166,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
31,"Better Off Without You (feat. Shift K3Y)","Becky Hill",1102957,https://open.spotify.com/track/3oIVK7arAFuUOCGafPLxSC
