,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,rockstar,0.13,0.577,0.522,9.03e-05,0.142,-6.594,0,0.0984,159.772,4,0.119,40508703,Global,7wGoVu4Dady5GV0Sv4UIsx
1,Havana,0.186,0.768,0.517,3.8e-05,0.104,-4.323,0,0.0312,104.992,4,0.418,32640848,Global,0ofbQMrRDsUaVKq2mGLEAb
2,Too Good At Goodbyes,0.64,0.681,0.372,0.0,0.169,-8.237,1,0.0432,91.873,4,0.476,28527847,Global,1mXVgsBdtIVeCLJnSnmtdV
3,New Rules,0.00261,0.762,0.7,1.56e-05,0.153,-6.021,0,0.0694,116.073,4,0.608,25708980,Global,2ekn2ttSfGqwhhate0LSR0
4,What Lovers Do (feat. SZA),0.0786,0.795,0.615,2.98e-06,0.0855,-5.211,0,0.0671,110.009,4,0.393,23951075,Global,3hBBKuWJfxlIlnd9QFoC8k
5,Wolves,0.139,0.715,0.802,0.0,0.177,-4.647,0,0.0394,124.989,4,0.327,22650169,Global,7EmGUiUaOSGDnUUQUDrOXC
6,Perfect,0.163,0.599,0.448,0.0,0.106,-6.312,1,0.0232,95.05,3,0.168,21203902,Global,0tgVpDi06FyKpA1z0VMD4v
7,Dusk Till Dawn - Radio Edit,0.101,0.258,0.437,1.27e-06,0.106,-6.593,0,0.039,180.043,4,0.0967,20876331,Global,1j4kHkkpqZRBwE0A4CN4Yv
8,Silence,0.256,0.52,0.761,4.96e-06,0.17,-3.093,1,0.0853,141.971,4,0.286,19663089,Global,7vGuf3Y35N4wmASOKLUVVU
9,Gucci Gang,0.239,0.936,0.523,0.0,0.117,-6.71,1,0.0597,119.889,4,0.699,19437618,Global,43ZyHQITOjhciSUUNPVRHc
10,Let You Down,0.33,0.659,0.716,0.0,0.173,-5.673,0,0.111,148.015,4,0.437,18888486,Global,6mrKP2jyIQmM0rw6fQryjr
11,1-800-273-8255,0.569,0.62,0.574,0.0,0.19,-7.788,0,0.0479,100.023,4,0.357,17357816,Global,5tz69p7tJuGPeMGwNTxYuV
12,I Fall Apart,0.0689,0.556,0.538,0.0,0.196,-5.408,0,0.0382,143.95,4,0.291,16962991,Global,75ZvA4QfFiZvzhj2xkaWAh
13,Young Dumb & Broke,0.199,0.799,0.539,1.66e-05,0.165,-6.351,1,0.0421,136.948,4,0.394,15131223,Global,5Z3GHaZ6ec9bsiI5BenrbY
14,Stargazing,0.152,0.677,0.497,0.0,0.0911,-5.763,1,0.0809,99.137,4,0.419,14648618,Global,0Zbbxnx4SGGHoIow4PpISP
15,How Long,0.189,0.849,0.581,3.61e-06,0.0805,-5.243,0,0.0767,110.008,4,0.779,14554590,Global,32DGGj6KlNuBr6WaqRxpxi
16,Shape of You,0.581,0.825,0.652,0.0,0.0931,-3.183,0,0.0802,95.977,4,0.931,13619554,Global,7qiZfU4dY1lWllzX7mPBI3
17,Feel It Still,0.0417,0.801,0.795,0.000113,0.0717,-5.115,0,0.0504,79.028,4,0.754,13537718,Global,6QgjcU0zLnzq5OrUoSZ3OK
18,Sorry Not Sorry,0.0214,0.704,0.633,0.0,0.29,-6.923,0,0.241,144.021,4,0.863,13525103,Global,3m660poUr1chesgkkjQM7P
19,Mi Gente,0.0148,0.543,0.677,6.21e-06,0.13,-4.915,0,0.0993,103.809,4,0.294,12976982,Global,2rb5MvYT7ZIxbKW5hfcHx8
20,Unforgettable,0.0293,0.726,0.769,0.0101,0.104,-5.043,1,0.123,97.985,4,0.733,12853980,Global,3B54sVLJ402zGa6Xm4YGNe
21,"Let Me Go (with Alesso, Florida Georgia Line & watt)",0.0393,0.659,0.717,0.0,0.0769,-4.202,1,0.0581,103.036,4,0.71,12547566,Global,5AEtlRudpgdT5FtNiuly6Y
22,Lonely Together (feat. Rita Ora),0.134,0.655,0.666,2.12e-05,0.0683,-5.309,1,0.0612,102.977,4,0.272,12520151,Global,2OALaHcDdKkjYEpAr0Qzab
23,XO Tour Llif3,0.00264,0.732,0.75,0.0,0.109,-6.366,0,0.231,155.096,4,0.401,12492537,Global,7GX5flRQZVHRAGd6B4TmDO
24,Thunder,0.00683,0.6,0.81,0.21,0.155,-4.749,1,0.0479,167.88,4,0.298,12283875,Global,0tKcYR2II1VCQWT79i5NrW
25,Glorious (feat. Skylar Grey),0.0323,0.731,0.794,2.59e-05,0.112,-5.126,0,0.0522,139.994,4,0.356,11991887,Global,0CokSRCu5hZgPxcZBaEzVE
26,Bank Account,0.0151,0.884,0.346,7.04e-06,0.0871,-8.228,0,0.351,75.016,4,0.376,11951063,Global,2fQrGHiQOvpL9UgPvtYy6G
27,Pray,0.282,0.535,0.382,1.14e-05,0.0865,-9.465,0,0.0426,87.801,3,0.147,11500141,Global,7DsX5K72fewVGb47qj7Tbg
28,Congratulations,0.215,0.63,0.804,0.0,0.253,-4.183,1,0.0363,123.146,4,0.492,11463713,Global,3a1lNhkSLSkpJE4MSHpDu9
29,Criminal,0.0347,0.816,0.806,9.01e-05,0.255,-3.023,0,0.0563,79.987,4,0.822,11279879,Global,2SmgFAhQkQCQPyBiBxR6Te
30,Friends (with BloodPop®),0.00459,0.744,0.739,0.0,0.306,-5.35,1,0.0387,104.99,4,0.649,10623984,Global,7nZmah2llfvLDiUjm0kiyz
31,,0.224,0.728,0.81,1.1e-05,0.0952,-5.2,1,0.0589,171.083,4,0.784,10597738,Global,1YqcGlCHNquxBhlUZsjhMT
32,What About Us,0.0281,0.491,0.588,2.01e-06,0.0906,-6.177,1,0.0506,113.608,4,0.193,10580404,Global,0Qh38w01QRXK6KHIv0e3hb
33,MotorSport,0.0519,0.901,0.529,0.0,0.179,-4.443,1,0.191,138.003,4,0.146,10535180,Global,1YZfcVLbbJwfizR5cDOp3q
