,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,In My Feelings,0.0589,0.835,0.626,6e-05,0.396,-5.833,1,0.125,91.03,4,0.35,65825491,Global,2G7V7zsVDxg1yRsu7Ew9RJ
1,I Like It,0.099,0.816,0.726,0.0,0.372,-3.998,0,0.129,136.048,4,0.65,27078418,Global,58q2HKrzhC3ozto2nDdN4z
2,Girls Like You (feat. Cardi B),0.568,0.851,0.541,0.0,0.13,-6.825,1,0.0505,124.959,4,0.448,26784966,Global,7fa9MBXhVfQ8P8Df9OEbD8
3,God is a woman,0.0268,0.604,0.673,3.32e-05,0.187,-5.979,1,0.0545,144.971,4,0.287,25368396,Global,7gkWXbAxIYuvtOpcN3p9GJ
4,Lucid Dreams,0.349,0.511,0.566,0.0,0.34,-7.23,0,0.2,83.903,4,0.218,24992827,Global,0s3nnoMeVWz3989MkNQiRf
5,Taste (feat. Offset),0.0236,0.884,0.559,0.0,0.101,-7.442,1,0.12,97.994,4,0.342,24364886,Global,5IaHrVsrferBYDm0bDyABy
6,SAD!,0.258,0.74,0.613,0.00372,0.123,-4.88,1,0.145,75.023,4,0.473,24270898,Global,3ee8Jmje8o58CHK66QrVC2
7,Solo (feat. Demi Lovato),0.0441,0.737,0.636,6.66e-05,0.35,-4.546,0,0.0437,105.005,4,0.565,23808036,Global,6kPJZM97LwdG9QIsT7khp6
8,One Kiss (with Dua Lipa),0.037,0.791,0.862,2.19e-05,0.0814,-3.24,0,0.11,123.994,4,0.592,22895006,Global,7ef4DlsgrMEH11cDZd32M6
9,Better Now,0.331,0.68,0.578,0.0,0.135,-5.804,1,0.04,145.038,4,0.341,22134955,Global,7dt6x5M1jzdTEt8oCbisTK
10,Jackie Chan,0.374,0.747,0.834,0.0,0.0586,-2.867,0,0.045,128.005,4,0.687,20880528,Global,4kWO6O1BUXcZmaxitpVUwp
11,Rise,0.323,0.69,0.784,0.0,0.203,-4.653,1,0.032,106.066,4,0.669,20761497,Global,3u1S1OmAUhx5DRlLrXqyp3
12,Don’t Matter To Me (with Michael Jackson),0.493,0.822,0.318,0.0128,0.11,-12.391,1,0.0575,102.998,4,0.138,20626760,Global,6G8kHiVZ1jW7vHMPVRNZU0
13,Youngblood,0.0169,0.596,0.854,0.0,0.124,-5.114,0,0.463,120.274,4,0.152,20078198,Global,2iUXsYOEPhVqEBwsqP70rE
14,FEFE (feat. Nicki Minaj & Murda Beatz),0.088,0.931,0.387,0.0,0.136,-9.127,1,0.412,125.978,4,0.376,17986153,Global,2E124GmJRnBJuXbTb4cPUB
15,Nonstop,0.0165,0.912,0.412,0.0126,0.104,-8.074,1,0.123,154.983,4,0.423,17271227,Global,0TlLq3lA83rQOYtrqBqSct
16,Te Boté - Remix,0.542,0.903,0.675,1.28e-05,0.0595,-3.445,0,0.214,96.507,4,0.442,17092117,Global,3V8UKqhEK5zBkBb6d6ub8i
17,Moonlight,0.556,0.921,0.537,0.00404,0.102,-5.723,0,0.0804,128.009,4,0.711,17063239,Global,0JP9xo3adEtGSdUEISiszL
18,God's Plan,0.0332,0.754,0.449,8.29e-05,0.552,-9.211,1,0.109,77.169,4,0.357,16251107,Global,6DCZcSspjsKoFjzjrWoCdn
19,Eastside (with Halsey & Khalid),0.555,0.56,0.68,0.0,0.116,-7.648,0,0.321,89.391,4,0.319,16201018,Global,0d2iYfpKoM0QCKvcLCkBao
20,Ocean (feat. Khalid),0.584,0.506,0.693,9.58e-05,0.0891,-7.265,0,0.0412,139.912,4,0.221,15506395,Global,3nc420PXjTdBV5TN0gCFkS
21,Nice For What,0.0891,0.585,0.909,9.7e-05,0.119,-6.474,1,0.0707,93.372,4,0.758,15397619,Global,3CA9pLiwRIGtUBiMjbZmRw
22,Back To You - From 13 Reasons Why – Season 2 Soundtrack,0.0945,0.601,0.724,1.68e-06,0.12,-4.856,1,0.0486,102.061,4,0.508,14908267,Global,4hQ6UGyWQIGJmHSo0J88JW
23,Sin Pijama,0.354,0.791,0.745,2.93e-05,0.104,-3.695,0,0.0464,94.014,4,0.82,14701169,Global,2ijef6ni2amuunRoKTlgww
24,Body,0.0476,0.752,0.764,9.44e-05,0.0543,-4.399,1,0.038,121.958,4,0.582,14338200,Global,43V1z6QToNNWNldV4FEG6r
25,no tears left to cry,0.0375,0.703,0.696,5.65e-06,0.274,-5.482,1,0.0529,121.969,4,0.366,13938351,Global,5SxkdsY1ufZzoq9iXceLw9
26,2002,0.0372,0.697,0.683,0.0,0.137,-2.881,0,0.117,96.133,4,0.603,13698716,Global,6SFStUDQZNaGPKWOx9ZiJB
27,Born To Be Yours,0.3,0.688,0.688,0.0,0.0982,-5.84,1,0.0357,114.011,4,0.451,13270484,Global,0kHyKhJMukHEPfeh8s7rdM
28,changes,0.883,0.669,0.308,0.0,0.0984,-10.068,1,0.029,64.934,4,0.52,12651374,Global,7AFASza1mXqntmGtbxXprO
29,Nevermind,0.159,0.6,0.688,1.29e-05,0.409,-8.339,0,0.201,99.977,4,0.0793,12473710,Global,63SevszngYpZOwf63o61K4
