,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Despacito - Remix,0.229,0.694,0.815,0.0,0.0924,-4.328,1,0.12,88.931,4,0.813,37572118,Global,5CtI0qwDJkDQGwXD1H1cLb
1,Wild Thoughts (feat. Rihanna & Bryson Tiller),0.0329,0.671,0.672,0.0,0.118,-3.094,0,0.0688,97.979,4,0.632,29984654,Global,1OAh8uOEOvTDqkKFsKksCi
2,Unforgettable,0.0293,0.726,0.769,0.0101,0.104,-5.043,1,0.123,97.985,4,0.733,25692670,Global,3B54sVLJ402zGa6Xm4YGNe
3,,0.214,0.543,0.661,0.0,0.241,-5.855,0,0.0538,144.967,4,0.556,25442248,Global,3RXkboS74UYzN14xTqzPyY
4,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",0.0552,0.609,0.668,0.0,0.167,-4.284,1,0.0367,80.924,4,0.811,25431396,Global,3DXncPQOG4VBw3QHh3S817
5,Mi Gente,0.0148,0.543,0.677,6.21e-06,0.13,-4.915,0,0.0993,103.809,4,0.294,24838260,Global,2rb5MvYT7ZIxbKW5hfcHx8
6,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",0.0642,0.893,0.745,0.0,0.0943,-3.105,0,0.0571,101.018,4,0.872,22786240,Global,5bcTCxgc7xVfSaMV3RuVke
7,Shape of You,0.581,0.825,0.652,0.0,0.0931,-3.183,0,0.0802,95.977,4,0.931,22479630,Global,7qiZfU4dY1lWllzX7mPBI3
8,Attention,0.0969,0.774,0.626,3.12e-05,0.0848,-4.432,0,0.0432,100.041,4,0.777,21850493,Global,4iLqG9SeJSnt0cSPICSjxv
9,,0.0152,0.699,0.614,5.22e-06,0.0734,-4.57,1,0.0521,122.99,4,0.275,20049646,Global,4JAyIDXOqNM6qHuZML01uX
10,Strip That Down,0.246,0.869,0.485,0.0,0.0765,-5.595,1,0.0545,106.028,4,0.527,19967811,Global,6EpRaXYhGOB3fj4V2uDkMJ
11,Thunder,0.00683,0.6,0.81,0.21,0.155,-4.749,1,0.0479,167.88,4,0.298,19517546,Global,0tKcYR2II1VCQWT79i5NrW
12,Mama,0.091,0.739,0.792,0.0,0.0516,-4.256,0,0.0418,104.016,4,0.547,18939901,Global,0NiXXAI876aGImAd6rTj8w
13,There's Nothing Holdin' Me Back,0.381,0.857,0.8,0.0,0.0913,-4.035,1,0.0583,121.996,4,0.966,17625164,Global,79cuOz3SPQTuFrp8WgftAu
14,XO TOUR Llif3,0.00264,0.732,0.75,0.0,0.109,-6.366,0,0.231,155.096,4,0.401,17542790,Global,2eMwDehkIC1j68U6FA3Eiq
15,Despacito (Featuring Daddy Yankee),0.209,0.66,0.786,0.0,0.112,-4.757,1,0.17,177.833,4,0.846,15932537,Global,4aWmUDTfIPGksMNLV2rQP2
16,Swalla (feat. Nicki Minaj & Ty Dolla $ign),0.075,0.696,0.817,0.0,0.187,-3.862,1,0.109,98.064,4,0.782,15357054,Global,6kex4EBAj0WHXDKZMEJaaF
17,HUMBLE.,0.000282,0.908,0.621,5.39e-05,0.0958,-6.638,0,0.102,150.011,4,0.421,15154447,Global,7KXjTSCq5nL1LoYtL7XAwS
18,Something Just Like This,0.0498,0.617,0.635,1.44e-05,0.164,-6.769,0,0.0317,103.019,4,0.446,15128464,Global,6RUKPb4LETWmmr3iAEQktW
19,More Than You Know,0.0323,0.645,0.741,0.0,0.29,-4.989,0,0.0339,123.07,4,0.534,14682942,Global,4q8PHoRsPUB52LFylX8Ulz
20,Felices los 4,0.231,0.755,0.789,0.0,0.351,-4.502,1,0.146,93.973,4,0.737,14363354,Global,0qYTZCo5Bwh1nsUFGZP3zn
21,There for You,0.124,0.611,0.644,0.0,0.124,-7.607,0,0.0553,105.969,4,0.13,14359365,Global,6jA8HL9i4QGzsj6fjoxp8Y
22,Sorry Not Sorry,0.0252,0.701,0.638,0.0,0.256,-6.889,0,0.238,144.084,4,0.868,14201512,Global,25C5CowdsfXld2jJanbiex
23,Congratulations,0.215,0.63,0.804,0.0,0.253,-4.183,1,0.0363,123.146,4,0.492,13672036,Global,3a1lNhkSLSkpJE4MSHpDu9
24,Believer,0.0524,0.779,0.787,0.0,0.14,-4.305,0,0.108,124.982,4,0.708,13614930,Global,0CcQNd8CINkwQfe1RDtGV6
25,Me Rehúso,0.0231,0.744,0.804,0.0,0.0494,-6.327,1,0.0677,104.823,4,0.426,13499502,Global,6De0lHrwBfPfrhorm9q1Xl
26,Slide (feat. Frank Ocean & Migos),0.498,0.736,0.795,1.21e-06,0.254,-3.299,0,0.0545,104.066,4,0.511,13284581,Global,7tr2za8SQg2CI8EDgrdtNl
27,Pretty Girl - Cheat Codes X CADE Remix,0.15,0.703,0.868,0.132,0.104,-4.661,0,0.0291,121.03,4,0.733,13281796,Global,1NDxZ7cFAo481dtYWdrUnR
28,Signs,0.0864,0.801,0.727,0.00406,0.112,-4.687,1,0.0606,107.371,4,0.218,13206746,Global,5EnYT6F7wEcdege6mDHEfO
29,,0.191,0.948,0.405,0.0,0.0804,-6.516,1,0.0795,121.021,4,0.728,12964826,Global,3eFJqPe8VUYrABbFjSauuj
30,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",0.132,0.738,0.814,9.64e-06,0.126,-4.414,0,0.0999,119.041,4,0.483,12469995,Global,3Ytr1SUCUi6J3L9dRFx5iH
