,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Starboy,0.165,0.681,0.594,3.49e-06,0.134,-7.028,1,0.282,186.054,4,0.535,25734078,Global,5aAx2yezTd8zXrkmtKl66Z
1,Closer,0.414,0.748,0.524,0.0,0.111,-5.599,1,0.0338,95.01,4,0.661,23519705,Global,7BKLCZ1jbUBVqRi2FVlTVw
2,Rockabye (feat. Sean Paul & Anne-Marie),0.406,0.72,0.763,0.0,0.18,-4.068,0,0.0523,101.965,4,0.742,21216399,Global,5knuzwU65gJK7IF5yJsuaW
3,Let Me Love You,0.0784,0.476,0.718,1.02e-05,0.122,-5.309,1,0.0576,199.864,4,0.142,19852704,Global,4pdPtRcBmOSQDlJ3Fk945m
4,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",0.0631,0.735,0.451,1.3e-05,0.325,-8.374,1,0.0585,117.973,4,0.0862,18316326,Global,3NdDpSvN911VPGivFlV5d0
5,Don't Wanna Know,0.338,0.783,0.623,0.0,0.0975,-6.126,1,0.08,100.048,4,0.447,18064374,Global,5MFzQMkrl1FOOng9tq6R9r
6,Fake Love,0.105,0.928,0.481,0.0,0.176,-9.35,0,0.287,134.007,4,0.613,17037036,Global,343YBumqHu19cGoGARUTsd
7,Say You Won't Let Go,0.695,0.358,0.557,0.0,0.0902,-7.398,1,0.059,85.043,4,0.494,16950854,Global,5uCax9HTNlzGybIStD3vDh
8,24K Magic,0.034,0.818,0.803,0.0,0.153,-4.282,1,0.0797,106.97,4,0.632,16736035,Global,6b8Be6ljOzmkOmFslEb23P
9,I Feel It Coming,0.426,0.773,0.819,0.0,0.0679,-5.946,0,0.118,92.99,4,0.585,16609685,Global,5GXAXm5YOmYT0kL5jHvYBt
10,Black Beatles,0.142,0.794,0.632,0.0,0.128,-6.163,1,0.0649,145.926,4,0.355,16130702,Global,6fujklziTHa8uoM5OQSfIo
11,One Dance,0.00784,0.791,0.619,0.00423,0.351,-5.886,1,0.0532,103.989,4,0.371,15958402,Global,1xznGGDReH1oQq0xzbwXa3
12,Chantaje (feat. Maluma),0.187,0.852,0.773,3.05e-05,0.159,-2.921,0,0.0776,102.034,4,0.907,14458068,Global,6mICuAdrwEjh6Y6lroV2Kg
13,Cold Water (feat. Justin Bieber & MØ),0.0736,0.608,0.798,0.0,0.156,-5.092,0,0.0432,92.943,4,0.501,14278458,Global,6DNtNfH8hXkqOX1sjqmI7p
