,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Mood (feat. iann dior),0.221,0.7,0.722,0.0,0.272,-3.558,0,0.0369,90.989,4,0.756,35709174,Global,3tjFYV6RSFtuktYl3ZtYcq
1,"Lemonade (feat. Gunna, Don Toliver & NAV)",0.25,0.8,0.658,0.0,0.111,-6.142,0,0.079,140.042,4,0.462,30463204,Global,7hxHWCCAIIxFLCzvDgnQHX
2,WAP (feat. Megan Thee Stallion),0.0194,0.935,0.454,0.0,0.0824,-7.509,1,0.375,133.073,4,0.357,26814366,Global,4Oun2ylbjFKMPTiaSbbCih
3,Dynamite,0.0112,0.746,0.765,0.0,0.0936,-4.41,0,0.0993,114.044,4,0.737,25807515,Global,0t1kP63rueHleOhQkYSXFY
4,Hawái,0.185,0.783,0.727,2.46e-05,0.0626,-3.454,0,0.389,180.067,4,0.558,25293611,Global,1yoMvmasuxZfqHEipJhRbp
5,What You Know Bout Love,0.65,0.709,0.548,1.59e-06,0.133,-8.493,1,0.353,83.995,4,0.543,23831081,Global,1tkg4EHVoqnhR6iFEXb60y
6,Blinding Lights,0.00146,0.514,0.73,9.54e-05,0.0897,-5.934,1,0.0598,171.005,4,0.334,22102181,Global,0VjIjW4GlUZAMYd2vXMi3b
7,For The Night (feat. Lil Baby & DaBaby),0.114,0.823,0.586,0.0,0.193,-6.606,0,0.2,125.971,4,0.347,22098488,Global,0PvFJmanyNQMseIFrU708S
8,Holy (feat. Chance The Rapper),0.196,0.673,0.704,0.0,0.0898,-8.056,1,0.36,86.919,4,0.372,22005534,Global,5u1n1kITHCxxp8twBcZxWy
9,Watermelon Sugar,0.122,0.548,0.816,0.0,0.335,-4.209,1,0.0465,95.39,4,0.557,20396240,Global,6UelLqGlWMcVH1E5c4H7lY
10,Lonely (with benny blanco),0.864,0.631,0.239,0.0,0.116,-7.071,0,0.0398,79.859,4,0.0927,19881258,Global,4y4spB9m0Q6026KfkAvy9Q
11,Head & Heart (feat. MNEK),0.168,0.734,0.874,1.14e-05,0.0489,-3.158,1,0.0662,122.953,4,0.905,18563482,Global,6cx06DFPPHchuUAcTxznu9
12,you broke me first,0.785,0.667,0.373,0.0,0.0906,-9.389,1,0.05,124.148,4,0.0823,18032627,Global,45bE4HXI0AwGZXfZtMp8JR
13,ROCKSTAR (feat. Roddy Ricch),0.247,0.746,0.69,0.0,0.101,-7.956,1,0.164,89.977,4,0.497,17013107,Global,7ytR5pFWmSjzHJIeQkgog4
14,Relación - Remix,0.0337,0.793,0.771,1.51e-06,0.284,-3.417,1,0.0959,171.943,4,0.835,16473176,Global,35UUpTmrcFXNIVIN26ujXl
15,Laugh Now Cry Later (feat. Lil Durk),0.244,0.761,0.518,3.47e-05,0.107,-8.871,1,0.134,133.976,4,0.522,15971530,Global,2SAqBLGA283SUiwJ3xOUVI
16,Heather,0.584,0.357,0.425,0.0,0.322,-7.301,1,0.0333,102.078,3,0.27,15619040,Global,4xqrdfXkTW4T0RauPLv3WA
17,Savage Love (Laxed - Siren Beat),0.234,0.767,0.481,0.0,0.269,-8.52,0,0.0803,150.076,4,0.761,15472443,Global,1xQ6trAsedVPCdbtDAmk0c
18,Wonder,0.131,0.333,0.637,1.8e-05,0.149,-4.904,0,0.0581,139.898,4,0.132,15314990,Global,5KCbr5ndeby4y4ggthdiAb
19,Put Your Records On,0.0563,0.399,0.491,0.00089,0.11,-10.778,0,0.0538,91.066,4,0.151,15057507,Global,6AGOKlMZWLCaEJGnaROtF9
20,Dreams - 2004 Remaster,0.0644,0.828,0.492,0.00428,0.128,-9.744,1,0.0276,120.151,4,0.789,14610444,Global,0ofHAoxe9vBkTCp2UQIavz
21,Lovesick Girls,0.00559,0.654,0.707,0.0,0.0873,-5.661,1,0.0664,127.97,4,0.448,13991071,Global,4Ws314Ylb27BVsvlZOy30C
22,La Tóxica,0.0882,0.659,0.701,0.0,0.0866,-4.107,1,0.164,91.97,4,0.623,13878349,Global,15OjBeqNX3bShsGYQbteRv
23,Roses - Imanbek Remix,0.0149,0.785,0.721,0.00432,0.285,-5.457,1,0.0506,121.962,4,0.894,13861936,Global,2Wo6QQD1KMDWeFkkjLqwx5
24,Ice Cream (with Selena Gomez),0.0317,0.79,0.701,8.06e-05,0.0311,-4.81,1,0.365,159.972,4,0.91,13690652,Global,4JUPEh2DVSXFGExu4Uxevz
25,Someone You Loved,0.751,0.501,0.405,0.0,0.105,-5.679,1,0.0319,109.891,4,0.446,13640778,Global,7qEHsqek33rTcFNT9PFqLf
26,La Curiosidad,0.269,0.845,0.677,0.000917,0.108,-4.798,0,0.136,90.013,4,0.68,13464827,Global,4HYDUMY0xSpeBr0AMY9cUz
27,Vida de Rico,0.167,0.824,0.457,0.0,0.041,-5.428,1,0.0543,87.977,4,0.95,13301571,Global,73nAK3HgQK8dak83Y2WQ8F
28,UN DIA (ONE DAY) (Feat. Tainy),0.00536,0.571,0.693,0.0,0.173,-8.234,0,0.0545,168.169,4,0.393,13123022,Global,0EhpEsp4L0oRGM0vmeaN5e
