,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,rockstar,0.13,0.577,0.522,9.03e-05,0.142,-6.594,0,0.0984,159.772,4,0.119,38095538,Global,7wGoVu4Dady5GV0Sv4UIsx
1,Havana,0.186,0.768,0.517,3.8e-05,0.104,-4.323,0,0.0312,104.992,4,0.418,30898399,Global,0ofbQMrRDsUaVKq2mGLEAb
2,New Rules,0.00261,0.762,0.7,1.56e-05,0.153,-6.021,0,0.0694,116.073,4,0.608,24667841,Global,2ekn2ttSfGqwhhate0LSR0
3,Wolves,0.139,0.715,0.802,0.0,0.177,-4.647,0,0.0394,124.989,4,0.327,24177662,Global,7EmGUiUaOSGDnUUQUDrOXC
4,Perfect,0.163,0.599,0.448,0.0,0.106,-6.312,1,0.0232,95.05,3,0.168,23865911,Global,0tgVpDi06FyKpA1z0VMD4v
5,Gucci Gang,0.239,0.936,0.523,0.0,0.117,-6.71,1,0.0597,119.889,4,0.699,23269004,Global,43ZyHQITOjhciSUUNPVRHc
6,Too Good At Goodbyes,0.64,0.681,0.372,0.0,0.169,-8.237,1,0.0432,91.873,4,0.476,23145209,Global,1mXVgsBdtIVeCLJnSnmtdV
7,What Lovers Do (feat. SZA),0.0786,0.795,0.615,2.98e-06,0.0855,-5.211,0,0.0671,110.009,4,0.393,21980940,Global,3hBBKuWJfxlIlnd9QFoC8k
8,Let You Down,0.33,0.659,0.716,0.0,0.173,-5.673,0,0.111,148.015,4,0.437,19592206,Global,6mrKP2jyIQmM0rw6fQryjr
9,Dusk Till Dawn - Radio Edit,0.101,0.258,0.437,1.27e-06,0.106,-6.593,0,0.039,180.043,4,0.0967,19081330,Global,1j4kHkkpqZRBwE0A4CN4Yv
10,Silence,0.256,0.52,0.761,4.96e-06,0.17,-3.093,1,0.0853,141.971,4,0.286,18892032,Global,7vGuf3Y35N4wmASOKLUVVU
11,I Fall Apart,0.0689,0.556,0.538,0.0,0.196,-5.408,0,0.0382,143.95,4,0.291,16873771,Global,75ZvA4QfFiZvzhj2xkaWAh
12,Échame La Culpa,0.0322,0.724,0.895,0.0,0.097,-3.617,1,0.0411,96.022,4,0.64,16183931,Global,1zsG4eaZmkA1dvjDDsAGLK
13,1-800-273-8255,0.569,0.62,0.574,0.0,0.19,-7.788,0,0.0479,100.023,4,0.357,15725589,Global,5tz69p7tJuGPeMGwNTxYuV
14,Young Dumb & Broke,0.199,0.799,0.539,1.66e-05,0.165,-6.351,1,0.0421,136.948,4,0.394,14498250,Global,5Z3GHaZ6ec9bsiI5BenrbY
15,How Long,0.189,0.849,0.581,3.61e-06,0.0805,-5.243,0,0.0767,110.008,4,0.779,14183462,Global,32DGGj6KlNuBr6WaqRxpxi
16,Shape of You,0.581,0.825,0.652,0.0,0.0931,-3.183,0,0.0802,95.977,4,0.931,13699829,Global,7qiZfU4dY1lWllzX7mPBI3
17,Stargazing,0.152,0.677,0.497,0.0,0.0911,-5.763,1,0.0809,99.137,4,0.419,13375945,Global,0Zbbxnx4SGGHoIow4PpISP
18,"Let Me Go (with Alesso, Florida Georgia Line & watt)",0.0393,0.659,0.717,0.0,0.0769,-4.202,1,0.0581,103.036,4,0.71,13168070,Global,5AEtlRudpgdT5FtNiuly6Y
19,Walk On Water (feat. Beyoncé),0.801,0.49,0.598,0.0,0.576,-4.814,0,0.186,84.004,4,0.61,12930334,Global,5b2QnYcT9rQIkhRWt4HztQ
20,Criminal,0.03,0.814,0.813,9.33e-05,0.255,-3.023,0,0.0561,79.997,4,0.839,12517942,Global,6Za3190Sbw39BBC77WSS1C
21,Lonely Together (feat. Rita Ora),0.134,0.655,0.666,2.12e-05,0.0683,-5.309,1,0.0612,102.977,4,0.272,12446993,Global,2OALaHcDdKkjYEpAr0Qzab
