,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Pretender,0.0406,0.526,0.86,0.0,0.129,-3.37,1,0.027,91.955,4,0.403,640546,Japan,5LkWXxDxUTwEVHL0pfKL55
1,マリーゴールド,0.0452,0.545,0.745,0.0,0.0907,-3.098,1,0.0286,106.094,4,0.413,516379,Japan,2cKiHG16JBiqHdi7Llq0r7
2,まちがいさがし,0.497,0.555,0.653,0.0,0.385,-5.57,1,0.0402,77.973,4,0.434,420192,Japan,0ieq1tqhvEg5bNd5Ky1akU
3,白日,0.67,0.606,0.901,0.0,0.289,-2.552,1,0.11,93.012,4,0.748,415169,Japan,0mNO3xUzjsI17GXO1DRFCH
4,君はロックを聴かない,0.00135,0.524,0.687,0.0,0.169,-4.039,1,0.0267,99.919,4,0.619,358027,Japan,59eluCMn0XbOWqeWQ91FTM
5,今夜このまま,0.0254,0.441,0.852,0.0,0.0862,-3.595,1,0.0383,104.855,4,0.64,314033,Japan,6kKvmT4i0Dercz6f3kftg3
6,ハルノヒ,0.263,0.591,0.673,0.0,0.109,-2.445,1,0.0294,106.956,4,0.525,304994,Japan,7GYGVDPbi0zQUBIkuOPAY0
7,ノーダウト,0.0585,0.574,0.936,0.0,0.336,-3.185,1,0.0701,149.954,4,0.792,289705,Japan,5DMEvbg3gUmiR5HIBWdveV
8,小さな恋のうた,0.00465,0.403,0.87,0.0,0.139,-1.871,1,0.0474,115.398,4,0.549,276299,Japan,7swIKcU4tFRk4iFJpi12Fg
9,I Don't Care (with Justin Bieber),0.0912,0.798,0.675,0.0,0.0894,-5.041,1,0.0442,101.956,4,0.842,275401,Japan,3HVWdVOQ0ZA45FuZGSfvns
10,さよならエレジー,0.00333,0.466,0.934,0.0,0.277,-2.739,1,0.0539,154.966,4,0.62,271623,Japan,0QKmcZNAST4GytJYmkN05D
11,忘れられないの,0.35,0.642,0.645,0.00349,0.191,-7.358,0,0.0375,172.1,4,0.917,268366,Japan,7a3LbQFgp7NCuNcGlTgSsN
12,HANABI,0.156,0.638,0.766,0.0,0.124,-5.541,1,0.0268,112.0,4,0.595,266553,Japan,77lmDcPPyY6kK907gdgC6i
13,Señorita,0.037,0.759,0.54,0.0,0.0945,-6.039,0,0.0287,116.947,4,0.75,260868,Japan,0TK2YIli7K1leLovkQiNik
14,青と夏,0.00184,0.31,0.887,0.0,0.291,-1.654,1,0.0463,184.91,4,0.745,258161,Japan,0a3587n25Xhw098UeEbeJq
15,366日,0.675,0.378,0.426,0.0,0.207,-7.314,1,0.0308,152.03,4,0.184,246687,Japan,22aZD7yaGYfhgCYazL4nbc
16,打上花火,0.288,0.625,0.668,0.0,0.107,-4.315,1,0.0249,95.968,4,0.292,246164,Japan,4IouQaO9GkaHC7AtMErdSa
