,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Shape of You,0.581,0.825,0.652,0.0,0.0931,-3.183,0,0.0802,95.977,4,0.931,160191,Japan,7qiZfU4dY1lWllzX7mPBI3
1,Change,0.00245,0.357,0.75,0.0,0.372,-4.971,1,0.0533,89.632,4,0.326,154484,Japan,6KBj27Bko8gh71gpx0PzIG
2,打上花火,0.288,0.625,0.668,0.0,0.107,-4.315,1,0.0249,95.968,4,0.292,151146,Japan,4IouQaO9GkaHC7AtMErdSa
3,さよならエレジー,0.00333,0.466,0.934,0.0,0.277,-2.739,1,0.0539,154.966,4,0.62,138664,Japan,0QKmcZNAST4GytJYmkN05D
4,The Middle,0.208,0.748,0.652,0.0,0.128,-3.02,1,0.058,106.914,4,0.431,136073,Japan,2ARqIya5NAuvFVHSN3bL0m
5,Wherever you are,0.0286,0.379,0.69,0.0,0.335,-4.79,1,0.0549,173.716,4,0.288,127825,Japan,0YAMQSmHk6BSUGTYpaoqTJ
6,no tears left to cry,0.0375,0.703,0.696,5.65e-06,0.274,-5.482,1,0.0529,121.969,4,0.366,127049,Japan,5SxkdsY1ufZzoq9iXceLw9
7,愛をこめて花束を,0.151,0.37,0.8,3.33e-06,0.089,-3.403,1,0.0436,161.934,4,0.451,125237,Japan,7CmWXD3w1xOO53AAO4LRVQ
8,My Boo,0.307,0.719,0.718,0.000178,0.0846,-4.996,1,0.0316,153.937,4,0.693,124241,Japan,2gasr6aemUqZIBBN05EO03
9,恋音と雨空,0.0512,0.625,0.86,0.0,0.408,-4.456,1,0.0314,129.064,4,0.533,121655,Japan,46gSY0U7ZZCmd7EuJuo15N
10,新宝島,0.00118,0.557,0.917,0.00914,0.419,-3.426,0,0.0757,158.0,4,0.653,120016,Japan,6ODZT1FGTE2q4two05giS1
11,ワタリドリ,0.00141,0.508,0.964,0.0,0.197,-4.077,1,0.0831,134.982,4,0.609,116488,Japan,0ve9Tpz8Yw0I4eXhWsy21o
12,What is Love?,0.0846,0.573,0.91,0.0,0.266,-1.578,1,0.064,169.982,4,0.602,116034,Japan,2PhG74FocRobLC8pP9cIBI
13,愛唄,0.0839,0.505,0.791,0.0,0.187,-3.729,1,0.0308,169.964,4,0.425,115689,Japan,7iXHLtPosbHvglVSJ4rxLq
14,One Kiss (with Dua Lipa),0.037,0.791,0.862,2.19e-05,0.0814,-3.24,0,0.11,123.994,4,0.592,112011,Japan,7ef4DlsgrMEH11cDZd32M6
15,小さな恋のうた,0.00465,0.403,0.87,0.0,0.139,-1.871,1,0.0474,115.398,4,0.549,105928,Japan,7swIKcU4tFRk4iFJpi12Fg
16,Don't Leave Me,0.116,0.62,0.778,0.0,0.312,-4.622,0,0.0724,147.012,4,0.386,105665,Japan,3zIG0WuI5RoJsFYnErkFDU
