,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,打上花火,0.288,0.625,0.668,0.0,0.107,-4.315,1,0.0249,95.968,4,0.292,168365,Japan,4IouQaO9GkaHC7AtMErdSa
1,U.S.A.,0.0171,0.653,0.992,0.0,0.221,-0.877,1,0.0587,139.542,4,0.921,167375,Japan,4qZyuyqLoZ3CaH79rGvJFR
2,No Brainer,0.0733,0.552,0.76,0.0,0.0865,-4.706,1,0.342,135.702,5,0.639,154731,Japan,5WvAo7DNuPRmk4APhdPzi8
3,マリーゴールド,0.0452,0.545,0.745,0.0,0.0907,-3.098,1,0.0286,106.094,4,0.413,141653,Japan,0jWVUKsIoyo3zw64RaEWYg
4,HANABI,0.156,0.638,0.766,0.0,0.124,-5.541,1,0.0268,112.0,4,0.595,133812,Japan,77lmDcPPyY6kK907gdgC6i
5,Shape of You,0.581,0.825,0.652,0.0,0.0931,-3.183,0,0.0802,95.977,4,0.931,132594,Japan,7qiZfU4dY1lWllzX7mPBI3
6,In My Feelings,0.0589,0.835,0.626,6e-05,0.396,-5.833,1,0.125,91.03,4,0.35,130747,Japan,2G7V7zsVDxg1yRsu7Ew9RJ
7,君はロックを聴かない,0.00135,0.524,0.687,0.0,0.169,-4.039,1,0.0267,99.919,4,0.619,125242,Japan,59eluCMn0XbOWqeWQ91FTM
8,no tears left to cry,0.04,0.699,0.713,3.11e-06,0.294,-5.507,0,0.0594,121.993,4,0.354,124197,Japan,2qT1uLXPVPzGgFOx4jtEuo
9,愛唄,0.0775,0.5,0.8,0.0,0.189,-3.724,1,0.0312,169.95,4,0.408,119565,Japan,6ANQEKJui81dRMb6xD3XrO
10,Rise,0.323,0.69,0.784,0.0,0.203,-4.653,1,0.032,106.066,4,0.669,119127,Japan,3u1S1OmAUhx5DRlLrXqyp3
11,Change,0.00245,0.357,0.75,0.0,0.372,-4.971,1,0.0533,89.632,4,0.326,116334,Japan,6KBj27Bko8gh71gpx0PzIG
12,My Boo,0.307,0.719,0.718,0.000178,0.0846,-4.996,1,0.0316,153.937,4,0.693,115811,Japan,2gasr6aemUqZIBBN05EO03
13,Wherever you are,0.0286,0.379,0.69,0.0,0.335,-4.79,1,0.0549,173.716,4,0.288,113062,Japan,0YAMQSmHk6BSUGTYpaoqTJ
14,God is a woman,0.0233,0.602,0.658,6e-05,0.237,-5.934,1,0.0558,145.031,4,0.268,111860,Japan,5OCJzvD7sykQEKHH7qAC3C
15,恋音と雨空,0.0512,0.625,0.86,0.0,0.408,-4.456,1,0.0314,129.064,4,0.533,105431,Japan,46gSY0U7ZZCmd7EuJuo15N
16,青と夏,0.00184,0.31,0.887,0.0,0.291,-1.654,1,0.0463,184.91,4,0.745,104896,Japan,0a3587n25Xhw098UeEbeJq
17,小さな恋のうた,0.00465,0.403,0.87,0.0,0.139,-1.871,1,0.0474,115.398,4,0.549,104372,Japan,7swIKcU4tFRk4iFJpi12Fg
18,愛をこめて花束を,0.151,0.37,0.8,3.33e-06,0.089,-3.403,1,0.0436,161.934,4,0.451,103661,Japan,7CmWXD3w1xOO53AAO4LRVQ
19,アンビバレント,0.0969,0.556,0.933,0.0,0.0708,-2.275,0,0.0717,129.976,4,0.611,102422,Japan,3pA7Zp3qRuAJOy7AqV7zcH
20,Solo (feat. Demi Lovato),0.0441,0.737,0.636,6.66e-05,0.35,-4.546,0,0.0437,105.005,4,0.565,100835,Japan,6kPJZM97LwdG9QIsT7khp6
21,愛を伝えたいだとか,0.0345,0.673,0.85,1.14e-05,0.0943,-5.021,1,0.0337,100.008,4,0.793,100495,Japan,0N8Xztr4pBHJ7V0moJWhbO
22,さよならエレジー,0.00333,0.466,0.934,0.0,0.277,-2.739,1,0.0539,154.966,4,0.62,98848,Japan,0QKmcZNAST4GytJYmkN05D
23,花束を君に,0.538,0.521,0.539,0.0,0.307,-7.667,1,0.029,81.979,4,0.358,98153,Japan,31yv1hR9gw1WSEmtqsaZbD
24,ワタリドリ,0.00141,0.508,0.964,0.0,0.197,-4.077,1,0.0831,134.982,4,0.609,96698,Japan,0ve9Tpz8Yw0I4eXhWsy21o
25,Girls Like You (feat. Cardi B),0.568,0.851,0.541,0.0,0.13,-6.825,1,0.0505,124.959,4,0.448,96606,Japan,7fa9MBXhVfQ8P8Df9OEbD8
26,Kimiga Kureta Natsu,0.31,0.51,0.615,0.0,0.117,-4.207,1,0.0283,169.814,4,0.463,96577,Japan,4bK6qPvD4xB8npRkZa1a55
27,RAIN,0.171,0.526,0.758,0.0,0.304,-3.732,1,0.0256,97.957,4,0.482,93930,Japan,40cPkRjw5aLQIOjaqgUVnB
28,breathin,0.0211,0.568,0.656,1.37e-05,0.213,-5.413,1,0.0433,100.049,4,0.364,93764,Japan,4OafepJy2teCjYJbvFE60J
29,2002,0.0372,0.697,0.683,0.0,0.137,-2.881,0,0.117,96.133,4,0.603,92868,Japan,2BgEsaKNfHUdlh97KmvFyo
30,鱗(うろこ),0.074,0.442,0.748,0.0,0.1,-5.448,1,0.0302,89.956,4,0.493,91372,Japan,4IubwxgmXeZtDtYjTaT9gN
31,Happy Now,0.579,0.503,0.741,1.49e-06,0.0712,-5.128,1,0.047,88.335,3,0.458,91217,Japan,4keoy2fqgwGnbWlm3ZVZFa
32,Dance The Night Away,0.106,0.711,0.861,4.4e-05,0.112,-2.905,1,0.0924,118.004,4,0.78,91026,Japan,281tmNk46TBQS9ACYMLYyA
33,AM11:00,0.035,0.601,0.688,0.0,0.0978,-5.255,1,0.0288,98.015,4,0.252,90862,Japan,6YcvfXy4wTvjaIniIBuh30
34,Stay,0.253,0.69,0.622,0.0,0.113,-5.025,0,0.063,102.039,4,0.543,89261,Japan,0I20rLT2MJDhcF96AjbNYo
35,Closer,0.414,0.748,0.524,0.0,0.111,-5.599,1,0.0338,95.01,4,0.661,88059,Japan,7BKLCZ1jbUBVqRi2FVlTVw
36,Story,0.427,0.586,0.632,0.0,0.109,-4.714,1,0.0268,125.94,4,0.391,87017,Japan,0V2axJ946WH1vt9t5SGMLV
37,HOME,0.0197,0.577,0.618,0.0,0.102,-4.07,1,0.0282,79.993,4,0.577,86926,Japan,5PF0IW8iHqOcTWAyRqiDzb
38,ノーダウト,0.0585,0.574,0.936,0.0,0.336,-3.185,1,0.0701,149.954,4,0.792,86305,Japan,5DMEvbg3gUmiR5HIBWdveV
39,What is Love?,0.0846,0.573,0.91,0.0,0.266,-1.578,1,0.064,169.982,4,0.602,85459,Japan,5Ek40FyMPprcvtyZDjqylX
40,BDZ,0.0113,0.715,0.862,0.0,0.108,-2.718,0,0.0444,137.93,4,0.668,84680,Japan,4tMqTWDGI8qiYaAUT4qy4p
41,ハナミズキ,0.451,0.49,0.451,0.0,0.343,-5.47,1,0.0288,139.722,4,0.299,83909,Japan,4PqDkR6YM80Sy590Qsy6mm
42,キセキ,0.0932,0.641,0.618,0.0,0.155,-4.269,1,0.0259,90.032,4,0.338,83695,Japan,7ztdl6cnbJgHRdMkKldkts
43,何度でも,0.213,0.551,0.768,0.0,0.253,-5.147,1,0.0386,100.037,4,0.35,83393,Japan,6Qq8UOS6QzeSYFUVXC5wEB
44,The Middle,0.171,0.753,0.657,0.0,0.112,-3.061,1,0.0449,107.01,4,0.437,83305,Japan,09IStsImFySgyp0pIQdqAc
45,新宝島,0.00118,0.557,0.917,0.00914,0.419,-3.426,0,0.0757,158.0,4,0.653,83199,Japan,6ODZT1FGTE2q4two05giS1
46,さよならの前に,0.0364,0.545,0.853,0.0,0.117,-4.699,1,0.029,98.02,4,0.525,82977,Japan,7vwXjDrZT2mqiFynlEwwgG
47,366日,0.675,0.378,0.426,0.0,0.207,-7.314,1,0.0308,152.03,4,0.184,81777,Japan,22aZD7yaGYfhgCYazL4nbc
48,君に届け,0.0162,0.449,0.872,0.0,0.188,-4.744,1,0.0747,144.128,4,0.523,81339,Japan,0kA7SWxWPYqSyIbMl51X5b
49,ロビンソン,0.586,0.636,0.81,0.0,0.151,-3.985,0,0.0277,111.053,4,0.622,80280,Japan,5YP52gnoypy9H1jg5RIwUW
50,花,0.569,0.416,0.747,0.0,0.0986,-5.759,1,0.0782,183.942,4,0.432,76923,Japan,4clwFLZjrvTtnrMviJnVKh
51,PIECES OF A DREAM,0.415,0.733,0.848,0.0,0.0986,-4.93,0,0.0391,106.007,4,0.716,74047,Japan,6CQ5WvprBENUd53lv9UzAh
52,Back To You - From 13 Reasons Why – Season 2 Soundtrack,0.0945,0.601,0.724,1.68e-06,0.12,-4.856,1,0.0486,102.061,4,0.508,71561,Japan,4hQ6UGyWQIGJmHSo0J88JW
53,Eastside (with Halsey & Khalid),0.555,0.56,0.68,0.0,0.116,-7.648,0,0.321,89.391,4,0.319,65930,Japan,0d2iYfpKoM0QCKvcLCkBao
54,WanteD! WanteD!,0.025,0.559,0.806,0.0,0.0433,-2.461,1,0.0498,160.019,4,0.632,65880,Japan,7M3TZDUNvaNBo0qtWVaZif
55,Symphony (feat. Zara Larsson),0.259,0.707,0.629,1.6e-05,0.138,-4.581,0,0.0563,122.863,4,0.457,64493,Japan,1x5sYLZiu9r5E43kMlt9f8
56,"Hello,Again~昔からある場所~",0.0101,0.546,0.621,0.000766,0.0974,-8.48,0,0.0241,99.028,4,0.488,64409,Japan,4QXpGTmnWwftsbcSVhBeAm
57,そばかす,0.0619,0.474,0.838,0.0,0.342,-2.387,1,0.0431,169.67,4,0.572,62712,Japan,6YtmVjtDWDbac5tcto0BAn
58,innocent world,0.158,0.612,0.664,0.0,0.278,-6.525,1,0.0267,119.826,4,0.662,62638,Japan,70xcWRujaf34LOu0Vdubtp
59,Born To Be Yours,0.3,0.688,0.688,0.0,0.0982,-5.84,1,0.0357,114.011,4,0.451,62292,Japan,0kHyKhJMukHEPfeh8s7rdM
60,The Beginning,8.83e-05,0.36,0.983,0.0,0.111,-2.352,1,0.101,182.058,4,0.279,61567,Japan,4f3nDjgqXurMryYBSp0TZD
