,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Feelings",Drake,4149071,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
2,Shotgun,"George Ezra",3360431,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
3,"No Brainer","DJ Khaled",2600378,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
4,"Eastside (with Halsey & Khalid)","benny blanco",2381990,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
5,Rise,"Jonas Blue",2381864,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
6,"Lucid Dreams","Juice WRLD",2319541,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
7,"Jackie Chan",Tiësto,2205550,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
8,"Taste (feat. Offset)",Tyga,2027320,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
9,"Body (feat. brando)","Loud Luxury",1925499,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
10,"God is a woman","Ariana Grande",1886291,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
11,"If You're Over Me","Years & Years",1861805,https://open.spotify.com/track/1oc3jna2ablnfIKLYbKujl
12,"Solo (feat. Demi Lovato)","Clean Bandit",1831341,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
13,"One Kiss (with Dua Lipa)","Calvin Harris",1812353,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
14,"Girls Like You (feat. Cardi B)","Maroon 5",1752458,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
15,Youngblood,"5 Seconds of Summer",1653528,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
16,"SICKO MODE","Travis Scott",1608488,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
