,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Mood (feat. iann dior)",24kGoldn,3600763,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
2,"WAP (feat. Megan Thee Stallion)","Cardi B",3590854,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
3,"Head & Heart (feat. MNEK)","Joel Corry",3053152,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
4,"Ain't It Different (feat. AJ Tracey & Stormzy)","Headie One",2576143,https://open.spotify.com/track/6NJfIydBMYrXvlaXsFxmc8
5,"Lighter (feat. KSI)","Nathan Dawe",2098854,https://open.spotify.com/track/5lWUeSYO61UYgNlFlqcwYl
6,"Mood Swings (feat. Lil Tjay)","Pop Smoke",2082644,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
7,"Laugh Now Cry Later (feat. Lil Durk)",Drake,2008549,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
8,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,1919753,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
9,"GREECE (feat. Drake)","DJ Khaled",1798526,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
10,"Looking for Me","Paul Woolford",1723251,https://open.spotify.com/track/17bGtGqqaXOgVnhnfx5NlE
11,"Savage Love (Laxed - Siren Beat)","Jawsh 685",1688886,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
12,"Watermelon Sugar","Harry Styles",1634081,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
13,"West Ten","AJ Tracey",1606555,https://open.spotify.com/track/33EGYJLLwz56YIP5Ex9VKs
14,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",1603724,https://open.spotify.com/track/2DQNYMRjisN3KAPj1bEwOI
15,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",1582501,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
16,"Go Crazy","Chris Brown",1550656,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
17,"Blinding Lights","The Weeknd",1495092,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
18,"Breaking Me",Topic,1431855,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
19,"you broke me first","Tate McRae",1344813,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
20,"Loose (feat. KSI)",S1mba,1341875,https://open.spotify.com/track/0G9vbgmLrDqjV4NUCSrsIg
21,"Take You Dancing","Jason Derulo",1337765,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
22,"Rain On Me (with Ariana Grande)","Lady Gaga",1309801,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
23,"Midnight Sky","Miley Cyrus",1265755,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
24,"Tick Tock (feat. 24kGoldn)","Clean Bandit",1208309,https://open.spotify.com/track/27u7t9d7ZQoyjsCROHuZJ3
25,"Wishing Well","Juice WRLD",1120648,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
26,Secrets,Regard,1111618,https://open.spotify.com/track/66W1rVTnEv86dIkFhoiElg
27,Heather,"Conan Gray",1103960,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
28,"Dinner Guest (feat. MoStack)","AJ Tracey",1086377,https://open.spotify.com/track/5y0ekFHNfFbjKhZlguSzdf
29,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",1085480,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
