,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"I Don't Care (with Justin Bieber)","Ed Sheeran",3904463,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
2,"Vossi Bop",Stormzy,3332357,https://open.spotify.com/track/44ZJ4hLD5onikKsVLQaILr
3,"Someone You Loved","Lewis Capaldi",3319782,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
4,"bad guy","Billie Eilish",3046549,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
5,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",2799606,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
6,"Piece Of Your Heart",MEDUZA,2681137,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
7,"Hold Me While You Wait","Lewis Capaldi",2466442,https://open.spotify.com/track/60iSKGrGazRzICtMjADNSM
8,SOS,Avicii,2135749,https://open.spotify.com/track/0n2nEtLP3OzDdi12ziIekx
9,"If I Can't Have You","Shawn Mendes",2029287,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
10,"Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran",1939471,https://open.spotify.com/track/543bCW2ruMPmxUBWirQ3MR
11,"Location (feat. Burna Boy)",Dave,1770082,https://open.spotify.com/track/3z4CGd63tpUn9a6oQSG0CI
12,Bruises,"Lewis Capaldi",1756042,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
13,"All Day And Night - Jax Jones & Martin Solveig Present Europa","Jax Jones",1704072,https://open.spotify.com/track/3O83h4LS797N23DpweeRAa
14,"What Do You Mean?",Skepta,1612296,https://open.spotify.com/track/4DmgUMnnCw27Tu5Jvqhm1n
15,"Greaze Mode",Skepta,1441777,https://open.spotify.com/track/3nG784YlxS4VQOF0qiHKVP
16,"Old Town Road","Lil Nas X",1412651,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
17,Grace,"Lewis Capaldi",1411909,https://open.spotify.com/track/0pEkK8MqbmGSX7fT8WLMbR
18,Sixteen,"Ellie Goulding",1378201,https://open.spotify.com/track/4PkIDTPGedm0enzdvilLNd
