,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"drivers license","Olivia Rodrigo",5642973,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
2,"WITHOUT YOU","The Kid LAROI",1600781,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
3,Whoopty,CJ,1519382,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
4,positions,"Ariana Grande",1491088,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
5,"Mood (feat. iann dior)",24kGoldn,1478259,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
6,Anyone,"Justin Bieber",1443467,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4
7,"Head & Heart (feat. MNEK)","Joel Corry",1359990,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
8,"Good Days",SZA,1352626,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
9,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",1323275,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
10,"What You Know Bout Love","Pop Smoke",1293793,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
11,"Blinding Lights","The Weeknd",1292189,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
12,34+35,"Ariana Grande",1283952,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
13,Afterglow,"Ed Sheeran",1227437,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
14,"Paradise (feat. Dermot Kennedy)",MEDUZA,1217360,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
15,"Sweet Melody","Little Mix",1195686,https://open.spotify.com/track/76Tuo484SLohJakHLnGI3B
16,"you broke me first","Tate McRae",1186300,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
