,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"thank u, next","Ariana Grande",3617181,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
2,"All I Want for Christmas Is You","Mariah Carey",3351613,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
3,"Last Christmas",Wham!,3084232,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
4,"Do They Know It's Christmas? - 1984 Version","Band Aid",2450870,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
5,"Fairytale of New York (feat. Kirsty MacColl)","The Pogues",2431028,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
6,"Sweet but Psycho","Ava Max",2324197,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
7,"It's Beginning to Look a Lot like Christmas","Michael Bublé",2283247,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
8,"Rockin' Around The Christmas Tree","Brenda Lee",2234185,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
9,"Without Me",Halsey,2139876,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
10,"Santa Tell Me","Ariana Grande",1996699,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
11,"Step Into Christmas","Elton John",1766906,https://open.spotify.com/track/11P4sSu6BH2lAbWk1sL6cK
12,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",1761365,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
13,"Driving Home for Christmas","Chris Rea",1692139,https://open.spotify.com/track/3Z3QhZAZpqwZa1phsbQ3JZ
14,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",1666052,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
15,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1624767,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
16,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",1525559,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
17,Mistletoe,"Justin Bieber",1479952,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
18,"Let You Love Me","Rita Ora",1451489,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP
19,"Funky Friday",Dave,1438518,https://open.spotify.com/track/01IQ4aQgOf0Kkq3a273hmO
20,"SICKO MODE","Travis Scott",1435182,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
21,"One More Sleep","Leona Lewis",1422090,https://open.spotify.com/track/78pn8k7RogKo2oxl0DyX6d
