,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Promises (with Sam Smith)","Calvin Harris",2973367,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
2,"In My Feelings",Drake,2864970,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
3,"Eastside (with Halsey & Khalid)","benny blanco",2816322,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
4,Shotgun,"George Ezra",2524617,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
5,"Body (feat. brando)","Loud Luxury",2369145,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
6,"God is a woman","Ariana Grande",2272415,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
7,"No Brainer","DJ Khaled",2193822,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
8,"Lucid Dreams","Juice WRLD",2126337,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
9,"Taste (feat. Offset)",Tyga,1890673,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
10,Rise,"Jonas Blue",1882102,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
11,"Girls Like You (feat. Cardi B)","Maroon 5",1752203,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
12,breathin,"Ariana Grande",1747887,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
13,"Jackie Chan",Tiësto,1688235,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
14,"If You're Over Me","Years & Years",1606037,https://open.spotify.com/track/1oc3jna2ablnfIKLYbKujl
15,"SICKO MODE","Travis Scott",1491023,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
16,Happier,Marshmello,1445960,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
17,"Solo (feat. Demi Lovato)","Clean Bandit",1382024,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
18,Youngblood,"5 Seconds of Summer",1355207,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
19,"Ring Ring (feat. Mabel & Rich The Kid)","Jax Jones",1350322,https://open.spotify.com/track/3pSfoP1xZllxEuZ6Oh6ebn
20,"Better Now","Post Malone",1317242,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
21,2002,Anne-Marie,1310255,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
22,"In My Mind",Dynoro,1243802,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
23,"One Kiss (with Dua Lipa)","Calvin Harris",1180880,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
24,"no tears left to cry","Ariana Grande",1169773,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
25,SAD!,XXXTENTACION,1152797,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
26,"I Like It","Cardi B",1135081,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
27,"Only You (with Little Mix)","Cheat Codes",1123880,https://open.spotify.com/track/54l9GJGQ1UCFKe2tzt1Vxt
28,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",1084142,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
29,"High Hopes","Panic! At The Disco",1067915,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
30,"Butterflies (feat. Not3s)","AJ Tracey",1065565,https://open.spotify.com/track/6DMXPshekQJR7uOMj0103y
31,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,1061265,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
32,"Don’t Matter To Me (with Michael Jackson)",Drake,1046075,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
33,"Nice For What",Drake,1020458,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
34,"Be Alright","Dean Lewis",974763,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
35,Nevermind,"Dennis Lloyd",960304,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
36,Nonstop,Drake,951597,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
37,"Best Life","Hardy Caprio",930905,https://open.spotify.com/track/3wAyZwtyyLMsJNG7Mb17ky
38,"Fine Girl",ZieZie,918685,https://open.spotify.com/track/2H9zpvV33I48HE5jnNvWVB
