,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Feelings",Drake,3383019,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
2,Shotgun,"George Ezra",2689737,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
3,"God is a woman","Ariana Grande",2637370,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
4,"Promises (with Sam Smith)","Calvin Harris",2485465,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
5,"Eastside (with Halsey & Khalid)","benny blanco",2440096,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
6,"No Brainer","DJ Khaled",2333174,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
7,"Lucid Dreams","Juice WRLD",2303863,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
8,breathin,"Ariana Grande",2261197,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
9,"Body (feat. brando)","Loud Luxury",2175870,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
10,Rise,"Jonas Blue",2074132,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
11,"Jackie Chan",Tiësto,2033033,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
12,"Taste (feat. Offset)",Tyga,1962462,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
13,"Girls Like You (feat. Cardi B)","Maroon 5",1750034,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
14,"Solo (feat. Demi Lovato)","Clean Bandit",1720394,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
15,"If You're Over Me","Years & Years",1627983,https://open.spotify.com/track/1oc3jna2ablnfIKLYbKujl
16,"no tears left to cry","Ariana Grande",1608351,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
17,Youngblood,"5 Seconds of Summer",1536493,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
18,"SICKO MODE","Travis Scott",1475220,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
19,2002,Anne-Marie,1436181,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
20,"Ring Ring (feat. Mabel & Rich The Kid)","Jax Jones",1372294,https://open.spotify.com/track/3pSfoP1xZllxEuZ6Oh6ebn
21,"One Kiss (with Dua Lipa)","Calvin Harris",1358048,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
22,"Better Now","Post Malone",1340843,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
23,SAD!,XXXTENTACION,1256312,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
24,"I Like It","Cardi B",1256247,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
25,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",1248420,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
26,"Don’t Matter To Me (with Michael Jackson)",Drake,1234590,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
27,"Nice For What",Drake,1169552,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
28,"Butterflies (feat. Not3s)","AJ Tracey",1168877,https://open.spotify.com/track/6DMXPshekQJR7uOMj0103y
29,sweetener,"Ariana Grande",1162695,https://open.spotify.com/track/70khXICDeTTxgYtw3EysKH
30,"Only You (with Little Mix)","Cheat Codes",1157666,https://open.spotify.com/track/54l9GJGQ1UCFKe2tzt1Vxt
31,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,1121929,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
32,"In My Mind",Dynoro,1119552,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
33,TOOTIMETOOTIMETOOTIME,"The 1975",1104836,https://open.spotify.com/track/6wvlEKW2qxucJSBXYpMV2P
34,everytime,"Ariana Grande",1104255,https://open.spotify.com/track/0WdR2AyLW1Drd3OUdwezM0
35,Nonstop,Drake,1046459,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
36,Happier,Marshmello,1025346,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
37,"God's Plan",Drake,1004591,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
38,"Oh My",Dappy,976507,https://open.spotify.com/track/5lTBFpNkKWu8nRy3qzEw2h
39,"High Hopes","Panic! At The Disco",976123,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
40,Paradise,"George Ezra",946372,https://open.spotify.com/track/38zwkK6TtTjIW9tpYBfZ3D
41,"Fine Girl",ZieZie,941749,https://open.spotify.com/track/2H9zpvV33I48HE5jnNvWVB
42,"Best Life","Hardy Caprio",940493,https://open.spotify.com/track/3wAyZwtyyLMsJNG7Mb17ky
43,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,933503,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
